time_step,mean_distance,variance
46.0,0.8307248052928513,0.763292459252411
47.0,0.843380818792105,0.768952067459252
48.0,0.8565255633004998,0.770641268937269
49.0,0.8714802672221057,0.7745276442662948
50.0,0.8843513273017056,0.7788484091506804
51.0,0.8959686661923207,0.7832339235761806
52.0,0.9084142838796969,0.7860819921528183
53.0,0.921405252996642,0.7889664750632642
54.0,0.9367244035714017,0.7882763183132598
55.0,0.9492688455106567,0.790861170024234
56.0,0.9622291449112104,0.795768220897566
57.0,0.9737742516003461,0.7998289977056665
58.0,0.982421778959452,0.8092078073343549
59.0,0.9938398538478379,0.8146047408428441
60.0,1.0054390021455453,0.8174331219033426
61.0,1.0168915318278318,0.8235132984025086
62.0,1.028253448418915,0.8287974510562777
63.0,1.0395550502475603,0.8351550527743463
64.0,1.0528033443231122,0.8417619123996591
65.0,1.0624648659573306,0.8544692802034493
66.0,1.0730536237317818,0.8645620815626933
67.0,1.082279710548555,0.8731677937029358
68.0,1.0928543898689125,0.8817317719617273
69.0,1.101954920343925,0.8895473471347006
70.0,1.111843886987843,0.9001154360731538
71.0,1.1202675322901068,0.9128800965361346
72.0,1.1298636313879247,0.9252736760419016
73.0,1.1395081661946231,0.9351087068059936
74.0,1.1491494176320085,0.9523066402687836
75.0,1.1590699391858181,0.9650708318435688
76.0,1.1697349099842662,0.9742215415318194
77.0,1.1789069828879353,0.9860886110601828
78.0,1.1878300797562191,0.9964870891638227
79.0,1.1954887634312046,1.0117564536410166
80.0,1.2058730408840352,1.0249735265896875
81.0,1.2152143225530916,1.036859278630979
82.0,1.2246223162009693,1.0487012785133363
83.0,1.233679689085485,1.0586916245198905
84.0,1.2419670468343567,1.069692356999606
85.0,1.2513383692553568,1.083240453701292
86.0,1.2606603313962657,1.097462188020019
87.0,1.2699368608235098,1.107047157006603
88.0,1.2791169981770738,1.117221552987416
89.0,1.2885512818672977,1.1263190413099538
90.0,1.2976181346511417,1.1379300074526795
91.0,1.307335952928408,1.144498622899701
92.0,1.3182635472471569,1.1520579386834997
93.0,1.3273635772432895,1.1631025276260434
94.0,1.3375736138455874,1.1693268928040248
95.0,1.3467039748044878,1.177290685756051
96.0,1.356674464124433,1.1849011947973485
97.0,1.3672783073883146,1.1935003146520835
98.0,1.3775911701356285,1.2031477441912342
99.0,1.3864213518309043,1.2081758267471205
100.0,1.39607882495033,1.2172598763134903
101.0,1.4052522904671694,1.2228664209050917
102.0,1.4146818074177383,1.2331690174587266
103.0,1.423708934576765,1.2414856071291132
104.0,1.4327147923204289,1.252565813129615
105.0,1.4413201301863308,1.260548447187169
106.0,1.451290440307661,1.2696144551450916
107.0,1.4606588102537381,1.2761630531905603
108.0,1.4693872135110453,1.2851810576088365
109.0,1.4783857163942582,1.2929389509295737
110.0,1.488298782568792,1.3010159729007578
111.0,1.4983959666032183,1.3123509417505104
112.0,1.5084385136863618,1.3196170832609782
113.0,1.518532338566379,1.3294626851269737
114.0,1.5281522181334928,1.3373006320355634
115.0,1.5380787886649798,1.347036798114198
116.0,1.5472290118799816,1.3577709005896321
117.0,1.556980240457228,1.3698279507473523
118.0,1.5661616959523559,1.3782056867737156
119.0,1.575749173599636,1.388396086026301
120.0,1.5851788184561177,1.395728609393485
121.0,1.5952288624326616,1.4061400337721843
122.0,1.6041469565226547,1.4145551734516384
123.0,1.6135179739753904,1.4245952768381676
124.0,1.624371562245019,1.4337045019126777
125.0,1.6345170134667362,1.441900319694414
126.0,1.6444073302004591,1.4505504058695524
127.0,1.654638187051086,1.4604404995182811
128.0,1.6645201193137849,1.4694886255191837
129.0,1.6747302603671608,1.4774232101765965
130.0,1.6846354384613902,1.486053358554408
131.0,1.6950153533762453,1.4960790343703017
132.0,1.7052293316875964,1.5053481509946853
133.0,1.7149787719592022,1.515157264863649
134.0,1.725050147776133,1.5242762396984997
135.0,1.7342586001943172,1.533125217350825
136.0,1.743748580737949,1.54225553077822
137.0,1.7528423993975721,1.5506660020296406
138.0,1.7618177140418265,1.5581872511928045
139.0,1.7720078301818327,1.5672487245293465
140.0,1.7817547094512307,1.5752287208161877
141.0,1.790848230034716,1.5836956893367562
142.0,1.8004798404453197,1.5928127271978396
143.0,1.8094669314603422,1.6005625901309268
144.0,1.81943488709165,1.6098672438826185
145.0,1.829168583799208,1.61885650396907
146.0,1.8387903008379223,1.6267011519163064
