time_step,front_position,front_width
252,5,1.4917019444232729
253,5,1.492654686718626
254,5,1.493888881671983
255,5,1.4947748428605698
256,5,1.4957861572114821
257,5,1.4969347838578866
258,5,1.4976881581439643
259,5,1.4990051762717653
260,5,1.5000677105436515
261,5,1.5012813620620988
262,5,1.5019436059666773
263,5,1.5027407643926745
264,5,1.5037859757703458
265,5,1.5045447622089918
266,5,1.5052650321067471
267,5,1.5061881740533314
268,5,1.5069423266041047
269,5,1.5078214285924414
270,5,1.5085302552522561
271,5,1.5090911148728559
272,5,1.509608397452504
273,5,1.5102650516470513
274,5,1.5107700718880546
275,5,1.5114922095109822
276,5,1.511929076054323
277,5,1.5125881867879223
278,5,1.5134009458622508
279,5,1.5138882066451038
280,5,1.514484012760908
281,5,1.5150213479584973
282,5,1.5157739715199603
283,5,1.5163337759208946
284,5,1.516899077138228
285,5,1.5174785960312782
286,5,1.51795582339662
287,5,1.5183506595489933
288,5,1.5191467029418197
289,5,1.519613788761184
290,5,1.5201062159834222
291,5,1.5205157517979677
292,5,1.520854692016055
293,5,1.521443005923389
294,5,1.521826004941965
295,5,1.5221417639014947
296,5,1.5226284007194293
297,5,1.5232063747544027
298,5,1.5234774225910226
299,5,1.5238440480349804
300,5,1.5239129992080584
301,5,1.5241580871135574
302,5,1.5242028951734075
303,5,1.5242799696239546
304,5,1.5243123402834977
305,5,1.5241064866462422
306,5,1.5240823120200002
307,5,1.5241129032649896
308,5,1.5240769109732033
309,5,1.5240488708391526
310,5,1.5239392188120517
311,5,1.5237202198089845
312,5,1.5235462277730067
313,5,1.5234615207290643
314,5,1.523328575790009
315,5,1.5233051973392462
316,5,1.5229027595497644
317,5,1.5227522582293633
318,5,1.522698575583425
319,5,1.5225250894915299
320,5,1.5222943563084437
321,5,1.5222509003889482
322,5,1.5221153860763814
323,5,1.5220338230622676
324,5,1.5218784486596808
325,5,1.5216015636462608
326,5,1.521556348304872
327,5,1.5214736890913694
328,5,1.521277205629715
329,5,1.5211299350875187
330,5,1.5208037554750908
331,5,1.5206842310868107
332,5,1.5206704877236548
333,5,1.5204351598869446
334,5,1.520228668040321
335,5,1.5200266807935048
336,5,1.519817857521562
337,5,1.519649065576219
338,5,1.519432931483842
339,5,1.5189552358955958
340,5,1.5185311102059762
341,5,1.5182676519627893
342,5,1.5178166555596584
343,5,1.5174785314430108
344,5,1.5170057044175302
345,5,1.516479382660862
346,5,1.5159453216212242
347,5,1.5154607353346663
348,5,1.515019087539931
349,5,1.514590634948321
350,5,1.5144387273715745
351,5,1.5142785101373144
352,5,1.5139194169675878
353,5,1.5134920751896461
354,5,1.5130481820999826
355,5,1.5128624323572104
356,5,1.5124358724092895
357,5,1.5120633508443864
358,5,1.5115462166498428
359,5,1.5111971212297184
360,5,1.510770254644929
361,5,1.5102277162737274
362,5,1.5098587019667415
363,5,1.5094830692347696
364,5,1.5093969043617692
365,5,1.5090040192734402
366,5,1.508563285302246
367,5,1.5080384024709244
368,5,1.507772926480081
369,5,1.5074305557246608
370,5,1.5069226023363305
371,5,1.506369849033837
372,5,1.505895646641094
373,5,1.5054512528191155
374,5,1.5051282327235482
375,5,1.5046955111632068
376,5,1.504134406233324
377,5,1.503568179309144
378,5,1.5031127761807899
379,5,1.502849899906552
380,5,1.5023952763341901
381,5,1.5019339957534315
382,5,1.5016631655725592
383,5,1.5015878628704684
384,5,1.501115694968153
385,5,1.5010064823134812
386,5,1.50074280008219
387,5,1.5002811190590988
388,5,1.4999971532420944
389,5,1.4996383962762072
390,5,1.499340571771804
391,5,1.4991295439873615
392,5,1.498998868411827
393,5,1.498799871651963
394,5,1.4985913521158232
395,5,1.4984004232698511
396,5,1.498096623840933
397,5,1.4978842191466368
398,5,1.497915361180992
399,5,1.4977868866724848
400,5,1.4974263182368484
401,5,1.4973858906258901
402,5,1.4972239284311255
403,5,1.497168010656508
404,5,1.4970587647622644
405,5,1.497100139447
406,5,1.4971490859917933
407,5,1.4972476149667142
408,5,1.4973504943634819
409,5,1.4974484539535549
410,5,1.4976783845397048
411,5,1.4977588758290874
412,5,1.4979305360582338
413,5,1.4979545368385718
414,5,1.497979145963386
415,5,1.4981172243221432
416,5,1.4983900217124135
417,5,1.4984471888471826
418,5,1.4985281720435202
419,5,1.4984672672634851
420,5,1.4986291647128034
421,5,1.4987402062214124
422,5,1.4988125534566457
423,5,1.4991026500035336
424,5,1.499455444170157
425,5,1.4996218341537508
426,5,1.4998230729030513
427,5,1.500041446115072
428,5,1.5003208167244078
429,5,1.500803098289456
430,5,1.5010248476264885
431,5,1.5010389936480268
432,5,1.501378059673479
433,5,1.5016173390132077
434,5,1.5016627952503463
435,5,1.501635672618556
436,5,1.501679781901763
437,5,1.5020529456217708
438,5,1.502467818999437
439,5,1.5028021660739714
440,5,1.5032421309197264
441,5,1.5037116979447553
442,5,1.5044300403944217
443,5,1.505199118567086
444,5,1.505622882535056
445,5,1.506346648408173
446,5,1.5070026440748177
447,5,1.5076143191270994
448,5,1.5079912406300207
449,5,1.5086560281796755
450,5,1.5091396328364672
451,5,1.5099378035937792
452,5,1.5105874642217998
453,5,1.510963688197817
454,5,1.5117855051885072
455,5,1.512567110704537
456,5,1.5133053826295042
457,5,1.5141136607581471
458,5,1.514599600159677
459,5,1.5153207719750246
460,5,1.516078902759348
461,5,1.5171747938864304
462,5,1.5179466108567898
463,5,1.518563436080149
464,5,1.5195806878785227
465,5,1.5203932862415706
466,5,1.521077736051006
467,5,1.5217203850963603
468,5,1.522268838193114
469,5,1.5227941958652553
470,5,1.5234741239294345
471,5,1.5239247835012455
472,5,1.524558808739155
473,5,1.525319276547301
474,5,1.5258205664006734
475,5,1.526311618765549
476,5,1.5270325717760722
477,5,1.527881567938415
478,5,1.5285934448981016
479,5,1.528871994872642
480,5,1.5294385200161227
481,5,1.5297541588429941
482,5,1.529880906325158
483,5,1.531097853396292
484,5,1.5320207614447436
485,5,1.5327238277118767
486,5,1.5339715017212925
487,5,1.535089721632478
488,5,1.5360463804411326
489,5,1.537154906488864
490,5,1.5379601300860308
491,5,1.5387436477642868
492,5,1.5397387456153961
493,5,1.5403717460269564
494,5,1.5413842610687793
495,5,1.5417031270835932
496,5,1.5422111956941777
497,5,1.5428543312452627
498,5,1.5433817861676635
499,5,1.5439941886923485
500,5,1.5449773204582433
501,5,1.5456442178018015
502,5,1.5462084451296796
503,5,1.5469964662488767
504,5,1.5476277026093788
505,5,1.5484591624151047
506,5,1.548916702205748
507,5,1.5498821568859815
508,5,1.5511643626701808
509,5,1.552017731216557
510,5,1.5519650056362495
511,5,1.5524950470898073
512,5,1.5528053885250372
513,5,1.5531448279112752
514,5,1.5537434371641305
515,5,1.5539847429513096
516,5,1.5548560472135677
517,5,1.555587637239018
518,5,1.556429778018725
519,5,1.5572532386169018
520,5,1.5574887286665113
521,5,1.5578030576554782
522,5,1.5580179260189457
523,5,1.5586702009256892
524,5,1.5584790512434508
525,5,1.5590449170421568
526,5,1.559794108887825
527,5,1.5602192369662844
528,5,1.559917759234941
529,5,1.5596770665279676
530,5,1.5594097111800953
531,5,1.5592843732682105
532,5,1.5601305133275336
533,5,1.5604005204708484
534,5,1.5601794477014355
535,5,1.560106271087903
536,5,1.5610585911037334
537,5,1.5613071030584287
538,5,1.5612493465251291
539,5,1.5610405389061126
540,5,1.5614430256196437
541,5,1.5619616778491332
542,5,1.5621695508854414
543,5,1.5628307086970892
544,5,1.5627717286097789
545,5,1.5633602404915237
546,5,1.5637845860140065
547,5,1.5638638005923182
548,5,1.5640486896454249
549,5,1.5642734822109432
550,5,1.5639094850188502
551,5,1.5637027141057933
552,5,1.5635538558241822
553,5,1.5632828529027445
554,5,1.5635131499023858
555,5,1.5633164805035251
556,5,1.5630047947948853
557,5,1.562595647069119
558,5,1.5624460903908612
559,5,1.5626583068550342
560,5,1.5625111609916122
561,5,1.5618991107181235
562,5,1.5625965427417126
563,5,1.5620276594177167
564,5,1.56157015019349
565,5,1.561007002274622
566,5,1.560434835568327
567,5,1.559503634029181
568,5,1.5590421716861513
569,5,1.55842213002531
570,5,1.5576431140896885
571,5,1.5569666918106133
572,5,1.5565124767019953
573,5,1.556574033240191
574,5,1.5565696828823956
575,5,1.5562160494498813
576,5,1.5558956481313013
577,5,1.5556062376955524
578,5,1.5555983651623242
579,5,1.5549390194725654
580,5,1.5548009027096272
581,5,1.5546044066232438
582,5,1.5540928072309272
583,5,1.55313503743561
584,5,1.5527715401355564
585,5,1.5520562540459564
586,5,1.5518792552553524
587,5,1.5512600917366555
588,5,1.5510173457033003
589,5,1.5506404527877231
590,5,1.5496478973765244
591,5,1.5490970225656187
592,5,1.547987993541048
593,5,1.5473201521600397
594,5,1.5464515871893931
595,5,1.54587388489012
596,5,1.5450869073064335
597,5,1.5443426949488497
598,5,1.5437490765665594
599,5,1.5432504270399858
600,5,1.5420810013693058
601,5,1.5408603577416817
602,5,1.5396905092650601
603,5,1.5390370992412328
604,5,1.5379270904239288
605,5,1.536632526151451
606,5,1.5356165876632588
607,5,1.534733826874076
608,5,1.533613122961223
609,5,1.5325287779275358
610,5,1.5318710027334457
611,5,1.5309610848793136
612,5,1.52978920787885
613,5,1.5286127102188771
614,5,1.5276202184244199
615,5,1.5265429747281414
616,5,1.5257266382101469
617,5,1.5248388612467867
618,5,1.5240144444375072
619,5,1.5230893680856408
620,5,1.52232622420518
621,5,1.5212229279607001
622,5,1.5205604813259872
623,5,1.5195439282713745
624,5,1.5187410371985441
625,5,1.5179307863821727
626,5,1.5173213643783987
627,5,1.5164795171643612
628,5,1.5157278498737785
629,5,1.514839036000665
630,5,1.5140676452992117
631,5,1.513321932749602
632,5,1.5124466838109039
633,5,1.5113985884875456
634,5,1.5105612265091448
635,5,1.5096433980585526
636,5,1.508684998828901
637,5,1.507649020523481
638,5,1.5062904830080674
639,5,1.5054153325621298
640,5,1.5042634547165443
641,5,1.5032680621744643
642,5,1.502321520484652
643,5,1.5013541062596598
644,5,1.5003107379288685
645,5,1.4994372890262313
646,5,1.498635689739826
647,5,1.4977388327939183
648,5,1.4966012549250465
649,5,1.4955050306543982
650,5,1.4943004264832005
651,5,1.4934612546652217
652,5,1.492383731920605
653,5,1.4913515786461806
654,5,1.490256342587854
655,5,1.4895471537410636
656,5,1.4886847303503348
657,5,1.487776692245801
658,5,1.4867793921588042
659,5,1.4858795844056591
660,5,1.4852031018881358
661,5,1.4845695329919824
662,5,1.4838109964172226
663,5,1.4830472900402814
664,5,1.4822423632565904
665,5,1.4815362331815283
666,5,1.4807624909723667
667,5,1.4801537639822213
668,5,1.47955652424087
669,5,1.4789054098473744
670,5,1.478207887812702
671,5,1.4775582926267694
672,5,1.4770668623035599
673,5,1.4765064288458734
674,5,1.4759042994371825
675,5,1.475311264974976
676,5,1.4747942751918717
677,5,1.4746778490449637
678,5,1.474257544890488
679,5,1.473801788185665
680,5,1.473307000619089
681,5,1.4728101588998161
682,5,1.4723551410587148
683,5,1.471934927201338
684,5,1.471373372375194
685,5,1.4705836777857102
686,5,1.4701388016099304
687,5,1.4695294247363138
688,5,1.468865622813649
689,5,1.4682792463245082
690,5,1.4676365693788007
691,5,1.4672812492941376
692,5,1.4667104518653946
693,5,1.4662271454304798
694,5,1.4658704418735709
695,5,1.465496453686888
696,5,1.4651738362066333
697,5,1.4647570201686737
698,5,1.4643125788423659
699,5,1.463877526391361
700,5,1.46345473009016
701,5,1.4633919255899648
702,5,1.463207424906018
703,5,1.4630034737918802
704,5,1.4628621353985374
705,5,1.4626632867424059
706,5,1.4627705463692955
707,5,1.4627066608264054
708,5,1.4626620020084402
709,5,1.4627101888639258
710,5,1.4630395892243055
711,5,1.4631627148822925
712,5,1.4631191980851068
713,5,1.4630366715836138
714,5,1.4631046774513177
715,5,1.4631315278840502
716,5,1.4629938864365626
717,5,1.4631624212639218
718,5,1.4631535522612402
719,5,1.4632908954755315
720,5,1.4634158196895088
721,5,1.4639316584597406
722,5,1.4643472218623215
723,5,1.4644461470990893
724,5,1.4645568017697415
725,5,1.4647912511811008
726,5,1.4651092273755193
727,5,1.465223956824578
728,5,1.4654102279563206
729,5,1.4656834545130781
730,5,1.4659611949890827
731,5,1.4661799904368193
732,5,1.4663263703900002
733,5,1.4666480727001163
734,5,1.4667832334938002
735,5,1.4670149066333562
736,5,1.4674104717430352
737,5,1.4677472391627493
738,5,1.4680692594179356
739,5,1.4683286943930292
740,5,1.4687614075628905
741,5,1.4691320647296298
742,5,1.4696181540712527
743,5,1.4701695939339599
744,5,1.4707598638889794
745,5,1.4712252824594607
746,5,1.4717386777241894
747,5,1.4723941963936285
748,5,1.4730098452138176
749,5,1.473463393558293
750,5,1.4741662643825473
751,5,1.4746263241552158
752,5,1.4752091298503207
753,5,1.4759032726395818
754,5,1.4765105858565721
755,5,1.4770483595584878
756,5,1.477595312540579
757,5,1.478278997919769
758,5,1.4789524413575603
759,5,1.4794897867844965
760,5,1.4801139139840789
761,5,1.4804721029693857
762,5,1.4811163992134475
763,5,1.4816307534545299
764,5,1.482326924916489
765,5,1.4827417691003224
766,5,1.483235025692384
767,5,1.4839107122732047
768,5,1.4846260460925944
769,5,1.485062466838963
770,5,1.4855731625386182
771,5,1.4862587711185167
772,5,1.486927230985609
773,5,1.4879784364943782
774,5,1.488647600988036
775,5,1.4891843797949211
776,5,1.490176444163772
777,5,1.4908459443409188
778,5,1.491639013428859
779,5,1.492403498241487
780,5,1.4929866162826768
781,5,1.4936585953341428
782,5,1.4944997910245141
783,5,1.4953994265774049
784,5,1.4961805168768192
785,5,1.4968398901241375
786,5,1.4974516514195215
787,5,1.498155258787713
788,5,1.4986313414689565
789,5,1.4992824327861463
790,5,1.4996130478254657
791,5,1.5002587204984736
792,5,1.5009525287527896
793,5,1.5015655871229283
794,5,1.5021951592999758
795,5,1.5026147285179168
796,5,1.5030996822511091
797,5,1.5036940841114241
798,5,1.5041831214830919
799,5,1.5045699077298136
800,5,1.5052236656275326
801,5,1.5057728180887446
802,5,1.5063978275909098
803,5,1.5070337390914743
804,5,1.5076967396671133
805,5,1.5083939779483029
806,5,1.509089762408544
807,5,1.509667700922973
808,5,1.5103528501414827
809,5,1.5109366780418907
810,5,1.5115928007511321
811,5,1.5122571553059212
812,5,1.5127658715678014
813,5,1.5135312237092151
814,5,1.514450509217167
815,5,1.5154386276873644
816,5,1.5162666967023002
817,5,1.5165791153270574
818,5,1.5170945280218053
819,5,1.5175353633210862
820,5,1.5181629918068287
821,5,1.5184464953604324
822,5,1.5191671910509696
823,5,1.5196141318259173
824,5,1.5202556114985546
825,5,1.5208613309026007
826,5,1.521313420989869
827,5,1.5216910446652372
828,5,1.5220330685309504
829,5,1.522487406212897
830,5,1.522916996328877
831,5,1.5232562589721699
832,5,1.523683048542507
833,5,1.5237936022474117
834,5,1.5244401826770875
835,5,1.5247577649914204
836,5,1.5249765977578538
837,5,1.5252017899372527
838,5,1.5252230445246657
839,5,1.52559776901931
840,5,1.5258947696928036
841,5,1.5261832060069187
842,5,1.5264816625670026
843,5,1.5267722054073591
844,5,1.527353829143792
845,5,1.5275589477570848
846,5,1.5276743095850895
847,5,1.527708313214984
848,5,1.5277350439853956
849,5,1.5280607010427871
850,5,1.5281753631046522
851,5,1.52827891484866
852,5,1.5286685953754517
853,5,1.5288749168137772
854,5,1.5293553903276649
855,5,1.5294591883886626
856,5,1.5292844032925588
857,5,1.5293897117312056
858,5,1.5295371201258137
859,5,1.5295110514725694
860,5,1.5299019251064236
861,5,1.5299888494718716
862,5,1.5301811836684291
863,5,1.530084362336903
864,5,1.529888120020938
865,5,1.5299794894291079
866,5,1.529798618845309
867,5,1.5296222282405394
868,5,1.5297995329638054
869,5,1.5299637552403356
870,5,1.5302985766891564
871,5,1.5306548722828746
872,5,1.5307699107812678
873,5,1.5308839992717116
874,5,1.5308794748957675
875,5,1.5308342349138746
876,5,1.5308217146376855
877,5,1.5310819540715215
878,5,1.5309163996351869
879,5,1.530717986793063
880,5,1.5305926752134096
881,5,1.5306961927410783
882,5,1.5303307697723922
883,5,1.5302297766090593
884,5,1.529931947343046
885,5,1.5297956318033936
886,5,1.5292158405827658
887,5,1.5288401743357356
888,5,1.5284269776497017
889,5,1.5281038074727311
890,5,1.5279444020782773
891,5,1.5274391235412335
892,5,1.527235049881988
893,5,1.5269701732826875
894,5,1.5266120384190334
895,5,1.526521002491781
896,5,1.5263157520199173
897,5,1.526152183531642
898,5,1.525850369219153
899,5,1.5254487820011582
900,5,1.5254226832010434
901,5,1.5251223354220254
902,5,1.5247572944378087
903,5,1.5244068479705681
904,5,1.523965156044967
905,5,1.523321075523508
906,5,1.5230883121200314
907,5,1.522735522071517
908,5,1.5225169241013337
909,5,1.522059130555874
910,5,1.5219160321935168
911,5,1.5215505116067243
912,5,1.521099482839343
913,5,1.5205976890396928
914,5,1.5203386026032601
915,5,1.5200622063321267
916,5,1.5197837141429995
917,5,1.5190663428065365
918,5,1.518512122971445
919,5,1.518154962624661
920,5,1.5176916976839914
921,5,1.517373701769276
922,5,1.5171177704977779
923,5,1.5167077274785583
924,5,1.5164673342818522
925,5,1.5161251953367834
926,5,1.5157477269670758
927,5,1.515408304131551
928,5,1.5152059982454054
929,5,1.5150368689591172
930,5,1.514676098582329
931,5,1.5143665036178693
932,5,1.513804185979346
933,5,1.5136159847757575
934,5,1.5136464120506818
935,5,1.5131433365360354
936,5,1.5127212825720733
937,5,1.512286848076623
938,5,1.511816763709595
939,5,1.5112919464522425
940,5,1.5109622474815891
941,5,1.5103438379249063
942,5,1.509723244965951
943,5,1.509395625547204
944,5,1.5088978604006844
945,5,1.5085965076775012
946,5,1.508044609910637
947,5,1.507656623691811
948,5,1.50719058985245
949,5,1.506587342063599
950,5,1.5059698655319584
951,5,1.50559318893254
952,5,1.5050982789610832
953,5,1.5048302137176377
954,5,1.504662316388453
955,5,1.5042391436414917
956,5,1.5039912456814806
957,5,1.5035303645851066
958,5,1.5030428635809108
959,5,1.5028648607860051
960,5,1.5026445762048786
961,5,1.5021840210517456
962,5,1.501815808696113
963,5,1.501477166833706
964,5,1.5011329392019401
965,5,1.5006234294032326
966,5,1.5000819538999324
967,5,1.4996339632978792
968,5,1.4992512550664034
969,5,1.499045418072009
970,5,1.4984989648957976
971,5,1.4981817484336757
972,5,1.4976549132402233
973,5,1.4973063984625063
974,5,1.4968474217441448
975,5,1.4963818740577823
976,5,1.4960222782571737
977,5,1.495775094062821
978,5,1.4955875626666597
979,5,1.495566400532745
980,5,1.4953924659564455
981,5,1.495241618642209
982,5,1.4951313176976078
983,5,1.4949622350258072
984,5,1.4947435672039169
985,5,1.4947476748647122
986,5,1.494602843032903
987,5,1.4945028829631686
988,5,1.4945115951907602
989,5,1.4941629274427284
990,5,1.494267776501281
991,5,1.4941558117438456
992,5,1.494305579096127
993,5,1.4940226858528567
994,5,1.4936840974511782
995,5,1.4932098380864163
996,5,1.493111559541638
997,5,1.4928791630622622
998,5,1.4924728525626878
999,5,1.4923337619438222
1000,5,1.492094734355045
