time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,1.209934675331741e-05,0.048312057159469034,0.012984158368494297,0.016137290362687445,0.0,0.0,0.0
2,0.0,3.377486018378358e-12,3.0800149062645514e-08,3.44760595981769e-05,0.06277125172795425,0.01738723236761709,0.016671225710630927,5.503815214500382e-06,6.039770063525939e-10,0.0
3,2.386498905089957e-14,3.774829456357775e-11,2.3359637842697156e-07,0.00010745713751032711,0.08778169005780835,0.029758421217662014,0.017191039800261154,3.521327951665702e-05,5.780673653801319e-09,2.1416005259737463e-12
4,4.618627932227528e-14,2.3330666012051e-10,2.941597503849755e-07,0.00017852974259337261,0.09520175950566744,0.03144130576676508,0.018876186520129002,6.49085519760106e-05,2.1841779360541427e-08,4.100013840807657e-12
5,1.2909297394353863e-13,4.755275470711804e-10,7.057818607624416e-07,0.00027406701166788835,0.10813284564621475,0.03914335852415969,0.02034083011378507,0.00013227443591415751,5.410211587434648e-08,1.3552085121826023e-10
6,5.701028802564052e-13,9.456739697771724e-10,2.1119151546174965e-06,0.0004271814283737755,0.1301597156364829,0.049365678354295145,0.020976096310662627,0.0002848956602877765,1.2371894004143295e-07,7.288087607784045e-10
7,1.5034872595513737e-12,1.9551976185995615e-09,2.5880803298822453e-06,0.0006064005262286353,0.1401844073733552,0.052148252356286104,0.02190796431356941,0.00037002472307475957,2.705461420283073e-07,1.427398428758727e-09
8,2.286317411239102e-11,4.035389852907624e-09,9.750712803609602e-06,0.0008170792631354481,0.15552055019612304,0.06011658151233427,0.022549120376698206,0.0007699095809550621,5.062475581488387e-07,5.433541153474915e-09
9,9.812940378421038e-11,1.1832158650423884e-08,5.036087757466373e-05,0.001066472402653802,0.16443116046165374,0.07009287716759034,0.02443172291790265,0.0008707913586327383,1.1832500198903462e-06,8.016115712067388e-09
10,5.470571562407884e-10,3.5419888326700435e-08,6.697595555354086e-05,0.001381786769739031,0.17397929969072037,0.08473753389926351,0.02675968908646927,0.0011184753672136528,1.8745065311957e-06,3.88883353521919e-08
11,9.776326673215881e-10,7.386574623753105e-08,7.615862556071248e-05,0.0018237799849617786,0.18212511807880524,0.0915783855544083,0.03925854303437852,0.0014209760733889928,3.1304117502439855e-06,6.497549204287414e-08
12,1.2710099300644362e-09,1.316099138533304e-07,8.714486950938586e-05,0.00223569200091213,0.1954870542947571,0.09928250867030533,0.04472302531685555,0.0019128546497331447,6.0211583662123435e-06,7.523530100499108e-08
13,1.5807522410440477e-09,2.2370245785207405e-07,0.00010800385554702639,0.0027184188266573405,0.21049714548586976,0.10964186012741871,0.0473657109098369,0.002547946720871367,1.1775721877027763e-05,1.1856487069869471e-07
14,2.2375371164693894e-09,3.3262803483555803e-07,0.00018560867337258385,0.0032471583887414904,0.2159036988511818,0.11509398779218356,0.04797653534757599,0.002998977666146651,1.3790292642954962e-05,2.176649635430929e-07
15,2.9833771139084667e-09,4.753005552137869e-07,0.00020196344480875856,0.0038488261195852905,0.22681055971108555,0.12453937061795345,0.04859291169399213,0.003754841747546624,1.6452134543506793e-05,3.8499566320921953e-07
16,1.0891973765618316e-08,7.145615191182261e-07,0.00026292187718588485,0.00451448461875503,0.23298942756252353,0.1334258071426442,0.04922367790474443,0.004384802745487705,2.0109191231974253e-05,9.418179079828043e-07
17,1.400783844551504e-08,1.0066115040037045e-06,0.00030474104566295207,0.005279173189247197,0.24072692886783087,0.14034164281405034,0.04985957968695056,0.005018485772656798,2.488177033615846e-05,1.036789528043098e-06
18,3.544118065498517e-08,1.4009176397750584e-06,0.0003765362329939523,0.0061216622084840615,0.24317503719536204,0.1438888846381098,0.05058218538560612,0.005362375386520946,3.0656376070245094e-05,1.2085041653235597e-06
19,4.2090851907859923e-08,2.0084721545950774e-06,0.0004737575026392901,0.007089189588642233,0.25316637250825746,0.1587878426573576,0.05125628329400239,0.006674864608516603,3.8197466923027444e-05,1.905696895492325e-06
20,4.943530017640225e-08,3.097196460012228e-06,0.0005067900928801094,0.008122571981320206,0.25684482617881566,0.16634230227819935,0.05511873791095127,0.007351835813075359,0.00015848257684961004,2.1532756726427867e-06
21,9.877153722820102e-08,3.990360226507121e-06,0.0006796934898459238,0.009250315281659083,0.26057905095248113,0.17559671410330283,0.05994400628066403,0.008033374898260821,0.000436998830308409,3.4597851315921754e-06
22,1.1123204318996375e-07,4.915702587459389e-06,0.0007254860807490114,0.010395518047553813,0.26339411402451307,0.17921975538642496,0.06194978027012539,0.008852238312037079,0.00045123192799533836,3.6988055600191424e-06
23,8.425157852456302e-07,6.458489182323258e-06,0.0014697965780997716,0.011829114648467065,0.2651440817206374,0.18282551577715642,0.06948277769622763,0.009775250443453223,0.0004771495385811135,6.223831393613043e-06
24,8.772543697046072e-07,8.16161396985012e-06,0.0015277962800426142,0.013072933723180148,0.26811106615520663,0.18926856959578497,0.07008373800190819,0.011250105183782014,0.0004954432167102943,6.650743925916083e-06
25,9.230502732322428e-07,1.0283534341608664e-05,0.0016368661006172633,0.014465135237106038,0.27159008952950126,0.19660202619966322,0.07158709369864084,0.013471926621277264,0.0005161822691766382,8.84799439508315e-06
26,1.0108450861549882e-06,1.2786526057429742e-05,0.0019149789533149505,0.015871187939588756,0.27313958686495016,0.20257827523123428,0.07232835493079048,0.014508659947867123,0.00053942030092143,1.1454729125013572e-05
27,1.0845671268272197e-06,1.7238327828217992e-05,0.001999673869628256,0.017693103345262296,0.2747094638110365,0.20890727620071736,0.07655088964259467,0.015785072026535764,0.0005857711938590357,1.2463392404424429e-05
28,1.2397071328319746e-06,2.1078449167037047e-05,0.002477371940236689,0.01929552738664842,0.27534147387404284,0.21647014883813315,0.07833727087290077,0.017379317693977367,0.0006155764626475632,1.666368575130033e-05
29,1.3684250264267774e-06,2.5518976497973216e-05,0.0027111476225440173,0.021033977233805196,0.27598148782852444,0.22344189915141674,0.07936224018481525,0.019016968988364864,0.0006541166170769368,1.888819241846986e-05
30,1.7060810769036296e-06,3.0374313339663312e-05,0.0032546670667664966,0.022725113750044528,0.2762743231567128,0.2299653790320949,0.08295099746942672,0.021004943743639773,0.000693062100278612,2.575623777472817e-05
31,1.92537779588601e-06,3.609540757119848e-05,0.00361163458214662,0.024557220454021703,0.2738730220979534,0.23353453745499614,0.08618382904527526,0.022156737731260392,0.0012893385440837235,3.373835676047317e-05
32,2.2335051640577172e-06,4.286344427034587e-05,0.003939725917220958,0.026503906734573618,0.2727133766455766,0.23703553554525555,0.08727110213062755,0.02360639538876339,0.0013345596002482733,3.863007539186941e-05
33,2.6840799921014124e-06,5.040725938574922e-05,0.004630246781086666,0.028535399980389082,0.2709262027218426,0.24082132966598502,0.08919327127306284,0.024926836727874775,0.0013868922924251594,4.407155110116594e-05
34,4.3718970739168855e-06,6.189868297279488e-05,0.006035549454035504,0.030482831694201136,0.26882698258982796,0.24237238028886884,0.09107347613204356,0.026140319095388352,0.0015166509937976753,5.111562531139826e-05
35,4.75812333569462e-06,7.259853348235517e-05,0.006392084385326358,0.032597272980471645,0.2670791586084129,0.24612524399679084,0.09258799013767123,0.028668925404628558,0.0015945505963104582,5.6700140938638163e-05
36,6.13569313786546e-06,8.513309242296328e-05,0.0075055316438935775,0.034699597771089365,0.2639811811277064,0.24630084805880342,0.09440610466674729,0.029514049213818925,0.001727770406146724,6.322223688887483e-05
37,6.826981936538447e-06,0.00010273755009886383,0.00802154091740002,0.03692690968911989,0.26034128795817985,0.2469012637175766,0.09742081807861686,0.031246404413940845,0.0018053963235380097,7.096695874259161e-05
38,1.1262682451089228e-05,0.00011987659704285838,0.009226818882065117,0.039161903100234194,0.25771599352027735,0.2488139999693715,0.09938407328600851,0.033582250950919566,0.0018859067735826113,9.381278542672697e-05
39,1.3842285529545566e-05,0.00013817555766224994,0.009599947014672702,0.04139885819955407,0.25533699303439217,0.2504868265232123,0.10115338265109515,0.03570522952823898,0.0019740103500117297,0.00010310426171195833
40,1.858786248895584e-05,0.0001602285791268597,0.010846611242852335,0.04388887418511651,0.25335326590043367,0.2528179960873796,0.10469306205595531,0.037530925306576216,0.002078658668633878,0.00012499641548131677
41,2.3617006160221816e-05,0.00018651970870025238,0.012152320093656748,0.04631513770477944,0.24996224401659162,0.2544696658095824,0.10786196419414922,0.03963225447733255,0.002766838048923615,0.00014543286918477404
42,2.7320587614408086e-05,0.00021423228630598195,0.012919207322959692,0.04851988963989957,0.2473360890844354,0.25625126931394887,0.11044379286366741,0.043855543226614925,0.0029550739131651346,0.00017123447228424487
43,2.9429894979788748e-05,0.00024460171605724523,0.013598583782930813,0.05075895034238762,0.242990330558097,0.25661319061056875,0.11266676707712306,0.046162045443520566,0.003451020226119749,0.0001976078788212438
44,3.233789478395073e-05,0.00028020707101357196,0.015570621860774476,0.0530855276598326,0.23901869003280904,0.2558366259287518,0.11552889279179644,0.049014124419404996,0.0035818978132890014,0.00023874239590813964
45,3.811397488330917e-05,0.00033030133900614707,0.017125687063404765,0.05577176440143965,0.23489051655628337,0.25399362875678166,0.11913678918167868,0.05042029561953118,0.0037290905307562658,0.00027449170725827687
46,4.0829178411325256e-05,0.00038113045754219,0.01774060154942331,0.05822156894505723,0.229668833199691,0.2517535877452306,0.1218759801468895,0.051781538440370534,0.0038787872927482005,0.0003405020925341425
47,5.732077675489526e-05,0.0004292817497539521,0.020533925610193664,0.06036097254910603,0.22492388657492854,0.2497963529454099,0.1243253367555893,0.05532434378002207,0.004042080406372402,0.00040160965408295754
48,6.944702568020392e-05,0.00048599686951023653,0.021936014945218407,0.06250589095549025,0.22040025984591244,0.24791281127054118,0.12642358293853673,0.056993828206414535,0.004203067963101598,0.0004281061769058994
49,7.490536900163269e-05,0.00054523742471868,0.022909688606778174,0.065250171991624,0.21627987006420554,0.24654521722718897,0.13025513830529425,0.060059831609645176,0.004508055322926275,0.0004966136107740876
