time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,2.3719658996517936e-05,0.20460941243259087,0.9883028603345682,0.00019558716098101687,0.0,0.0,0.0
2,0.0,7.124470196670345e-12,6.496977111407986e-08,0.00010944474886736787,0.26513934772500897,0.9796194740941508,0.0007663740276698153,5.357495921816989e-07,5.874935968005702e-11,0.0
3,1.9793032642371842e-13,5.537590319208047e-10,3.98194236881991e-06,0.00033052727350745757,0.47816804178970174,0.9229261300569189,0.0016078105763255137,2.8485817814850948e-05,4.027196048167097e-09,1.6337272550337129e-12
4,5.225719511651577e-11,9.479270162670883e-09,5.088482994185627e-05,0.0008250074374004215,0.8084475110887689,0.6837800262410129,0.0024173416292813735,0.0002754705607719014,5.522047355192012e-08,3.82673730864032e-10
5,9.116225518141224e-10,5.5949815189757355e-08,0.0001839915120639813,0.0016605281410615668,0.9536165153980432,0.3843482172690854,0.0030251364357125185,0.0007376028732419219,2.628085683493957e-07,5.603419745653464e-09
6,1.6018829070701806e-09,1.5516491227303623e-07,0.0002298737434432874,0.002851056200911057,0.966834875367676,0.3310482864131574,0.0036508462745090324,0.0008490198766489093,6.631497745989868e-07,9.221511474191088e-09
7,4.172401649002155e-09,3.4132107377338493e-07,0.00033659106880917886,0.004416415398578378,0.9813544945392922,0.2544161909534682,0.00423355645125808,0.0010500050128811464,1.3216712106013938e-06,2.1495181254191136e-08
8,6.868935220633794e-09,6.329477059560818e-07,0.00041386579274780075,0.0063648048912105125,0.9865607487310646,0.21833301969071492,0.0048103928803232224,0.0011668754016998539,2.2610608029474438e-06,3.3253560800812834e-08
9,1.1618891943151405e-08,1.0650819019466678e-06,0.0005178699019925736,0.00870301970947419,0.9906129436543981,0.18420198204523308,0.005368825012704987,0.001298710840332833,3.523836136416619e-06,5.2506800498629176e-08
10,8.893203152069188e-08,2.0477180256841425e-06,0.001545313905812127,0.011383297274432689,0.999644024224558,0.035635005543436384,0.005575468035081117,0.0022416438142548786,5.540277301207414e-06,3.2963549244258725e-07
11,1.838928619087454e-07,3.691021470984768e-06,0.0023497527264990125,0.014385877592430261,0.9999343676560795,0.0073293177279663115,0.005621302382153242,0.00276312712897025,8.283013884775691e-06,6.184360459920526e-07
