time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.0017535707125589,0.04185730783004103,16,1.0000000000000002,1.0000000000000002
2,1.0770592432087271,0.26725350311861396,47,1.0000000000000002,1.0000000000000004
3,1.1862609617860929,0.39093448590719715,68,0.9999999999999996,0.9999999999999998
4,1.362045065322661,0.48520251924027025,85,0.9999999999999994,0.9999999999999997
5,1.4089931884854192,0.49863733777623725,95,0.9999999999999983,0.9999999999999986
6,1.435314747304622,0.5053683189195689,103,0.999999999999999,0.9999999999999992
7,1.4923591797360234,0.5156112026632681,110,0.9999999999999984,0.9999999999999984
8,1.5067156352034292,0.5199733799202909,114,0.9999999999999981,0.9999999999999982
9,1.5194851870888608,0.5254536599295158,121,0.9999999999999973,0.9999999999999978
10,1.525821865169683,0.5310490445923509,125,0.9999999999999974,0.9999999999999981
11,1.4758561610669745,0.5520861025759487,141,0.999999999999997,0.9999999999999972
12,1.2897207898535856,0.5441712701462911,154,0.9999999999999952,0.9999999999999956
13,1.200997732936762,0.5184724375784288,162,0.9999999999999954,0.9999999999999958
14,1.172297553315611,0.5089255305443756,167,0.9999999999999953,0.9999999999999963
15,1.1084774271921765,0.4825758390960971,177,0.9999999999999949,0.9999999999999951
16,1.1946774360381542,0.5734957380171901,184,0.9999999999999946,0.9999999999999948
17,1.4744724353698766,0.6576645044852164,189,0.9999999999999952,0.9999999999999954
18,1.5689851734930906,0.6547110935402936,191,0.9999999999999953,0.9999999999999957
19,1.5909733548177207,0.6526399131917175,196,0.9999999999999949,0.9999999999999949
20,1.5957997711641376,0.6534203618954759,196,0.9999999999999946,0.9999999999999948
21,1.565618701944954,0.657227807837823,199,0.9999999999999938,0.9999999999999938
22,1.4670271561412511,0.6595765402969549,200,0.9999999999999946,0.9999999999999946
23,1.3337459651997179,0.6385743251586804,200,0.9999999999999943,0.9999999999999943
24,1.2269629400848552,0.5992291201270998,200,0.9999999999999946,0.9999999999999946
25,1.216518351117422,0.5948991585046213,200,0.9999999999999951,0.9999999999999951
26,1.1759525936488457,0.5723562285000012,200,0.9999999999999941,0.9999999999999941
27,1.14614274256413,0.551339058825735,200,0.9999999999999953,0.9999999999999953
28,1.6665082508471545,0.7101380004535619,200,0.9999999999999963,0.9999999999999963
29,1.6756579139577188,0.7297147477993012,200,0.9999999999999958,0.9999999999999958
30,1.328912298299245,0.8932730305399659,200,0.9999999999999944,0.9999999999999944
31,1.4953083671070202,0.9006227819928697,200,0.9999999999999961,0.9999999999999961
32,1.6386486743881956,0.861234870069472,200,0.9999999999999951,0.9999999999999951
33,1.6726078860304547,0.7776727264539502,200,0.9999999999999956,0.9999999999999956
34,1.6663289606757732,0.7810743005965445,200,0.9999999999999952,0.9999999999999952
35,1.3134293274546993,0.7497255645149755,200,0.9999999999999949,0.9999999999999949
36,1.2800070539408759,0.7403712267577625,200,0.9999999999999956,0.9999999999999956
37,1.4894309031479513,0.7857208994429774,200,0.9999999999999956,0.9999999999999956
38,1.69712589609237,0.7982911499130599,200,0.9999999999999966,0.9999999999999966
