time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9247130080454253,0.07527052565932299,1.6465392369444033e-05,9.028821684329368e-10,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.8364023553597365,0.16347324524245838,0.00012408603367376268,3.1323188734646355e-07,1.321253070260964e-10,1.1875404206795966e-13,0.0,0.0,0.0,0.0
3,0.0,0.6148162782053274,0.3845390239445274,0.0006250490017979123,1.963575703846942e-05,1.2961294331955748e-08,1.2997677721247074e-10,3.7771219726758355e-14,0.0,0.0,0.0
4,0.0,0.5458465988846293,0.4527498889506238,0.0013478065235530347,5.5634161943419344e-05,7.062793638298114e-08,8.507401448995431e-10,5.726183191588565e-13,1.0500832616282045e-15,0.0,0.0
5,0.0,0.5080018030608359,0.48951406824496513,0.0023570496075644835,0.0001268173448468321,2.5764488667376803e-07,4.092432054800107e-09,4.448435485246801e-12,2.0020347488947443e-14,0.0,0.0
6,0.0,0.4982901641357469,0.49799613658499164,0.0035246726952881963,0.00018842399531232166,5.935454677584387e-07,9.027179730689064e-09,1.5934724303665296e-11,7.774777371127376e-14,0.0,0.0
7,0.0,0.4971497985747077,0.4975441983686582,0.00497617988854357,0.0003284008012747169,1.3945932698042946e-06,2.771074499565961e-08,6.232537666684039e-11,4.739798129308932e-13,0.0,0.0
8,0.0,0.5685332204762296,0.42385856570856395,0.006597355670585852,0.0010059438289202218,4.668881837994799e-06,2.4494671577260477e-07,4.760778582271646e-10,1.105989411512035e-11,6.7443598472058174e-15,0.0
9,0.0,0.6635706534988995,0.32690373645091425,0.007746810235742,0.0017680894199961022,9.960333797692764e-06,7.482517782671284e-07,1.753750633082109e-09,5.505687585531109e-11,6.212214345164302e-14,2.583513862751537e-16
10,0.0,0.9086590081776721,0.0779886388154272,0.005681001364788531,0.0076339454705583575,1.9246639953013804e-05,1.813834904773288e-05,1.6588810116379147e-08,4.590783582850439e-09,2.686369212321181e-12,2.701400750691913e-13
11,0.0,0.8915992818229695,0.09499656853718555,0.005630932956913342,0.007724491561140079,2.9576141189812943e-05,1.9106930402914803e-05,3.695780448105636e-08,5.084693491838229e-09,7.376994129962942e-12,3.20479529839478e-13
12,0.0,0.7791285169759573,0.20607318143131578,0.006629354524436304,0.008105306286780967,3.7461366770741354e-05,2.6094692930883894e-05,7.426866698838776e-08,1.0430001474872047e-08,2.2020690435936926e-11,1.1153180826024092e-12
13,0.0,0.9060395869404828,0.07924784849778269,0.004569099856371285,0.010059884057695617,5.7735335642431155e-05,2.5706302156946864e-05,4.342661684755567e-08,9.546822920721407e-08,4.987540525913682e-11,6.514277166433838e-11
14,0.0,0.8239157805766353,0.1637236774824553,0.006522510742882747,0.005766115185265976,6.13385087155095e-05,1.0405607649303075e-05,1.1806300966708684e-07,5.368986273810537e-08,5.09915224290203e-11,9.252791310060328e-11
15,0.0,0.6231197508382365,0.3620578304063616,0.011667742459744493,0.003093427421253804,4.946738678625474e-05,1.1576755909943156e-05,1.7234994270640523e-07,3.219986744305259e-08,9.283821213893708e-11,8.905508878223995e-11
16,0.0,0.6111298488537621,0.3720825545173633,0.013718130392526255,0.0030008803344848383,5.6654373976819507e-05,1.1689883053038138e-05,2.099352826389841e-07,3.148266765484788e-08,1.382473844501242e-10,8.863167702362489e-11
17,0.0,0.5156678597077289,0.4616420567825743,0.019319304668594238,0.0032958456545225156,6.457588008497371e-05,1.0097934482963836e-05,2.1162658493141952e-07,4.7303090899971705e-08,3.7092365320751325e-10,7.140829930559448e-11
18,0.0,0.8202594610334908,0.15435094045689168,0.013359251183827895,0.011844183140895269,0.00017717320387537278,8.74875287065673e-06,1.3193655248507532e-07,1.0946074470334808e-07,7.005225768967397e-10,1.3032454945690834e-10
19,0.0,0.8666952636778155,0.1067511973586737,0.012724060160302895,0.013579085943323398,0.000236829902729494,1.3286804491892064e-05,1.5874240042723212e-07,1.1629819606761001e-07,9.491431655944437e-10,1.6291905221116364e-10
20,0.0,0.9083668998378527,0.06395401528434452,0.01180828691749106,0.015538116723584412,0.00030983916451455894,2.2492755141678576e-05,2.2743989445735326e-07,1.2043235873482337e-07,1.2260290249251886e-09,2.1878447986690064e-10
