time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9995614631386189,0.00043848876955441353,4.808918971680321e-08,2.6369776629353557e-12,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9982471504248402,0.001752224768926582,6.246955375036293e-07,1.1069061502978316e-10,5.202902467645675e-15,0.0,0.0,0.0,0.0,0.0
3,0.0,0.9960609502011027,0.003936024972540333,3.0236755635809544e-06,1.1506091808295458e-09,1.8427865808126211e-13,0.0,0.0,0.0,0.0,0.0
4,0.0,0.9910536148655887,0.008931247291909418,1.5122514934057432e-05,1.5323442901575582e-08,4.123497710590084e-12,1.6482874173049167e-15,0.0,0.0,0.0,0.0
5,0.0,0.9867223121389004,0.013244653629189406,3.298876755522403e-05,4.5439735468219346e-08,2.4608249000542295e-11,1.1559040767070752e-14,0.0,0.0,0.0,0.0
6,0.0,0.9815529616539872,0.018383182227123436,6.373875844141315e-05,1.1725933226712026e-07,1.0105069553393549e-10,6.548829372179919e-14,0.0,0.0,0.0,0.0
7,0.0,0.9755607624376947,0.02432663048487693,0.00011233795031090383,2.687981634631973e-07,3.286672143943349e-10,2.8693224787648646e-13,0.0,0.0,0.0,0.0
8,0.0,0.9687632899154476,0.031051663486747417,0.0001844860287192911,5.596582136127698e-07,9.098412323524309e-10,1.030883576584699e-12,0.0,0.0,0.0,0.0
9,0.0,0.9611804249374253,0.03853192018249291,0.0002865748816977434,1.077761283243541e-06,2.2339168074528228e-09,3.1829105516675466e-12,5.418850466482287e-16,0.0,0.0,0.0
10,0.0,0.9480799665956342,0.051409354563424575,0.0005079904714265284,2.6814893316450635e-06,6.8652581520559146e-09,1.4915494227447302e-11,8.715969294986885e-15,0.0,0.0,0.0
11,0.0,0.9386398728572957,0.060640335557549156,0.0007153588145555951,4.418752519149416e-06,1.398385224043616e-08,3.419373428424663e-11,3.3659089068963065e-14,0.0,0.0,0.0
12,0.0,0.9285013058921004,0.07051195299157524,0.000979689440727018,7.02482849190792e-06,2.6772356920079048e-08,7.464322196267813e-11,1.041214889023122e-13,0.0,0.0,0.0
13,0.0,0.9176933955502262,0.08098590218716661,0.0013098383684969673,1.0815070843440371e-05,4.8668011953192536e-08,1.5497428513437685e-10,2.789519978765492e-13,0.0,0.0,0.0
14,0.0,0.9062470327642081,0.09202166334047068,0.0017150378843175196,1.6181033178186926e-05,8.467018793434283e-08,3.0695920724455885e-10,6.761053146829131e-13,0.0,0.0,0.0
15,0.0,0.8875003595915696,0.11000255629737046,0.0024679024892660406,2.9005356109061755e-05,1.7544042766344454e-07,8.231467961639964e-10,2.1065422267428725e-12,1.2202675799332715e-15,0.0,0.0
16,0.0,0.874614912550655,0.12224511402038896,0.003099055873382577,4.063410617787098e-05,2.819975827628889e-07,1.447404193077538e-09,4.40122688588743e-12,4.258692779745159e-15,0.0,0.0
17,0.0,0.8612117769080041,0.1348924195290962,0.0038394225965402073,5.593798422655447e-05,4.404899214988642e-07,2.4834500652448024e-09,8.745255082814542e-12,1.2687125248553173e-14,0.0,0.0
18,0.0,0.8406292233727026,0.15407725735263497,0.005206058441309585,8.662047025401022e-05,8.350652641739882e-07,5.274684642770381e-09,2.309759020486565e-11,4.874209303157386e-14,0.0,0.0
19,0.0,0.826083603025329,0.16753254805242906,0.006267477705086778,0.00011513596111903135,1.2266460715366417e-06,8.568276576438303e-09,4.1573409554656255e-11,1.104760325000055e-13,0.0,0.0
20,0.0,0.8111540498377563,0.18122030772609032,0.007472934539502572,0.00015092544580062262,1.768783043132593e-06,1.3594872131291615e-08,7.269839756804953e-11,2.3208163773068397e-13,0.0,0.0
21,0.0,0.7958806878053996,0.19508946935801713,0.008831975889127978,0.00019533795184236607,2.5077572146970433e-06,2.111409166466312e-08,1.2384147110930588e-10,4.604180816274051e-13,0.0,0.0
22,0.0,0.7803041305991675,0.20908862159338165,0.010353834275972832,0.0002498803977700941,3.5007685879245776e-06,3.215824382269427e-08,2.059984059796441e-10,8.72655995506578e-13,0.0,0.0
23,0.0,0.7644653271448457,0.22316623284853876,0.012047350009307596,0.0003162237852147507,4.817764907993024e-06,4.811030564885189e-08,3.3528063397933537e-10,1.5931094618076894e-12,0.0,0.0
24,0.0,0.748405407081537,0.23727087472896122,0.013920895025917352,0.00039620837969876906,6.543447324699919e-06,7.079883207799488e-08,5.349044275780766e-10,2.8177192508889177e-12,7.659624194076089e-16,0.0
25,0.0,0.7321655267907912,0.25135144367609746,0.015982298850687145,0.0004918477742904094,8.779453143972153e-06,1.0261231875592723e-07,8.378136285334651e-10,4.846988674603657e-12,4.117664235390177e-15,0.0
26,0.0,0.7157867166816252,0.2653573797778304,0.01823877715559315,0.0006053317371654309,1.164671380656818e-05,1.4663572687323965e-07,1.2900953523384101e-09,8.137569872241509e-12,1.2473539970034257e-14,0.0
27,0.0,0.6993097304068209,0.2792388816959995,0.020696863380434027,0.0007390277518671943,1.5287984040466968e-05,2.0681205211619163e-07,1.9553779067943764e-09,1.3370437476930075e-11,3.037502919488952e-14,0.0
28,0.0,0.6827748966727736,0.2929471166886187,0.023362343861065022,0.0008954811676737561,1.9870535839608695e-05,2.88131977271326e-07,2.920434518814277e-09,2.154485914032747e-11,6.549053054419922e-14,0.0
29,0.0,0.66622197428883,0.30643442473381927,0.02624019689060126,0.0010774138869167984,2.5589008547391824e-05,3.968547880817827e-07,4.302251715169872e-09,3.410869853699369e-11,1.2956871206911565e-13,0.0
30,0.0,0.6496900110825752,0.3196545157970136,0.02933453611616055,0.0012877215262696304,3.266840388893633e-05,5.407638456520071e-07,6.2568674327902e-09,5.313073151594264e-11,2.409211977068613e-13,0.0
31,0.0,0.6332172072850554,0.33256265932209655,0.032648558648354864,0.0015294689998867515,4.1367212319461057e-05,7.294599993842169e-07,8.990320467614573e-09,8.153158457862872e-11,4.2755670014579125e-13,0.0
32,0.0,0.6168407839645488,0.34511586507145464,0.03618449823306816,0.0018058844837410587,5.198065456763574e-05,9.746963828209363e-07,1.2772108687504995e-08,1.2338745499045626e-10,7.316094927188462e-13,0.0
33,0.0,0.6005968570593914,0.3572730544878829,0.039943583805241385,0.002120351732498235,6.484401977170378e-05,1.2907580593128836e-06,1.795160317429311e-08,1.8432630331880183e-10,1.216032239717928e-12,0.0
34,0.0,0.5845203175296676,0.3689952218039507,0.04392600371260491,0.00247640073270482,8.033607915905678e-05,1.694889970379748e-06,2.4977920593554197e-08,2.7203853431130856e-10,1.973120507707663e-12,2.4210019995899126e-16
35,0.0,0.5686447181144801,0.3802455841805958,0.04813087586374297,0.002877696688860152,9.888255183136087e-05,2.2077765910409614e-06,3.442381621660043e-08,3.96935246873038e-10,3.1350537953979054e-12,1.5532787811113256e-15
36,0.0,0.5373647522873078,0.40165335623051657,0.05696973733967765,0.0038626945038226857,0.00014565321514527414,3.743392070864914e-06,6.21712346567918e-08,8.530505114854544e-10,7.144525634906486e-12,1.8745609093086124e-14
37,0.0,0.5223204819584164,0.4112649141040507,0.06181096724501724,0.004422565992885483,0.00017623585723919758,4.749934329722692e-06,8.370435571370412e-08,1.192771627498914e-09,1.0886599630317127e-11,3.6803668971293175e-14
38,0.0,0.5075961284959987,0.42028225073822406,0.06686015300507804,0.005043262638769076,0.00021209851634875718,5.993137433415311e-06,1.1179384188552712e-07,1.657883386134728e-09,1.634290451116206e-11,6.885014753553708e-14
39,0.0,0.4932170382968623,0.4286815954050725,0.07211085066433492,0.005728893298016503,0.0002539519111834363,7.519941630272631e-06,1.4816878473658638e-07,2.2897743674596327e-09,2.420643958271758e-11,1.226857545669734e-13
