time_step,avg_weight_mean,avg_weight_std,avg_weight_min,avg_weight_max,num_strings_mean,num_strings_std,kept_norm_mean,kept_norm_std
46,2.478141638632504,0.10972573936107718,2.178227165947533,2.8671658708179493,199.93,0.32419130154894243,0.9999999999999992,5.741392540542589e-15
47,2.5108399927824774,0.11167990581628538,2.193167521273105,2.8985296103956406,199.918,0.36506985632889855,0.9999999999999993,5.72028232466063e-15
48,2.5432177356637093,0.11423303183156337,2.228092007609852,2.9256050967835048,199.955,0.27381563140186094,0.9999999999999993,5.685549559012229e-15
49,2.5769027804520066,0.11666588659175887,2.2585282132081,2.9814509020047497,199.918,0.3837655534307378,0.9999999999999993,5.530698323161106e-15
50,2.6106489304860494,0.11807282370433872,2.304372733602064,3.0467793200308138,199.929,0.36600409833771275,0.9999999999999993,5.506442070167241e-15
51,2.644039768886816,0.1194564839909797,2.3283948291559255,3.084187467765435,199.903,0.4190357979934445,0.9999999999999994,5.466739751556475e-15
52,2.6777572857286116,0.12199651318261344,2.344314568610205,3.134879589127834,199.934,0.34006469972639164,0.9999999999999993,5.302388436998897e-15
53,2.7125239697775005,0.12330057743292291,2.3602455187907547,3.1602182809246124,199.908,0.41897016600230746,0.9999999999999994,5.294225118766812e-15
54,2.7472001004984272,0.12489337215623951,2.4079733158926,3.1874953604330942,199.936,0.3491475332864337,0.9999999999999994,5.201522242315341e-15
55,2.7815020386303813,0.12663970114673684,2.4365934607242923,3.241462417367444,199.925,0.36793341788970174,0.9999999999999994,5.095794276306168e-15
56,2.815407331467383,0.12763155462240858,2.4526522093192424,3.2596970900475815,199.93,0.3272613634390659,0.9999999999999994,5.024869900051324e-15
57,2.8493103852405572,0.13031206638247417,2.487951034586286,3.296739261780731,199.936,0.316075940242217,0.9999999999999994,4.907276193414787e-15
58,2.8830554476007895,0.13180991708221762,2.5137863743287427,3.3304200577357084,199.953,0.2877342523927227,0.9999999999999996,4.889597906976051e-15
59,2.917528140625849,0.13324488748534638,2.5545004923039603,3.3464780572800867,199.962,0.22484661438411582,0.9999999999999994,4.766261277983549e-15
60,2.951965829815325,0.1341064961269831,2.597931613452807,3.384095412591958,199.972,0.19803030071178754,0.9999999999999996,4.715863592679973e-15
61,2.9869595413942833,0.1347874569854533,2.6217254441527666,3.4717075794508894,199.984,0.14051334456200337,0.9999999999999996,4.633387803952332e-15
62,3.020374715942297,0.1363355243814048,2.645894897152501,3.4882768182339485,199.987,0.13722609081366308,0.9999999999999996,4.549330368082619e-15
63,3.0552455620705183,0.1370936836838796,2.6796315442766097,3.5219423224708315,199.986,0.17263835031649,0.9999999999999996,4.4855126164076325e-15
64,3.0903411742842426,0.13827097863940005,2.713670848999982,3.547152103905812,199.992,0.08908422980527993,0.9999999999999996,4.367337133111847e-15
65,3.1240139906694604,0.13834620166049583,2.7440028695762817,3.56377242699131,199.995,0.0947364766074845,0.9999999999999996,4.2447051070115215e-15
66,3.1573256866597843,0.13946562686717345,2.77462775848534,3.633886972696063,199.998,0.04467661580737768,0.9999999999999996,4.1946159459306905e-15
67,3.1918506110526716,0.13924909710497635,2.8018298008234983,3.6680244969025764,200.0,0.0,0.9999999999999997,4.1848869864886545e-15
68,3.225121163149521,0.1408587117147174,2.8192949686318016,3.692437917638788,200.0,0.0,0.9999999999999997,4.103820434882209e-15
69,3.2587382124372586,0.14167938487932816,2.8445719642804534,3.7261821489945786,199.998,0.06321392251711694,0.9999999999999997,3.999609842055766e-15
70,3.291509141282312,0.14218563504543624,2.879771230764188,3.7583935197806584,200.0,0.0,0.9999999999999997,3.9255530024679225e-15
71,3.325236683497244,0.14249054632550937,2.9151349732893146,3.819755289441548,200.0,0.0,0.9999999999999997,3.814978980148091e-15
72,3.3586564992598222,0.14368727719538718,2.9563813977324678,3.851133680064689,200.0,0.0,0.9999999999999997,3.73026014732349e-15
73,3.3916855601065925,0.1431682456685428,2.9739975954496116,3.8737113103169123,200.0,0.0,0.9999999999999997,3.641250569350082e-15
74,3.425186973053399,0.14380776149564586,3.00147874930158,3.9075192623520842,200.0,0.0,0.9999999999999998,3.638509309192506e-15
75,3.4582723647829026,0.1446557418202456,3.0526921318743008,3.9496328475132696,200.0,0.0,0.9999999999999998,3.55469244722551e-15
76,3.492610046996539,0.14490895919825766,3.078120664578764,4.035761082386747,200.0,0.0,0.9999999999999998,3.4700322121684908e-15
77,3.5253612043569076,0.1451785632420004,3.123069342324361,4.061651040197222,200.0,0.0,0.9999999999999998,3.4110760042874154e-15
78,3.558491325678216,0.14614872323037043,3.140631573675562,4.104480909933384,200.0,0.0,0.9999999999999998,3.2758597342106074e-15
79,3.5914768275106677,0.1472622958348188,3.1737849954171686,4.129195095082714,200.0,0.0,0.9999999999999998,3.2290164365684377e-15
80,3.623620104478353,0.14837895485276154,3.1989808700922473,4.153871540432432,200.0,0.0,0.9999999999999998,3.1672193688323556e-15
81,3.6564360352343033,0.1499354659146148,3.2160783196273357,4.188871326488926,200.0,0.0,0.9999999999999998,3.0620224749503467e-15
82,3.6888116571713327,0.1512952856849569,3.2331415359599736,4.223740022296792,199.998,0.06321392251711672,0.9999999999999998,2.9800669213545934e-15
83,3.7219427020306957,0.1522902612776595,3.2501695313414,4.249160027829804,200.0,0.0,0.9999999999999998,2.9097460763110457e-15
84,3.7551564810060656,0.1527887634948794,3.2671616025903445,4.272977288958019,199.997,0.07064700984471994,0.9999999999999998,2.85218002059221e-15
85,3.7882997506830405,0.15358074540282268,3.3009984704150552,4.289476015981846,199.998,0.06321392251711692,0.9999999999999998,2.7261435376896705e-15
86,3.821236042951609,0.15485312927755523,3.3178811400388524,4.313060932207268,200.0,0.0,0.9999999999999999,2.737916676912867e-15
87,3.8539766627577494,0.1561070854294976,3.3413432033387105,4.357166800166877,199.996,0.08935323161475435,0.9999999999999999,2.6634201768208974e-15
88,3.8867263756839976,0.15638335154351987,3.3913615556112613,4.388049194037794,199.996,0.08935323161475334,0.9999999999999999,2.612161554187877e-15
89,3.919070022697367,0.15744129714532756,3.4346412303677445,4.420525028800773,199.999,0.03160696125855849,0.9999999999999999,2.5562267339414582e-15
90,3.9520918756463956,0.15841623820166775,3.4578420919894706,4.444770301077652,199.998,0.06321392251711656,0.9999999999999999,2.4784892924446124e-15
91,3.985261818823165,0.1597763108149276,3.4967116830416543,4.4786392058325095,200.0,0.0,1.0,2.4451587786017775e-15
92,4.018311507939013,0.15982496134332277,3.5245158105229004,4.506577560225313,199.998,0.06321392251711667,0.9999999999999999,2.3334262802168823e-15
93,4.0504627922564564,0.16005023594035697,3.5568871895027225,4.547093398838458,199.998,0.06321392251711652,1.0,2.328407942991592e-15
94,4.083647881423071,0.1604561317241765,3.593432867900053,4.5858649262145725,200.0,0.0,1.0,2.2780791743293005e-15
95,4.115922346817968,0.1610261908304352,3.6098146624946645,4.600982852474668,200.0,0.0,0.9999999999999999,2.200595347156193e-15
96,4.147872824954787,0.16130747562053355,3.6396465527623536,4.630042216240523,199.997,0.07064700984471978,1.0,2.208467740709656e-15
97,4.181010661798996,0.16183057426870628,3.6559694636105395,4.659523135237196,199.998,0.06321392251711677,1.0,2.1713192303420924e-15
98,4.21406844704195,0.1626002358805349,3.6953182252240087,4.702828381671544,200.0,0.0,1.0,2.1153113988087e-15
99,4.246166772416287,0.16236146128077647,3.7304887634163695,4.731092822329071,200.0,0.0,1.0,2.091490455886343e-15
100,4.2787319798153165,0.16235905083624722,3.7818717120503145,4.758322555159642,200.0,0.0,1.0,2.044188628409936e-15
101,4.309688847871522,0.16172254468230812,3.7977072417630353,4.805836293042381,200.0,0.0,1.0,2.0458642129023626e-15
102,4.341844048742172,0.16228058251237573,3.821654301347451,4.844602299019375,199.998,0.0446766158073776,1.0,2.0569739295417444e-15
103,4.37230400824594,0.1617412663335829,3.861028426624743,4.863741895854908,200.0,0.0,1.0,2.0418115237761202e-15
104,4.403140897368217,0.1618075396579666,3.8936440653378552,4.888845898155625,200.0,0.0,1.0,2.043621753067678e-15
105,4.434041602351721,0.1608854297151346,3.92671921195136,4.907391569523213,200.0,0.0,1.0,2.035998893323226e-15
106,4.464316135488255,0.15967250268845165,3.959386329560333,4.9195687418223155,200.0,0.0,1.0,2.0648417192583977e-15
107,4.493834229047449,0.15902836816751403,3.986951057064555,4.943671239814769,200.0,0.0,1.0,2.054155630002014e-15
108,4.52305636469702,0.15788366431592202,4.0128435649403364,4.96701926701126,200.0,0.0,1.0,2.119025773375082e-15
109,4.551878169038224,0.15685375720530065,4.027545203616517,4.984297346287958,200.0,0.0,1.0000000000000002,2.070621004874587e-15
110,4.58043742384084,0.15479728553153332,4.0621573081217335,5.028918641525952,200.0,0.0,1.0000000000000002,2.127889490680585e-15
111,4.608776271706814,0.1538659120799109,4.081841926531314,5.039683709522661,200.0,0.0,1.0000000000000002,2.1154221092000753e-15
112,4.6370431788538635,0.15294016718786316,4.111453439114858,5.067133397289244,200.0,0.0,1.0000000000000002,2.1680157098811148e-15
113,4.6645292462530605,0.15200391892093984,4.136425162568828,5.120240864234963,200.0,0.0,1.0000000000000002,2.1883253412581293e-15
114,4.691276765876058,0.15111256256222705,4.155776167561676,5.134922378579182,200.0,0.0,1.0000000000000002,2.2636655219645784e-15
115,4.716833530401279,0.14997254608295343,4.174913757766061,5.144404970780798,200.0,0.0,1.0000000000000002,2.329392367764163e-15
116,4.742267205610824,0.14846795294395218,4.2126223814345085,5.153770988637576,200.0,0.0,1.0000000000000002,2.3609565451729426e-15
117,4.766849725026029,0.14761536305208225,4.24325119659175,5.167338479363134,200.0,0.0,1.0000000000000002,2.418454651239027e-15
118,4.792186899264003,0.14607199254367556,4.269066377146745,5.176429658470054,200.0,0.0,1.0000000000000002,2.456452177716247e-15
119,4.8169948327384455,0.14485829379918044,4.282560327453981,5.216132245219937,200.0,0.0,1.0000000000000002,2.5272661017154767e-15
120,4.841207483145528,0.14403379593388246,4.296021385500721,5.2339483628600965,200.0,0.0,1.0000000000000002,2.5765786530786476e-15
121,4.864536275104693,0.14301161556757352,4.3189873558788445,5.242228130860367,200.0,0.0,1.0000000000000002,2.6578818047301632e-15
122,4.887231544312419,0.14216283115644243,4.353958058175745,5.250414258749622,200.0,0.0,1.0000000000000002,2.734416427843919e-15
123,4.909556191918086,0.1402709923756468,4.385507438779651,5.265746538485511,200.0,0.0,1.0000000000000002,2.7977708333353654e-15
124,4.932107844393203,0.13863305027827036,4.3987046350225825,5.278580110193752,200.0,0.0,1.0000000000000002,2.8798894219658805e-15
125,4.953623403506721,0.1371403236010502,4.429912438880654,5.296497941101848,200.0,0.0,1.0000000000000002,2.9659852774809285e-15
126,4.975430322640863,0.13508216574063728,4.460865112461723,5.318044937629384,200.0,0.0,1.0000000000000002,3.0492452727578037e-15
127,4.9964996513202795,0.13332500841545433,4.4958229308528175,5.339035162551594,200.0,0.0,1.0000000000000002,3.0971103543911172e-15
128,5.016405934890121,0.13139819217429055,4.508575844598628,5.352801888667205,200.0,0.0,1.0000000000000002,3.1910019280903575e-15
129,5.036343651572467,0.12997315559564254,4.52943234919652,5.361477404694893,200.0,0.0,1.0000000000000002,3.2979024979144207e-15
130,5.055515768941866,0.12882653474972464,4.559257468818819,5.3722448163656145,200.0,0.0,1.0000000000000002,3.312141580987195e-15
131,5.074423743279272,0.1273934934543175,4.576296202688276,5.395233895701444,200.0,0.0,1.0000000000000002,3.4367365732135158e-15
132,5.092943174995951,0.12562694499844881,4.5884531598972025,5.410069488891585,200.0,0.0,1.0000000000000002,3.5012216925651096e-15
133,5.111062780546021,0.12438302423362829,4.605366953460891,5.4167937423201575,200.0,0.0,1.0000000000000002,3.626109752677876e-15
134,5.1289523905730325,0.12271009204054825,4.661866737674076,5.437120287337635,200.0,0.0,1.0000000000000004,3.527664434910093e-15
135,5.146551781512784,0.12140814113770436,4.688332850771646,5.447855723587457,200.0,0.0,1.0000000000000002,3.791423820396956e-15
136,5.16393557590257,0.12022015911217869,4.715507271523441,5.461633302439094,200.0,0.0,1.0000000000000004,3.696439168186978e-15
137,5.1812580200086735,0.11885961283073028,4.732537346409361,5.472580349936946,200.0,0.0,1.0000000000000004,3.777898255845138e-15
138,5.1982040859668395,0.11785279146912803,4.743470087763797,5.48449299898206,200.0,0.0,1.0000000000000004,3.8447489806731494e-15
139,5.214638544598141,0.11660407245754266,4.761216665275613,5.504806441248716,200.0,0.0,1.0000000000000004,3.964646682250259e-15
140,5.230972167475187,0.11550750589835804,4.7874536705838935,5.525708101866112,200.0,0.0,1.0000000000000004,4.0086369996623385e-15
141,5.247402384253464,0.11433365871643776,4.802337144701099,5.542867419595867,200.0,0.0,1.0000000000000004,4.1476868321676375e-15
142,5.263458708498836,0.1135063504960063,4.811691896296057,5.549377687211436,200.0,0.0,1.0000000000000004,4.226738765832188e-15
143,5.279672271588495,0.1126815367925709,4.820961914961394,5.5624342042769666,200.0,0.0,1.0000000000000004,4.3527284459309035e-15
144,5.294762706885538,0.11175688525120096,4.8365351256752245,5.570474942405068,200.0,0.0,1.0000000000000004,4.396823800930321e-15
145,5.309975633891577,0.11113938819458771,4.845563244706618,5.587597090011997,200.0,0.0,1.0000000000000004,4.54310804184893e-15
146,5.32448549199108,0.11058125873266653,4.857714578612157,5.597642532397019,200.0,0.0,1.0000000000000004,4.599926112222211e-15
147,5.339331190701757,0.10996192931629793,4.872864637879458,5.603409038417556,200.0,0.0,1.0000000000000007,4.506385546936305e-15
148,5.354185384240581,0.10913565568287302,4.901979562946787,5.609124416483781,200.0,0.0,1.0000000000000004,4.791373237436097e-15
149,5.369010775644696,0.10839260951206589,4.918675892512735,5.636758707349463,200.0,0.0,1.0000000000000004,4.897133228797344e-15
150,5.383511211343416,0.107764500404814,4.926937467553994,5.643987617294085,200.0,0.0,1.0000000000000007,4.789258150895189e-15
151,5.398076488382275,0.10779583910764953,4.937045328739899,5.649521728739557,200.0,0.0,1.0000000000000007,4.869167836916449e-15
152,5.412687850564278,0.10730370233741796,4.976216406262687,5.658429284953952,200.0,0.0,1.0000000000000007,4.964561843696363e-15
153,5.427226799982888,0.10635484509623154,4.996346004412604,5.682166508272102,200.0,0.0,1.0000000000000007,5.0749993401156186e-15
154,5.441387510390567,0.10578105307875978,5.008210304314821,5.693619860441064,200.0,0.0,1.0000000000000007,5.169791393698199e-15
155,5.455118784772368,0.10530609714221013,5.027558168347557,5.698476739714417,200.0,0.0,1.0000000000000007,5.25520524119428e-15
156,5.469012429119787,0.10452355015783162,5.042234247525665,5.707420678334968,200.0,0.0,1.0000000000000007,5.3568174651330735e-15
157,5.48271253793314,0.10359785980537456,5.066673826108536,5.718498437912116,200.0,0.0,1.0000000000000007,5.443185838401257e-15
158,5.496407539310208,0.10315864393872039,5.073740479976685,5.725927031686457,200.0,0.0,1.0000000000000009,5.359732019067821e-15
159,5.509755390996403,0.10218881220208009,5.080782520824554,5.730108544336346,200.0,0.0,1.0000000000000009,5.45061051314992e-15
160,5.522851148259633,0.10140661044628352,5.093293109225951,5.733261691875366,200.0,0.0,1.0000000000000009,5.573569488775991e-15
161,5.535910836564265,0.10067950067056608,5.1002357258859865,5.738598325417216,200.0,0.0,1.0000000000000009,5.630901894199316e-15
162,5.548998015284749,0.0991485574130658,5.138333452034644,5.744937994691882,200.0,0.0,1.0000000000000009,5.738128389257257e-15
163,5.5610718597746365,0.09788767071400584,5.146994567485671,5.751993980293575,200.0,0.0,1.0000000000000009,5.831025133996783e-15
164,5.5730094673028185,0.09647489734681756,5.16068119033485,5.754449938185548,200.0,0.0,1.0000000000000009,5.922093417894333e-15
165,5.585015926762412,0.09512267237307831,5.169756121367312,5.7588153591369995,200.0,0.0,1.0000000000000009,6.062364667788058e-15
166,5.596494502210645,0.09318307483920968,5.176624892468388,5.761224410619688,200.0,0.0,1.0000000000000009,6.151749686566221e-15
167,5.607603688579729,0.09119879014766916,5.190409482994106,5.764757590770425,200.0,0.0,1.0000000000000009,6.245121455913516e-15
168,5.6178952097514605,0.0892247497903543,5.209872088734004,5.7666979373431,200.0,0.0,1.000000000000001,6.149490156526003e-15
169,5.627613327850748,0.08752384885807436,5.216609932761672,5.7739685276479555,200.0,0.0,1.0000000000000009,6.44052424143359e-15
170,5.6371906180572315,0.08548519536597891,5.230131202354932,5.774112118626854,200.0,0.0,1.000000000000001,6.352933437607829e-15
171,5.646408983109012,0.08326628689931187,5.239887285890739,5.775183962607642,200.0,0.0,1.000000000000001,6.4143417486832205e-15
172,5.654906360028754,0.08071787882810912,5.256640047980101,5.775790546586818,200.0,0.0,1.000000000000001,6.5259698891408735e-15
173,5.662855862509776,0.07848125919208473,5.263489237486501,5.778478666032436,200.0,0.0,1.000000000000001,6.6606904861681615e-15
174,5.670403081739205,0.07624707493007125,5.276670497769716,5.778347566505005,200.0,0.0,1.000000000000001,6.760982937389915e-15
175,5.677292286835415,0.07395691249078826,5.2871248227572405,5.778736165989517,200.0,0.0,1.000000000000001,6.8674379569088326e-15
176,5.683609866165262,0.07169697807983297,5.293835006422512,5.782753309912454,200.0,0.0,1.000000000000001,6.936418997465515e-15
177,5.6891660782906985,0.06957769523072938,5.3005117353785165,5.780323242398088,200.0,0.0,1.000000000000001,7.053319486067308e-15
178,5.694000322690239,0.06755305727058157,5.324850710820926,5.775617682425425,200.0,0.0,1.000000000000001,7.15864368020882e-15
179,5.6984081356687275,0.06520060006967894,5.364611805896147,5.774868302129895,200.0,0.0,1.000000000000001,7.258906091499229e-15
180,5.702002658333021,0.06328115723786185,5.375196322434196,5.77463714580219,200.0,0.0,1.0000000000000013,7.169864646800456e-15
181,5.705070782918952,0.061453314333658415,5.3825135684115555,5.775760514008661,200.0,0.0,1.0000000000000013,7.254836434057365e-15
182,5.70763120781141,0.05973875086138451,5.394045776730469,5.775752023415194,200.0,0.0,1.0000000000000013,7.351396899627185e-15
183,5.709541037307357,0.05839124019265809,5.40541038980745,5.777595637151101,200.0,0.0,1.0000000000000013,7.474500965796322e-15
184,5.710909058035003,0.057059239914880995,5.423236635788788,5.77939467847054,200.0,0.0,1.0000000000000013,7.570910293826318e-15
185,5.711839982603951,0.05606796201988417,5.420702272289967,5.7795451593564335,200.0,0.0,1.0000000000000013,7.687679990687705e-15
186,5.712283262247799,0.05518108325685177,5.42040452122864,5.7832739890244085,200.0,0.0,1.0000000000000013,7.75084216880246e-15
187,5.7123007098967165,0.05444289069800362,5.420008789444966,5.786161214046609,200.0,0.0,1.0000000000000013,7.889554469452882e-15
188,5.71202213803684,0.05366727199114203,5.420344541015356,5.778246857472601,200.0,0.0,1.0000000000000013,7.965139549882839e-15
189,5.7113533214986,0.05287525893807376,5.419994731082825,5.777242405560443,200.0,0.0,1.0000000000000013,8.120897049692411e-15
190,5.710436904106982,0.05231920422370466,5.420124956157357,5.776142594171264,200.0,0.0,1.0000000000000013,8.191348565357854e-15
191,5.709274490857379,0.051783881188774354,5.423248947624162,5.7749543448714356,200.0,0.0,1.0000000000000013,8.27262034218087e-15
192,5.70791503768954,0.05123538968021269,5.436047411556776,5.776352097698226,200.0,0.0,1.0000000000000013,8.392284456002244e-15
193,5.706405669953409,0.050655949837618855,5.436937254918519,5.775683265196408,200.0,0.0,1.0000000000000016,8.295932337391837e-15
194,5.7047983775036375,0.05007174474907413,5.440008689354603,5.775581696043707,200.0,0.0,1.0000000000000016,8.388982114170056e-15
195,5.70312631631085,0.04953704346182134,5.44105467975014,5.779393831762951,200.0,0.0,1.0000000000000016,8.496634801880518e-15
196,5.701453541413794,0.04906918755853135,5.4386364986722935,5.780594768456735,200.0,0.0,1.0000000000000016,8.604576542442072e-15
197,5.699678504284732,0.04859656797442955,5.437497353429647,5.7855613798483,200.0,0.0,1.0000000000000016,8.675891085077043e-15
198,5.6978290150460085,0.04827941868919082,5.426237219838247,5.785412342114863,200.0,0.0,1.0000000000000016,8.801723224247759e-15
199,5.696052337839314,0.04779513567664342,5.427874734873925,5.78662302187463,200.0,0.0,1.0000000000000018,8.717345065298914e-15
200,5.694170091309603,0.04737128747335562,5.429540867558847,5.786056079142012,200.0,0.0,1.0000000000000018,8.807773682507615e-15
201,5.692362972567367,0.04712819949892809,5.429821510038488,5.782497805550374,200.0,0.0,1.0000000000000016,9.109973572722963e-15
202,5.6905332132832385,0.046865585607252944,5.431529594201338,5.779980874751384,200.0,0.0,1.0000000000000018,8.994566236379595e-15
203,5.688785269860818,0.04663307822604375,5.437557490214381,5.777202332533394,200.0,0.0,1.0000000000000018,9.111707975770854e-15
204,5.686950633377733,0.04653423540072027,5.437103682370282,5.775884646244419,200.0,0.0,1.000000000000002,8.98701777015686e-15
205,5.685180853253356,0.04658332682197753,5.438605596546639,5.774755464543096,200.0,0.0,1.0000000000000018,9.325442524628234e-15
206,5.683319453691381,0.04656478326526436,5.440038523191667,5.773705294462208,200.0,0.0,1.000000000000002,9.198118361314997e-15
207,5.681396682912403,0.04683449727367452,5.4392844209999565,5.772059480533838,200.0,0.0,1.000000000000002,9.309093944058657e-15
208,5.679446316335753,0.04713677111107018,5.438321872763635,5.770522757816929,200.0,0.0,1.000000000000002,9.40547502889128e-15
209,5.677285810955413,0.047536761136231266,5.44327040484533,5.771529340929438,200.0,0.0,1.000000000000002,9.525250300109467e-15
210,5.675121479310482,0.048326700969761334,5.442504280656902,5.77910397685815,200.0,0.0,1.0000000000000022,9.400189574952176e-15
