time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.0037202832918577,0.060893173004272716,16,1.0000000000000004,1.0000000000000004
2,1.0063396477619317,0.07942406931931334,39,1.0000000000000002,1.0000000000000002
3,1.0098242591644622,0.09876470544031288,45,0.9999999999999997,0.9999999999999997
4,1.0141672684427445,0.11844376983519385,51,0.9999999999999998,0.9999999999999998
5,1.0277996012106898,0.16542735316112545,59,0.9999999999999991,0.9999999999999993
6,1.0350797713906659,0.18538095749323197,62,0.9999999999999992,0.9999999999999994
7,1.043168729462994,0.2051052224802832,66,0.9999999999999988,0.9999999999999992
8,1.0520509207841864,0.22457677898234768,71,0.9999999999999981,0.9999999999999987
9,1.061709364561644,0.2437737667417441,77,0.999999999999998,0.9999999999999981
10,1.1262693911314523,0.3399642208367759,91,0.9999999999999974,0.9999999999999979
11,1.2648957852998797,0.4605657894141767,107,0.999999999999997,0.9999999999999972
12,1.2809727587825777,0.47167769204469867,107,0.9999999999999972,0.9999999999999974
13,1.3706039774824863,0.5173706984040087,121,0.9999999999999966,0.9999999999999967
14,1.5657561664378898,0.5866167981571063,135,0.9999999999999959,0.9999999999999969
15,1.5760656315168458,0.5947642040313297,139,0.9999999999999956,0.9999999999999959
16,1.583467066065056,0.6010833487917688,139,0.9999999999999949,0.9999999999999953
17,1.5908133766964956,0.6078019201727097,141,0.9999999999999949,0.9999999999999954
18,1.5981029812951684,0.614909921621954,145,0.9999999999999943,0.9999999999999948
19,1.6053352503785108,0.6223962075568746,147,0.9999999999999937,0.9999999999999943
20,1.612510488908942,0.63024857878863,149,0.9999999999999927,0.9999999999999933
21,1.619629913869591,0.6384538852207006,153,0.9999999999999923,0.9999999999999928
22,1.278231408491703,0.8287670318069832,180,0.9999999999999922,0.9999999999999923
23,1.6118486969284895,0.8425648814785132,195,0.9999999999999923,0.9999999999999923
24,1.661517080649964,0.8168175358247963,195,0.9999999999999922,0.9999999999999923
25,1.6687573183372644,0.8148141955980877,196,0.9999999999999917,0.9999999999999917
26,1.67607733239252,0.812993714040011,196,0.9999999999999913,0.9999999999999913
27,1.683465880840578,0.8113641716761377,196,0.9999999999999931,0.9999999999999931
28,1.3002975599949862,0.6258981393917693,200,0.9999999999999921,0.9999999999999921
29,1.3060693915239125,0.6275853237553697,200,0.9999999999999926,0.9999999999999926
30,1.304990125355398,0.6260501052162366,200,0.9999999999999931,0.9999999999999931
31,1.2455264173989933,0.5806641936918364,200,0.9999999999999937,0.9999999999999937
32,1.2498505882337023,0.5814704879110255,200,0.9999999999999929,0.9999999999999929
33,1.2547454224387302,0.5825467932253287,200,0.9999999999999929,0.9999999999999929
34,1.2601984537939919,0.5838829551630271,200,0.9999999999999927,0.9999999999999927
35,1.2754483390693199,0.5780085156181375,200,0.9999999999999938,0.9999999999999938
36,1.4481749149091216,0.6587260005560903,200,0.9999999999999948,0.9999999999999948
37,1.468437999542501,0.6668780355220454,200,0.9999999999999944,0.9999999999999944
38,1.4888820018905764,0.674842586532348,200,0.9999999999999938,0.9999999999999938
39,1.8677741292816723,0.9295351601361457,200,0.9999999999999936,0.9999999999999936
40,1.804661868336389,1.2020734609262738,200,0.999999999999993,0.999999999999993
41,1.814939679644907,1.1990680175939619,200,0.999999999999993,0.999999999999993
42,1.8256145740692789,1.196039581661795,200,0.9999999999999936,0.9999999999999936
43,1.8366673853770552,1.1929905214526026,200,0.9999999999999936,0.9999999999999936
44,1.8480786588598945,1.1899237730573846,200,0.9999999999999932,0.9999999999999932
45,1.9639674848862598,0.9920291697180329,200,0.9999999999999937,0.9999999999999937
46,1.9708449955709533,0.9888801108734478,200,0.9999999999999929,0.9999999999999929
47,1.9777126553176996,0.9859802865101781,200,0.9999999999999947,0.9999999999999947
48,1.98456210624073,0.983340169067703,200,0.9999999999999941,0.9999999999999941
49,1.989446337647761,0.975813604551896,200,0.9999999999999949,0.9999999999999949
50,1.9959563637306816,0.9738896138113389,200,0.9999999999999946,0.9999999999999946
51,2.0410947931124714,0.9858005650460958,200,0.9999999999999938,0.9999999999999938
52,1.7052574458469525,0.9491065698884316,200,0.9999999999999948,0.9999999999999948
53,1.7075905598878722,0.9527911080157738,200,0.9999999999999938,0.9999999999999938
54,1.7101262415707075,0.9565335252318781,200,0.9999999999999942,0.9999999999999942
55,1.7128608310426214,0.9603343966895832,200,0.999999999999995,0.999999999999995
56,1.736629914357937,0.9700947471691742,200,0.9999999999999948,0.9999999999999948
57,1.6769969388298474,0.9878455636784063,200,0.9999999999999944,0.9999999999999944
58,1.682957658283389,0.9917639893825798,200,0.9999999999999941,0.9999999999999941
59,1.6731063981003225,1.0093014153104705,200,0.9999999999999936,0.9999999999999936
60,1.6819943972640634,1.0131585569998485,200,0.999999999999993,0.999999999999993
61,1.6910845620271093,1.0170451228612707,200,0.9999999999999932,0.9999999999999932
62,1.7003635026120527,1.0209647995780344,200,0.9999999999999939,0.9999999999999939
63,1.7098178353847462,1.0249215882533091,200,0.9999999999999944,0.9999999999999944
64,1.719434235427645,1.0289197831182442,198,0.999999999999994,0.999999999999994
65,1.7291994880300163,1.0329639464353848,200,0.9999999999999954,0.9999999999999954
66,1.739100538856177,1.0370588797823257,200,0.9999999999999934,0.9999999999999934
67,1.7823003330805063,1.0525264503808565,200,0.9999999999999944,0.9999999999999944
68,1.8289060586789794,1.07504823131901,200,0.9999999999999941,0.9999999999999941
69,1.8538429449757485,1.0842377908683698,200,0.9999999999999942,0.9999999999999942
70,1.865936568914763,1.0888698379044357,200,0.9999999999999943,0.9999999999999943
71,1.878038098870755,1.0935997768218415,200,0.9999999999999941,0.9999999999999941
72,1.890138613039543,1.0984334880627598,200,0.9999999999999947,0.9999999999999947
73,1.902229827279752,1.1033765847497203,200,0.9999999999999946,0.9999999999999946
74,1.9143041083764265,1.1084343666970342,199,0.9999999999999948,0.9999999999999948
75,2.246565790048405,1.1680720350176392,200,0.9999999999999943,0.9999999999999943
76,2.3949552544518315,1.201919558416849,200,0.9999999999999944,0.9999999999999944
77,2.5087570099063394,1.2501226303938684,200,0.9999999999999934,0.9999999999999934
78,2.5213850877897817,1.2574237117899492,200,0.9999999999999951,0.9999999999999951
79,2.5339434335201205,1.2649763071938853,200,0.9999999999999946,0.9999999999999946
80,2.6460628734839235,1.3958064472277474,200,0.9999999999999952,0.9999999999999952
81,2.6716764789413396,1.4606531165324954,200,0.9999999999999951,0.9999999999999951
82,2.6850021128016692,1.5026681204594883,200,0.9999999999999947,0.9999999999999947
83,2.6933887355444406,1.511398821957115,200,0.9999999999999956,0.9999999999999956
84,2.7019771732332134,1.5200936058927101,200,0.999999999999995,0.999999999999995
85,2.7107699482188843,1.5287465748460014,200,0.9999999999999952,0.9999999999999952
86,2.7197690471979845,1.5373524150068196,200,0.9999999999999946,0.9999999999999946
87,2.7289759211607745,1.5459063903986499,200,0.9999999999999942,0.9999999999999942
88,2.738391487675682,1.5544043357917343,200,0.9999999999999951,0.9999999999999951
89,2.7781778933472987,1.57265057149846,200,0.9999999999999952,0.9999999999999952
90,2.7886171838120246,1.581242081304719,200,0.9999999999999959,0.9999999999999959
91,2.8052837396434347,1.656313838345178,200,0.9999999999999943,0.9999999999999943
92,2.817128026705618,1.6581346278214186,200,0.9999999999999961,0.9999999999999961
