time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,3.845869243364709e-07,0.003504065741397737,0.999996913008141,0.00021891995539481183,0.0,0.0,0.0
2,0.0,4.609942744395338e-15,4.217308175366734e-11,1.946348526575061e-06,0.005470386682702199,0.9999923067013765,0.0008749839768200148,2.4007695817745927e-08,2.6326396343754074e-12,0.0
3,0.0,8.334006021292329e-14,4.4532279019154777e-10,5.404107120758706e-06,0.007868534954257428,0.999983492500071,0.0019666111542093155,2.1596129304792702e-07,4.21039794624381e-11,2.872374226467296e-16
4,0.0,5.843241689901005e-13,2.065061668856949e-09,1.1618168645448961e-05,0.010695079318289148,0.999968196880417,0.003491508438568905,8.63308159904182e-07,2.6301110959369947e-10,7.16518395493569e-15
5,0.0,1.0970150143905997e-11,6.581758868987893e-09,5.070385555792618e-05,0.013945891535303888,0.9999225647807645,0.01064321456450015,2.396294725246129e-06,4.2028280606882905e-09,6.45871470190368e-14
6,1.1846017567636315e-15,2.4418069608497644e-11,2.4227821523755007e-08,7.242999366362226e-05,0.017607448601628734,0.9998733383322626,0.013875061288691861,6.9116720456451235e-06,8.527728432536512e-09,8.702320894994854e-13
7,7.724795322979706e-15,5.629620707685171e-11,5.98891817660632e-08,0.0001010639938500216,0.021680199004226387,0.9998037701630398,0.017521515712359565,1.4928031733356558e-05,1.763128162248215e-08,3.6090227321472976e-12
8,2.9542940193452594e-14,1.2466813227577088e-10,1.2244278019067056e-07,0.00013800447386454065,0.02615775436150083,0.9997090097948306,0.021576452897226962,2.7577867661842443e-05,3.524571443266704e-08,1.082316534939777e-11
9,7.027360907740139e-11,1.0002014844197096e-08,7.742705959226717e-05,0.0004618564896009278,0.8687211617136619,0.5932317655076417,0.023296695434432302,0.012259604930576196,1.676600190191944e-06,1.934494537189061e-08
10,9.589134297330647e-11,3.766652989577682e-08,8.107375258505851e-05,0.0010685652545011969,0.8757749499389514,0.5805252142010451,0.025153079137274794,0.012503443044010631,6.067246942456822e-06,2.327414150274118e-08
11,3.885570125389034e-10,7.68543156088291e-07,8.709808915496485e-05,0.013310911919687873,0.8825328662446008,0.5674734258001979,0.041633697335864,0.012767186198086712,0.00011530666400900813,3.1788354002949984e-08
12,7.869867740434127e-10,9.732129293049052e-07,0.00011095650205424999,0.016202150376335985,0.8889610474442009,0.5547726130722321,0.04444649609571289,0.013170305243644896,0.00014245717023019463,8.435125700779386e-08
13,1.5011736883508279e-09,1.2324617388093929e-06,0.00014063218020790306,0.019392634419592873,0.895129454205409,0.5420311052398666,0.04731601607482069,0.01359633204729832,0.0001729456032259404,1.7237305190726501e-07
14,1.6040561798057484e-07,2.8239909999505938e-06,0.0032354670136742385,0.02313676992873294,0.9925149480701926,0.16351111410532276,0.048141863941817555,0.02903144150277011,0.00021995168188948227,2.2224856169475397e-05
15,1.8401074034807202e-07,5.18857237900524e-06,0.0034056407956223047,0.027257035194926765,0.9932671767027503,0.15462783652349932,0.04909543412044663,0.02952394436219264,0.0002735829899528851,2.3632324407866306e-05
16,2.1944469494060713e-07,8.389965680892949e-06,0.0035969964537462032,0.031748913315813046,0.9939254569332032,0.14609114245295482,0.050014173446630644,0.030026186057821206,0.0003339785419029693,2.526634704216753e-05
17,2.6838188447246304e-07,1.2500394019048304e-05,0.0038108673602178797,0.036609656099092266,0.9944927324579096,0.13791100879611368,0.0508959038640714,0.030537612913201787,0.0004012768386482241,2.7146123360098734e-05
18,3.3290280771244236e-07,1.7601066417802376e-05,0.0040486931486427786,0.04183590935268421,0.9949715621216162,0.13009680438579665,0.05173862982453549,0.031057650048493663,0.00047561535475535333,2.9292976530705474e-05
19,7.756761624482129e-07,2.495950073075467e-05,0.006041591355855476,0.04735556192263548,0.9974897237583324,0.08535057925304666,0.05218858672062078,0.034695468172320595,0.0005597866835958839,4.821177580642808e-05
20,9.203759293302601e-07,3.3876624533099544e-05,0.006377198777354073,0.05323758440800659,0.9975551471681745,0.08042428845635974,0.052647373984281175,0.03520878750083275,0.0006518265479728562,5.154800911640533e-05
21,1.099998684394336e-06,4.4479343936084927e-05,0.006744663937426459,0.0594720475887071,0.9975600936433348,0.07591922216467005,0.05306223797754078,0.03572452604823831,0.0007518514724450543,5.528650730763555e-05
22,1.3195601917226908e-06,5.690596018590788e-05,0.007145766852905418,0.0660525990687704,0.9975041241880565,0.07183899911986853,0.053432906209357055,0.03624192736138639,0.0008599734820433293,5.9458348408842764e-05
23,1.5848666948034185e-06,7.130757374757542e-05,0.007582380329860086,0.07297233371424858,0.9973863480996401,0.0681864980095277,0.05375928783804806,0.036760219907006626,0.0009762993528490514,6.409699400675793e-05
24,1.9025798915232497e-06,8.784867521550008e-05,0.00805646712977436,0.08022380875865275,0.997205430522645,0.06496385404133258,0.054041472536495175,0.037278618034857706,0.0011009301536613972,6.923830499304695e-05
25,8.01218310605729e-06,0.00011491440304657839,0.017810175683823662,0.08724363015297788,0.9967933702435976,0.06766741973196969,0.05363844963969396,0.04490878661580318,0.0012391660809065541,0.000183566495423258
26,8.881336681845677e-06,0.00014643396641119598,0.01855541223809653,0.0946166526072459,0.9963023501994213,0.07119290156740117,0.05336697216930736,0.045323875059913164,0.0013869505746820737,0.00019286879529925696
27,1.4752775845996064e-05,0.0001868504438536179,0.02437670723958122,0.10190340788037358,0.994230595354185,0.10621610569424297,0.05293452795368708,0.04795656875835613,0.001544028177097695,0.00026817157170724013
28,1.6215623362758933e-05,0.00023332666848475988,0.025296897443091795,0.10950659987529406,0.9934072485280205,0.11263567011926806,0.05255888489026179,0.048286843064471376,0.0017109535485359774,0.00028051541496653103
29,3.0684294269672946e-05,0.000293945325699597,0.035578014758457455,0.11660770621031091,0.9858802690321062,0.19359892966440542,0.05212925591882677,0.05094941616285009,0.0018839643403969527,0.00042439562906365516
30,3.323448814622286e-05,0.00036316391072596915,0.03671215862733846,0.12406952917094659,0.9842581110159805,0.20319080237551088,0.051803295607746824,0.05114216294937857,0.0020669188942160567,0.0004409782697500159
31,7.550408996213786e-05,0.00045532514482455287,0.05680318132085257,0.12998200041919233,0.9497162261031168,0.3811456841635669,0.05181660225204911,0.05247268715751726,0.0022438966096473196,0.0007515618759001628
32,0.00011051478131018209,0.0005667415531834747,0.06907468193646986,0.13535001086566414,0.9125042058006527,0.49119333385540126,0.05230922630733416,0.05173949589013989,0.0024174230264923193,0.0009561541435539473
33,0.00011667785248348754,0.0006939026655025596,0.07049903870040358,0.14119637606070015,0.9070279237504132,0.503367242479965,0.05294264821449676,0.05157027947481998,0.0025997906673398416,0.0009810140974632754
34,0.00013478608418901727,0.0008394871946378591,0.07495326791058493,0.1468319015977748,0.8903721354797627,0.5395445603312752,0.053850600483338305,0.05089838697320461,0.002786635140160965,0.001060650517586873
35,0.0001909202570542965,0.0010093349656484733,0.08722852011610863,0.15146151928419102,0.8381580345790486,0.6322944647735906,0.055373182408289943,0.0484023048974577,0.002965472411116496,0.0012902989666706535
36,0.0002181049053530132,0.002435139390013763,0.0888039621120478,0.18532093020640095,0.8274913535246217,0.6429566982128438,0.06772125044640921,0.048009408098389064,0.004223335621256513,0.0013231612913811306
37,0.00023604527922870152,0.002742231218280065,0.09074198826735282,0.19132882907199172,0.8194778464138597,0.653501352370211,0.07039203722563342,0.0473837561585362,0.004461777367234894,0.001364397610932527
