time_step,mean_distance,variance
0.0,0.0,0.0
1.0,0.00700636998223553,0.006959699003262738
2.0,0.01255546471698606,0.012408035302756812
3.0,0.023123153565303825,0.022628309668456845
4.0,0.0316482664171037,0.03073383710445825
5.0,0.042246056345870024,0.04062816995614349
6.0,0.05694190126380371,0.05401774305481025
7.0,0.07070505200726951,0.0662175325976181
8.0,0.08520807568983556,0.0787511019933888
9.0,0.09811398944836766,0.08961561007654915
10.0,0.11192555193594932,0.10096557768331656
11.0,0.128327475752826,0.11401215896305587
12.0,0.14814660908477123,0.12914997427972383
13.0,0.16859418929701883,0.14413407820372653
14.0,0.18430123332147247,0.1552675324563514
15.0,0.20411917271379884,0.16871485771328934
16.0,0.22038685273750552,0.17943245599442992
17.0,0.23886085407406504,0.19104694162128882
18.0,0.2548443373635671,0.2007705222706198
19.0,0.2756915029160227,0.21299719976947157
20.0,0.2931148220155548,0.222737365532035
21.0,0.31077799481044194,0.2323868904826243
22.0,0.3281073961176461,0.24131642070415038
23.0,0.3450768834463743,0.2500818989462892
24.0,0.3620450426223358,0.25830274949681553
25.0,0.38142827941203034,0.26736547208385325
26.0,0.39885059893020053,0.27524767142454176
27.0,0.41875642258409723,0.28358316977643566
28.0,0.4369702127805476,0.29130286134578554
29.0,0.4546716090393495,0.2985017140340431
30.0,0.4738684246710913,0.30605967416902463
31.0,0.4899117077401536,0.31235384899304586
32.0,0.5062671759585423,0.3185238714315905
33.0,0.5222356404857279,0.3246669312947125
34.0,0.5378741161733579,0.33095037642836245
35.0,0.5547672810009615,0.3369697017471105
36.0,0.569044361764833,0.3425646709347846
37.0,0.5853623194685728,0.348148787990105
38.0,0.6007923789078019,0.3542308940598031
39.0,0.6177156415960317,0.3598840353135494
40.0,0.6344734163899587,0.3662759891060975
41.0,0.651705946211695,0.3727607223906406
42.0,0.6719706475705789,0.37938352928300906
43.0,0.6889841504266431,0.3851261487560962
44.0,0.7064290704526395,0.39176933238402933
45.0,0.7214564112473196,0.3978438482141947
46.0,0.73651178450156,0.4032645144780944
47.0,0.7538378289681233,0.4106692254915483
48.0,0.7681302118030945,0.4161820339386816
49.0,0.7836520946486195,0.4224712213426841
50.0,0.7986793640419522,0.4276344009151013
51.0,0.8138358425819757,0.43392552568965714
52.0,0.8274281567181564,0.4395601256158699
53.0,0.8415425897708557,0.4463461165156557
54.0,0.8557560184001429,0.45341145096273505
55.0,0.870791398852188,0.4606982306980497
56.0,0.8829535195496814,0.46778069978901227
57.0,0.8976847639418215,0.47569173400030174
58.0,0.9112526610473801,0.4835270954746973
59.0,0.9235588543818217,0.49117818273889846
60.0,0.9367875471461735,0.49862534119224433
61.0,0.9494776298914882,0.5067658600603204
62.0,0.9624346066273591,0.5160889976101765
63.0,0.9759211252669836,0.5254784796509435
64.0,0.9885520032187205,0.5345098599242281
65.0,1.0015774850838786,0.5464931308702443
66.0,1.0142277353990135,0.5586474373661432
67.0,1.0258552009982815,0.5680756303815173
68.0,1.0362970251673318,0.5771999519155311
69.0,1.0485685487186578,0.5866645287501864
70.0,1.0599447608849402,0.5977437885623842
71.0,1.070760055020379,0.6083284997543286
72.0,1.0819814709457052,0.6210444490856002
73.0,1.092283769070705,0.6324166880894315
74.0,1.1036949574378259,0.6427892765348073
75.0,1.113787733228888,0.6551326092958316
76.0,1.1240805579041668,0.666502214841574
77.0,1.1344600676409908,0.6803607286266935
78.0,1.1452816925777725,0.6944091864332462
79.0,1.155456331671844,0.7069463534355214
80.0,1.1645616942287857,0.7178600419922514
81.0,1.1741015337883547,0.7305836001708792
82.0,1.1839300442399836,0.7428323647699258
83.0,1.1934542429436903,0.756999777873564
84.0,1.2025697344395807,0.7696084273211554
85.0,1.211644427076573,0.7835649353846803
86.0,1.2204957222563995,0.7974751888696945
87.0,1.2296473283490992,0.8108925435576833
88.0,1.2381706932006769,0.8254387620120849
89.0,1.2473980522076502,0.8392830727677094
90.0,1.2555122640846665,0.8523210020741072
91.0,1.2632604531043565,0.8642336494166671
92.0,1.2713475473181275,0.8765139402637823
93.0,1.2806893667216863,0.8915245624625858
94.0,1.288929625254786,0.9057201097126439
95.0,1.2971057337763399,0.9194849784980843
96.0,1.3058727195821673,0.9343116068131094
97.0,1.3145674041825233,0.950769425471951
98.0,1.32331622799411,0.9656427420808162
99.0,1.331787311709856,0.981006050797494
100.0,1.3410623390918093,0.9955431837349371
101.0,1.3495462789469461,1.0096597478533509
102.0,1.358141859419692,1.0245890404284457
103.0,1.3661047966599529,1.0370883647572509
104.0,1.3745894287490528,1.0530783236488803
105.0,1.382932524634462,1.0668564441732218
106.0,1.392916015023154,1.0873264958416702
107.0,1.4018521646938467,1.104749204778324
108.0,1.410530794304712,1.1199060026112468
109.0,1.418156245097762,1.132058561609798
110.0,1.4264239814397928,1.146834270906877
111.0,1.4349530010748155,1.1615523075556258
112.0,1.4445004464031912,1.1790157826541487
113.0,1.4535903447618075,1.1937526412517885
114.0,1.4624104693174578,1.2092340657452407
115.0,1.4721640423501656,1.2255519480555521
116.0,1.4813919168332794,1.2418034922262877
117.0,1.4898854675310809,1.2555346557452687
118.0,1.4994701330290925,1.2729191926874233
119.0,1.5093007311720437,1.2895376139964405
120.0,1.5189401309800497,1.3050929763261059
