time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0006950027374755834,0.19198952269192596,0.08118520542498008,0.04891588941778105,0.0,0.0,0.0
2,0.0,1.7099791250164614e-07,0.0003526686254059225,0.0018437072845691473,0.27851952537824176,0.16512280695989132,0.08692242024356986,0.0005632914106548623,3.335276742979353e-06,0.0
3,2.8482321747491392e-08,1.6486553534429933e-06,0.0005735309037481198,0.004176201684495747,0.3133141777322434,0.25182689206522313,0.1239913018700781,0.0015384409682244915,2.8067762627054908e-05,5.081093028306697e-08
4,1.945535792089067e-07,4.331377527373505e-06,0.0011425945987022278,0.007350424614899148,0.30521492405892353,0.30571066210125053,0.15128043913062125,0.003604060872017325,0.00026039865123649215,6.544608747109926e-07
5,7.149920811872449e-07,1.157366996693251e-05,0.002449767254817084,0.011321862148577978,0.2793621311780863,0.3198183238961764,0.17572612685547093,0.006543213479111672,0.0004662165787185874,3.8161100713737715e-06
6,3.4107049336461568e-06,2.6886667889324836e-05,0.004535473382395463,0.01563498965192518,0.25655315864202816,0.30726488032313976,0.18901045221194443,0.00932347638008019,0.0008545944740400332,8.208933505103789e-06
7,6.9916200138452285e-06,6.360511965458629e-05,0.0074738920454693256,0.020505429147151453,0.25288492985872363,0.29238056025270187,0.19557365020815337,0.012986544245376711,0.001636712716840487,1.878655383493973e-05
8,1.9893036588388282e-05,0.00012149177874083982,0.012288607094927378,0.02518631269125769,0.2692149017773971,0.30159445430485593,0.20103473790208912,0.01602150062243581,0.0028312101225758425,4.411569874557669e-05
9,4.667821608895492e-05,0.0002026703131077398,0.016958192796983206,0.029605802487948744,0.29899671963571783,0.3186295602801028,0.198532862219461,0.02003099852749548,0.0063382143304454575,8.867053692634167e-05
10,7.973676391131639e-05,0.0003132757209797897,0.021727937770255577,0.03360450210776425,0.32570524372536763,0.3338222564409266,0.18901591745749075,0.02469649273483887,0.008142851120619488,0.00014488323536281127
11,0.00013802872654268848,0.0004707150823445118,0.026245957299736947,0.03813118849094827,0.3443471295970988,0.33838948522201434,0.17667804074632923,0.028000360623495164,0.01008559120200073,0.00022850255805525495
12,0.00022950277678891946,0.0006676005068405321,0.0307927694276769,0.042366880310153766,0.3481747040123945,0.3233154442033662,0.1600725712400719,0.03156211390215926,0.012820665593533143,0.0003387827210548333
13,0.0003603880617257189,0.0008904692748087602,0.035824823142843236,0.04659124946197087,0.34114750708634634,0.2955031261711537,0.14349606259392364,0.03523715018714092,0.014910387735420066,0.0004723262822842916
14,0.0005288309737654246,0.0011831126789463252,0.041637459917284014,0.050424306738587776,0.3296518203689507,0.27925189872802486,0.13086902578455542,0.037585112060544774,0.018298544482602274,0.000644567681296527
15,0.0006981097540447823,0.001495270613696275,0.04721996789422446,0.053823422190583226,0.32257272906891743,0.2700944136276778,0.11927530391767333,0.040352088258730365,0.02008646267589302,0.000841533649187291
16,0.0009582463290726522,0.0018481491261395934,0.05326509296426292,0.056217886542988475,0.32213001314382955,0.2730887138802649,0.11113925497636482,0.0450916606237799,0.02305318594471688,0.0010333337830348555
17,0.0012517302195914617,0.0022454878882175212,0.057527079149285704,0.0594440633974931,0.32249442298627934,0.2870682153033976,0.11333690935690115,0.05105145157699921,0.024657856655938795,0.0012872912206083307
18,0.0016110084736177443,0.0027233485502286686,0.06156777318047942,0.06250749957256276,0.31887399328284555,0.29312621830357977,0.11919335257315633,0.05647657873660853,0.025159945411347466,0.0014917432898944735
19,0.0019825155607486673,0.003357895790171618,0.06554466068963621,0.06612616968653733,0.31269891327409194,0.29419960489549163,0.12635879122248492,0.06202418572098787,0.026098393493294715,0.001783061390073743
20,0.0025018849739315246,0.003872553978506083,0.06756258236923211,0.07022239760410724,0.3082354526081629,0.3003428421930821,0.1338174369275795,0.06836222508715269,0.02581790630705175,0.002052755041633797
21,0.0030241775406386205,0.004384291469265581,0.07190447775271187,0.07476078745446485,0.3000261496787257,0.29727137847113105,0.14013554673785042,0.07538234534451381,0.02524118694032632,0.0023541423615852006
22,0.003515185760668556,0.004968111854097975,0.07713404442237082,0.07876328704849202,0.2916844845290226,0.290429081501722,0.1425091883321151,0.07949264652208288,0.025782329809316586,0.002726724698194574
23,0.004138096203230131,0.00546959533977828,0.08465022120637383,0.08165461682183185,0.2847325823532143,0.2854214303992429,0.14058552864740323,0.08294012984062014,0.028144925017511813,0.003367649565306879
24,0.00472598500604348,0.006061140890104338,0.09056994964404776,0.08475197514857641,0.2764734032366316,0.2779752053854923,0.14218578924336758,0.08794557797898608,0.029779793456389165,0.0039045001422795445
25,0.0052460332609285875,0.0067220680019628234,0.09638020102837529,0.08725680445651297,0.2708022078360751,0.26942196733643653,0.14335193070487984,0.09304149392552971,0.030941151411423277,0.004712160662534711
26,0.005912233415999942,0.007471081102581215,0.1033846011660529,0.08993334679563264,0.2671217519336936,0.2656735727691276,0.14108315130621332,0.09991883541670185,0.033280368636147674,0.005431410491849502
27,0.006513382817005418,0.008293690372959293,0.11052739806011894,0.09286020681359651,0.262250462192475,0.2611070003851224,0.13501266823343924,0.10687785067147904,0.03646084035738907,0.006317911989940906
28,0.007309812576133088,0.00927941189717237,0.11491986580499049,0.09568034205730494,0.2566168601555623,0.2465207178535917,0.13415294373919368,0.11178635633119967,0.037978635959809826,0.007062906001077456
29,0.008075866646515767,0.010174306747076586,0.1187116848919891,0.09826399597008201,0.24963747005043704,0.23576067865089306,0.13043232918196493,0.11750045141105452,0.04168806998174098,0.007808165722712644
30,0.00918361980074746,0.011124872019405683,0.12419076754901284,0.10003779326737632,0.23936342067528618,0.2261404477912738,0.12983463080030694,0.12039352047343542,0.04429280991733746,0.00863138553386945
31,0.010142300321977018,0.012411724565256731,0.1282385003216115,0.10331813252820378,0.23205144478202308,0.22242900949613836,0.13019204125317776,0.1262134886225253,0.0466223976954397,0.009542822081621443
32,0.010946601933119316,0.013811399573276715,0.13600303360530772,0.10522402174106271,0.22105474963740054,0.2155450592568982,0.12901658220720338,0.13009384570172616,0.048454825792563556,0.010638733464111073
33,0.01218958104483838,0.015181707991147528,0.1435094569294722,0.1054878337290326,0.21396272141815192,0.2082360612264703,0.1259792735901588,0.13430653522599195,0.0517736249972719,0.01174712646748788
34,0.013341454702037231,0.016623206592303184,0.15125105905167807,0.10500657961443759,0.20770694883393487,0.2030219056206019,0.12329033102272438,0.13944226439525848,0.052713051396536176,0.013047453378090977
35,0.015063289157452243,0.018053336534461444,0.15378432516360246,0.10753632714444228,0.20139241186298307,0.1999366385034811,0.1214415601568814,0.14652161033836691,0.05540957080961691,0.014467565372110042
36,0.01691258639945072,0.019331506795765868,0.15533462737655948,0.11034691657369199,0.19206529194617514,0.19150790263261402,0.11852582799736457,0.1520012827832309,0.05480797459725191,0.015466543600599937
37,0.018562786496357175,0.020490990149488346,0.15798996449387082,0.11181242136370736,0.18177191635210932,0.18247699997867411,0.11480264634144861,0.1583306765090195,0.05822755104629016,0.01642763290325181
38,0.020117081482884575,0.02187552015398623,0.160109626517995,0.11173371080552436,0.17394738575668572,0.17604702183155838,0.11292233656203456,0.16512060861427372,0.06181577458435659,0.017774665800012156
39,0.02144810151442597,0.023682530715595985,0.16383170205880127,0.11243793463802025,0.16325837264341445,0.16866352455255293,0.11184058923806318,0.16626644098380183,0.06498865942466864,0.01966403365614324
40,0.02340146876421997,0.025108241451024443,0.1676853986998292,0.11330867000646766,0.15683020386787971,0.16122052810000312,0.11043545863580455,0.1672068954830923,0.0657367103455043,0.021992667364189512
41,0.02525217662976188,0.026816867586782905,0.17186515680754902,0.11323942434485933,0.1517406259303581,0.156621472088265,0.11109104393003667,0.1698381507591327,0.06516243788002016,0.024918213777451334
42,0.027767832580891924,0.028229932356793774,0.17335255727228088,0.11216543782066853,0.145578082932053,0.14941187304478054,0.1106430967394392,0.1718069913312276,0.06379034114659045,0.027303983108697284
43,0.030050926467408035,0.02986047461688428,0.17870687551853703,0.11477868652033373,0.14359773916660443,0.1468392825253414,0.11116120830023109,0.17488190259374886,0.06707313263483755,0.03016588194761285
44,0.031106255940829802,0.031387753824052504,0.18066169092499074,0.11640496754270259,0.1363887241854322,0.13755220113625843,0.11121354433603288,0.17704124972863602,0.06875326503850572,0.03208217215627585
45,0.03235103356013733,0.03315584132589423,0.18357460462989653,0.11813213507918537,0.12989558311517474,0.12874940581334077,0.11099250906329433,0.17813038712228046,0.07396931309418092,0.033684859991007635
46,0.033731415812712856,0.03522679796764109,0.1845649926784156,0.11931667980826526,0.12340988793542923,0.12101263583600301,0.11094954637915856,0.17975097589402392,0.07622187600768567,0.0351403824550936
47,0.036259191764888773,0.03668297205969202,0.18755109258611222,0.1207177499654783,0.11945320626873536,0.11576314985104087,0.11068967524440176,0.18164406823821547,0.0787292861205338,0.03800242243314104
48,0.03934231051907263,0.038384518244818824,0.19057789623216329,0.12077329126297608,0.11231415543554926,0.11034593074768306,0.10943085026985788,0.18271125941222577,0.07980930133511929,0.04144879676828875
49,0.04257238386369017,0.040205837846613884,0.19160662994627775,0.12120915408070301,0.10573053323299786,0.10477100600371357,0.10814291878704674,0.1855585538148971,0.08144993202567156,0.04446222402062375
50,0.04615340690759902,0.04239747992762092,0.1920575518979563,0.12021829787478579,0.09957958122110759,0.09997584423401501,0.10997976671811038,0.18473725214672967,0.07950045277206265,0.047503880414998
