time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.001096077747274,0.03309473007487071,16,1.0,1.0
2,1.0043773953360908,0.06605477444999064,39,1.0000000000000002,1.0000000000000002
3,1.0109206081315143,0.10414661979504936,53,0.9999999999999998,1.0000000000000002
4,1.0156972178135544,0.1246755900528482,57,0.9999999999999997,0.9999999999999997
5,1.0281945818923364,0.16639725372118916,60,0.9999999999999996,0.9999999999999998
6,1.03546948219333,0.18620503337601335,62,0.9999999999999994,0.9999999999999998
7,1.0520317764720193,0.22442471311178888,79,0.9999999999999994,0.9999999999999997
8,1.0721056635309063,0.26253610797048926,81,0.9999999999999999,0.9999999999999999
9,1.0954985284699739,0.2998648781301964,85,0.9999999999999992,0.9999999999999997
10,1.1080523919736696,0.317708912348594,85,0.999999999999998,0.9999999999999989
11,1.1212780029461455,0.33519861668362316,93,0.9999999999999962,0.9999999999999966
12,1.14207677360272,0.36053345665379843,99,0.999999999999997,0.9999999999999972
13,1.188223311943091,0.4090907921327872,109,0.999999999999997,0.9999999999999972
14,1.2406247810394824,0.4544700295742959,118,0.9999999999999959,0.9999999999999966
15,1.294026026398959,0.49522816082572835,127,0.9999999999999958,0.999999999999996
16,1.3228458066798847,0.5143949528758883,133,0.9999999999999946,0.9999999999999946
17,1.3423708514095374,0.526746420807229,133,0.999999999999995,0.9999999999999951
18,1.3621808629649075,0.5387290868912746,133,0.999999999999994,0.9999999999999941
19,1.402541298536398,0.5616416063780921,143,0.9999999999999938,0.9999999999999944
20,1.464610728848454,0.5940477067040548,155,0.999999999999993,0.9999999999999937
21,1.4962279578185718,0.6093380385111259,155,0.999999999999994,0.9999999999999942
22,1.5173153878153205,0.6190622928321423,157,0.9999999999999929,0.999999999999993
23,1.5708679703975426,0.6432531777529128,161,0.999999999999993,0.9999999999999936
24,1.613547694242915,0.6617626424590748,167,0.9999999999999923,0.9999999999999932
25,1.7076416437351987,0.7019684115580883,185,0.9999999999999926,0.999999999999993
26,1.7380962704310123,0.7144136856278801,187,0.9999999999999923,0.9999999999999926
27,1.7883930563025614,0.7367494739106764,191,0.9999999999999915,0.9999999999999915
28,1.84588746739558,0.7664690371011426,191,0.9999999999999915,0.9999999999999915
29,1.8943735543083577,0.7877094606305088,192,0.9999999999999927,0.9999999999999927
