time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,2.163855204431604e-07,0.00021930450020825825,0.9999990147383738,0.001972081949504344,0.0,0.0,0.0
2,0.0,1.0373887618214106e-14,2.372841191714562e-11,1.1772305686006339e-06,0.0008763287669169888,0.9999923095336796,0.005469140766794859,2.1636179191554047e-07,9.489296485450478e-11,0.0
3,0.0,7.364989209480315e-14,2.6347624774080715e-10,2.401084884009178e-06,0.001968937986475452,0.9999834986312569,0.00786640615139021,1.5375988321622086e-06,5.164287534185984e-10,1.0353410506176855e-14
4,0.0,9.030397937972745e-13,4.210959848545051e-09,6.1367017840508454e-06,0.007845187588162487,0.9999558497448697,0.01068630701523017,1.6221719110668354e-05,4.210723899348193e-09,6.646143195372591e-13
5,2.170893163554809e-15,1.4456000978883179e-11,8.24801211486428e-09,3.273786734091798e-05,0.010661097242778477,0.9998527529879222,0.02166936989373417,2.6116472946333266e-05,5.0785245848657215e-08,2.2338851032081763e-12
6,3.714063173966485e-14,6.740053129881739e-11,4.433763576017757e-08,7.217838217715952e-05,0.017534068879211828,0.9996778478157561,0.03103541201523386,6.718742528298891e-05,1.575031200027175e-07,3.860246867202178e-11
7,2.503046534959234e-13,1.7430864791341258e-10,2.2767332007231073e-07,0.0001068841810189118,0.030892615286902028,0.9994222280979084,0.036293810633431275,0.00018873280872419123,2.9217567074260763e-07,3.4867000310173177e-10
8,1.8088195588231369e-12,8.979238576534892e-10,6.419851538947482e-07,0.00022284238403926944,0.047799988083969056,0.9988270206105571,0.04789712833637289,0.00038901610945301415,9.078808119159511e-07,1.2695073601186375e-09
9,7.619994265389683e-12,3.5991540655401176e-09,9.16241928064722e-07,0.0004953402672285293,0.05417471442980419,0.9980466686829658,0.06805494898623975,0.0004847120453996787,2.698916223719683e-06,2.0789237508623412e-09
10,1.6826066337304578e-11,5.603899815452076e-09,2.022302433542915e-06,0.0006246230994625299,0.06791486186450102,0.9973264635255193,0.07544949473957172,0.0007556874194873591,3.724272684407478e-06,6.391422050566321e-09
11,5.219028243697957e-11,1.6283769303141992e-08,2.832505160212907e-06,0.00113099105982241,0.07529344735484138,0.9959156154798489,0.09958633093767014,0.0009224020651007699,8.295478009187807e-06,1.0023844929059579e-08
12,1.6671547450336707e-10,4.092347991953667e-08,5.686903074966336e-06,0.0018588258574308626,0.09090721563874943,0.9935660679078823,0.12639498321948306,0.0013691223740076772,1.629257538597741e-05,2.5695830161247335e-08
13,2.4892091844889203e-10,5.37625732421013e-08,8.032237039448424e-06,0.002154004168170366,0.09910194125613361,0.9924556205831353,0.13588401934278893,0.0016599528644424774,1.9894596918715777e-05,4.098143469550128e-08
14,1.0112542937317987e-09,1.6861126091187305e-07,1.836107220626418e-05,0.0037521460539768343,0.1253839854831441,0.9872890502459554,0.1760153968639085,0.002743336344469176,4.406564334840165e-05,1.1703927193563133e-07
15,1.920519546886688e-09,2.258376243652477e-07,3.840290896363356e-05,0.0042726107501877865,0.1536367677827194,0.9839795956076068,0.186509199789545,0.004308645744516752,5.358108610273736e-05,3.0221815511860573e-07
16,2.7062401579361093e-09,2.990853178251828e-07,4.72879787067705e-05,0.004844920725057368,0.16350586761411848,0.9818913125024542,0.1971698964503014,0.0049264150662774306,6.477843038857888e-05,3.919068804001179e-07
17,4.526753052883928e-09,4.973198326945442e-07,5.7758919970150574e-05,0.006136500132208077,0.17355293797828916,0.9782190894925146,0.21898960893866803,0.0056047699982791094,9.218857281488471e-05,5.039111185948252e-07
18,8.57978810602707e-09,9.366306180739802e-07,7.078517097065734e-05,0.008422288352431856,0.1837022019131814,0.9722820505485534,0.25289738769091996,0.006367942513352671,0.00014592604636523557,6.558401046664806e-07
19,1.488906660806895e-08,1.3978121903810839e-06,0.00010644123190777259,0.010242369245682604,0.20424171490662674,0.9661018983198768,0.2760181070698433,0.008176354195013698,0.0001945917675018276,1.1260099756400003e-06
20,2.2451453138828487e-08,2.0116833113737853e-06,0.0001291805455222303,0.012287589773372905,0.21464766209379527,0.9604545612144413,0.2995193702100842,0.009211526004500174,0.0002537927506897211,1.4547832573791226e-06
