time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,8.646879668356937e-07,0.007869754201495268,0.9999844435858588,0.00021843990669948596,0.0,0.0,0.0
2,0.0,3.741669206500568e-13,3.792391888969244e-10,2.1586663327465038e-05,0.0139542688044264,0.999947940686767,0.003481941066002093,9.580968581551578e-08,9.45292623982561e-11,0.0
3,0.0,7.567698730677705e-12,4.64023427888239e-09,7.780326182391166e-05,0.017627483551318126,0.9998932830022699,0.010619217312174734,8.60427264464516e-07,1.5094929871649214e-09,1.0208876733793837e-14
4,3.604493076192434e-15,6.469880471917184e-11,6.390028694642847e-08,0.0001491647821545106,0.026195910793113893,0.9997491131314014,0.01747810637002232,9.533979231504538e-06,1.0711447665534919e-08,8.35397702602961e-13
5,9.933313342247441e-14,2.1613068302038061e-10,4.0467068895190414e-07,0.00020634970911544736,0.04204264973981541,0.999431653210886,0.021508048260999856,5.250186369340076e-05,3.215723763692287e-08,1.7339422574624543e-11
6,4.0096712240838454e-13,6.002951950892827e-10,8.770157881088776e-07,0.00028282757457637317,0.054541306072069994,0.9990650911580395,0.025923456156469935,0.0001064901991423063,8.253931294505858e-08,6.268501609310601e-11
7,8.285540569440188e-13,1.306011465911759e-09,1.2370580784894645e-06,0.00037711387527280247,0.06134398476857112,0.9987895118476059,0.030725073709629076,0.00014415148906908205,1.7049577351083564e-07,1.1933275398059594e-10
8,1.8976867943708824e-12,4.051666264714173e-09,1.7295174531621977e-06,0.0006209482425676921,0.06849892930994056,0.9983459144642728,0.04146909189423119,0.00019162865743535282,4.934902338137156e-07,2.3240734595088993e-10
9,1.760587293469204e-11,1.2745477835766492e-08,5.547889656375682e-06,0.0009981091285547112,0.1004704905583122,0.9966036956454952,0.05357175565733597,0.000500682845641033,1.3693015569852519e-06,1.99225726056628e-09
10,4.8129520389424315e-11,3.0936632884044094e-08,9.085151118529655e-06,0.0015087193421038374,0.118333542518152,0.9951135019753402,0.06701174957743754,0.0007410592159673474,3.0236872570514964e-06,4.775437845867661e-09
11,1.5335299501154901e-10,1.1259021591835957e-07,1.4619594692547894e-05,0.0029655737879438013,0.13729023852294045,0.9924238979205491,0.09768162475577503,0.0010656079823173257,9.617184209846593e-06,1.1121114566719082e-08
12,7.413476318041158e-10,3.885918781628303e-07,3.051530778626307e-05,0.005772590823621715,0.16736587249528326,0.9868865852960733,0.1422506225975033,0.0018043393392019372,2.8215366862240443e-05,4.106294687798128e-08
13,1.2723704710764344e-09,5.695809248757263e-07,3.985917228070486e-05,0.007192950803674301,0.17766176685450175,0.9841781341369901,0.16185192170760507,0.002156996779209649,3.9390615609896854e-05,6.658673387300828e-08
14,6.416337500626173e-09,7.662053686679485e-07,0.00013445746212447756,0.008102158227588776,0.24322867011517613,0.9749988993280814,0.1716849377847134,0.005157322845908262,4.930663706615861e-05,4.233448527558813e-07
15,8.36578742778432e-09,1.0113131880233658e-06,0.00015695388235047766,0.00908864827213431,0.25472909239139113,0.972207559507583,0.18167688612808194,0.005799986419619573,6.10329561042473e-05,5.23832085768912e-07
16,1.1770987215939063e-08,1.6556572459705502e-06,0.00018266136567180027,0.011280713465924666,0.26631182107333123,0.968017462074903,0.20213931626292797,0.0065003182356266394,8.996813570627153e-05,6.481740714046486e-07
17,1.558355606479735e-08,2.0696560380572275e-06,0.00021358461316755637,0.012490481229475662,0.27790516178070007,0.9647331531068505,0.21258342284948087,0.007283183484263095,0.00010753418648385847,8.168930455023442e-07
