time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9971536185692678,0.002844652623263105,1.7284282718640414e-06,3.7919762446173446e-10,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9945343003533429,0.005459751936066075,5.9450689633649935e-06,2.6413898188722196e-09,2.377933084276333e-13,0.0,0.0,0.0,0.0,0.0
3,0.0,0.991053899455331,0.008930536898329204,1.5551742777212777e-05,1.1900265857560148e-08,3.296164103042432e-12,2.2847872837792015e-16,0.0,0.0,0.0,0.0
4,0.0,0.9815536869550374,0.018376369172041624,6.97910206069227e-05,1.5279763408289817e-07,5.4623691541921316e-11,5.576436054204775e-14,0.0,0.0,0.0,0.0
5,0.0,0.904834669145575,0.09376365883157431,0.001379212560012416,2.2440180447148115e-05,1.90686330593468e-08,2.1371610525896405e-10,4.062810397458006e-14,3.3323244853562157e-16,0.0,0.0
6,0.0,0.8932511008231192,0.10495602874541646,0.0017637157798558339,2.9108765110941732e-05,4.556958197650369e-08,3.167175948038494e-10,1.9622504688790973e-13,5.586366722462427e-16,0.0,0.0
7,0.0,0.8648957114290152,0.13235803454995354,0.0026892237921745474,5.6905625132183314e-05,1.236134765920457e-07,9.892906985249017e-10,9.529964308921293e-13,3.2223938434308878e-15,0.0,0.0
8,0.0,0.8517772310300403,0.14481767158373085,0.003332972746037975,7.188905713217313e-05,2.3405008238108053e-07,1.530452359951578e-09,2.5164099012538125e-12,6.126539403323072e-15,0.0,0.0
9,0.0,0.8381907600994244,0.1576231693486707,0.004094738829208636,9.092182725543697e-05,4.0742518098645433e-07,2.464502646591502e-09,5.742185970813985e-12,1.3071220624325524e-14,0.0,0.0
10,0.0,0.7712663177101629,0.2175101181724787,0.010952696332048891,0.00026700770660954967,3.827548683656661e-06,3.239079059545018e-08,1.386884093037366e-10,5.342304645836164e-13,8.241532597622576e-16,0.0
