time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,2.4049868958326533e-08,0.00021930450021981926,0.9999999759527681,0.0002192804529879832,0.0,0.0,0.0
2,0.0,4.6099427443953385e-15,4.21730969544798e-11,8.648566176317285e-07,0.00547002713382854,0.999992307531036,0.0008753443560762732,3.8454475117214246e-07,4.216848701173538e-11,0.0
3,0.0,1.6623358668466047e-13,2.6347094669724045e-10,7.778934007630707e-06,0.007868319224899518,0.9999814055234508,0.003493040512687647,8.646353150390348e-07,6.741828284101082e-10,4.595797320596287e-15
4,2.0026727630970387e-16,5.3351191322063865e-12,2.0642226725231766e-09,5.0707084085219874e-05,0.01069326635625509,0.9999226651096295,0.013893360843247684,2.398652497429509e-06,8.242251256060738e-09,1.1527903222614144e-13
5,1.3352404548513002e-15,1.2713309958415398e-11,1.4390905381773678e-08,6.982508990544189e-05,0.013929178609764567,0.9998734645735109,0.017550597545792024,7.749818220269684e-06,1.4379855257121375e-08,1.663938854485061e-12
6,1.5046389058261458e-14,1.0156515903935254e-10,4.302663230904681e-08,0.00015666617260542016,0.01757951910920793,0.9996782386765968,0.030985321932695882,1.7412923587983398e-05,6.293186202081037e-08,6.4786929771611425e-12
7,1.686734439387235e-13,7.708818091488002e-10,1.1449999367896797e-07,0.0004074613187462877,0.021621192811576852,0.998913491934416,0.061268539411108734,3.624458707992009e-05,3.195610061366307e-07,2.673800439250364e-11
8,4.4915502862858713e-13,1.1227327590441734e-09,3.017109231548634e-07,0.00047807242635652003,0.02600964652586088,0.9986155481122624,0.0684457872393169,7.436621303409915e-05,4.294996941960869e-07,1.2282634494568234e-10
9,9.050477534482646e-12,5.424378854999176e-09,3.6864925125246693e-06,0.0007294460516487412,0.060374573270765175,0.9972330249824018,0.08366210864130844,0.000632610108957441,1.394506382125182e-06,2.7245194263894275e-09
10,3.0034479418728176e-11,1.0515349134353673e-08,7.644808519124373e-06,0.0009009371133191741,0.08235345643489113,0.9960261637970594,0.09170289130106983,0.0011750435021460532,2.3680341594286325e-06,7.959800106937071e-09
11,6.35024532384483e-11,1.903292354423087e-08,1.1491853605916119e-05,0.0011095502098341652,0.09863128134225818,0.9948062516807034,0.10000696106684086,0.00165161055943674,3.853664886392943e-06,1.472865723922456e-08
12,1.2798903385162105e-10,3.261573537430885e-08,1.66693031269001e-05,0.0013607191141074742,0.11610816141691088,0.9933008531030846,0.10855412042349653,0.002234912966136564,6.033788186643263e-06,2.6358559185801547e-08
13,2.683448439912856e-10,1.0272917014964845e-07,1.9947044035055425e-05,0.0023079139479729627,0.12526083412743338,0.9908539641145488,0.13584808376388632,0.0025734316212230705,1.635725411994464e-05,3.534360208727478e-08
14,4.190544283861589e-10,1.3863678207242492e-07,2.465958039375706e-05,0.0026929102433928655,0.13458520562203075,0.9894250166696443,0.14545982661811205,0.0029816016336465033,2.1287330108496576e-05,5.300682358174448e-08
15,6.406218779670163e-10,1.8470464321714625e-07,3.0308288378357803e-05,0.00312265395916006,0.14413797631957026,0.9878461050218013,0.15528730953330663,0.0034356014332052242,2.7297807591406485e-05,7.750832977753206e-08
16,2.2916256969186428e-09,5.355087720356662e-07,5.250340436011664e-05,0.005391495387053175,0.1741744514820475,0.9809500056910498,0.19637098273863113,0.005044677199495488,6.693556114038606e-05,1.9533312560974736e-07
17,5.850675842325097e-09,7.037310004060503e-07,0.00010589215484889217,0.006134964464118203,0.2165099811191956,0.974825448793796,0.2069324450687646,0.008035831458586084,8.304387501819523e-05,6.132015307731699e-07
18,7.90795016045606e-09,9.108511781213046e-07,0.0001232327682348578,0.00694704292601219,0.22751419152243924,0.9719977508769655,0.21762417083510005,0.00891285217382384,0.00010187448665274663,7.708437879142184e-07
19,1.0617454102862597e-08,1.1638259742029861e-06,0.0001431183233054244,0.007831094300199666,0.2386260205247482,0.9689671156598133,0.22842531556358975,0.009859133692748037,0.00012374148285718291,9.66405211378822e-07
20,1.6547810881660623e-08,1.4936437983042964e-06,0.0001902216653024385,0.00881369819732582,0.26118870708961234,0.9639337309257433,0.23924221605026916,0.011944190104196074,0.00015024160839076332,1.4750530074554773e-06
21,2.1669267689371303e-08,1.8920128364532675e-06,0.00021789367315036586,0.009877601507957502,0.2726106184223641,0.9603710035271886,0.2501423887485775,0.01308669309755838,0.0001807158944333418,1.800854644795267e-06
22,3.1702661051574556e-08,2.9014232982505666e-06,0.00024921831137589533,0.012236436714719606,0.28407966877228524,0.9547271228705241,0.2722129392591742,0.014308275170812169,0.0002534739142320065,2.1954068680829877e-06
23,4.717001850849093e-08,3.5752195097311796e-06,0.00032644446744965717,0.013562728861493368,0.3070691780153489,0.9483666848456181,0.2832556588437483,0.01703244493856265,0.0002982916193746623,3.28501387209618e-06
24,1.2021496155503606e-07,6.957630964839154e-06,0.0005783594518957865,0.018395287433672636,0.3655987421522738,0.9286935079357244,0.31562883838550376,0.02498979361596233,0.0004913295438281614,7.328877662181526e-06
25,1.8751090177806475e-07,8.582274016030147e-06,0.0007962242746757177,0.020255558059584736,0.40057581406743575,0.916840345816813,0.3262408608194586,0.03078106426176592,0.0005747614699041439,1.1526467667620825e-05
26,3.1087353482344275e-07,1.5166834588029208e-05,0.0009687770074228541,0.026557554236383826,0.4237507112196441,0.9023339279624453,0.35800942738201663,0.03502203805909461,0.0008853482793553416,1.5133653178013276e-05
27,4.1936187580462554e-07,2.0900701719671163e-05,0.001075268526803872,0.031282977585659635,0.4350305624790112,0.8931556218812773,0.37921199804693945,0.03735499743167248,0.0011377333436114983,1.7620181709446478e-05
28,5.633685267712253e-07,2.4476211478543218e-05,0.0013253451142474241,0.0338529032094656,0.4572609340357204,0.8826183690632922,0.3895582005542236,0.04238667142081456,0.001284853440048569,2.3951347857937965e-05
29,6.812388316505404e-07,2.8537394489348846e-05,0.0014655644282256474,0.036553982503245416,0.4682158317007857,0.8756443154548249,0.39985549340893356,0.04504887112718043,0.0014457444538374935,2.770705339142469e-05
30,9.006909805894276e-07,3.336832098729697e-05,0.001779067824516797,0.03942338948090023,0.4898625819569027,0.8642552721537408,0.40985705229176217,0.050670550474371794,0.0016265390365128804,3.6570151557424756e-05
31,1.179025260566795e-06,3.908870229181761e-05,0.0021359623173452962,0.04246518430290978,0.5111157709437664,0.8523432715819743,0.419601149147482,0.05666265987755536,0.0018290610720703702,4.7296149965622314e-05
32,1.5269052346737987e-06,5.249654071705276e-05,0.002333718566426166,0.04894002131055545,0.5214344798833473,0.8413915323455371,0.4390799792507428,0.05980802261500461,0.0022819915881355304,5.3537764826048515e-05
33,1.8108912746157013e-06,6.029331488183694e-05,0.002555796956450152,0.0523734280432933,0.5315428169947956,0.8334572407021733,0.44862331714667336,0.06311176117933763,0.002533773041441999,6.096352580793941e-05
34,2.1411174021045784e-06,6.901925928944014e-05,0.00279596907091293,0.055950414332707234,0.541465884281595,0.8253804180144181,0.4580159899628256,0.0665328964983389,0.0028057247532472245,6.930454705573646e-05
35,5.030874748702106e-06,0.00019447314140692574,0.0030553295037832793,0.09773173651092733,0.5496026969747242,0.78184357892175,0.5495341235012401,0.07006431857379017,0.006360120303452753,7.868999651471815e-05
36,5.767392642023814e-06,0.00021131901282963255,0.0034144394233620616,0.10246529553617571,0.5579648839471476,0.7731684391746595,0.5580989835044415,0.07406207155387104,0.006801782329048009,9.375211731468742e-05
37,6.619325552098767e-06,0.00022986051233944281,0.0038029282187544157,0.10732845049078209,0.5661147420068638,0.7644368301975715,0.5664561696392252,0.07819270689677167,0.007270591001356143,0.0001107309432463527
38,7.599996181318473e-06,0.00025024257714882604,0.004222249824478187,0.11232017039414745,0.5740481973884061,0.7556616709777828,0.5746016474004649,0.08245605894467026,0.0077677740173657936,0.00012978087060358374
39,1.1563341500680203e-05,0.0003032546730693103,0.006167138746593059,0.12289357456556226,0.6050248378708273,0.7291547330380427,0.5891740244327776,0.10063072924392512,0.008926758428031053,0.00022471418324023323
40,1.8580204163603976e-05,0.0004094019463699808,0.008588077707640814,0.13987366350419106,0.6331138954620734,0.6982708931591051,0.6091130828128782,0.12055968322042045,0.010999976846820473,0.0003550664660378123
41,2.4103840287142255e-05,0.0004531567095644144,0.010804668617140403,0.14580378603229835,0.6526166603323867,0.68054856367123,0.6144816696143554,0.13671684345808913,0.011786222591078541,0.00048576837274470986
42,2.9128547361580533e-05,0.0005506864845002996,0.011614860794446949,0.15800710824880668,0.6579231477840275,0.66801463562907,0.6265943898933027,0.14229079054577423,0.013470599146269096,0.0005355789071654754
43,4.2055424810807716e-05,0.0007339001472890906,0.014326227536794911,0.17719162806744843,0.6738885695795951,0.6432070108554108,0.6422284677430743,0.15967512281726437,0.016368056057405402,0.000711207211637188
44,6.326358984045849e-05,0.0009741506482241614,0.018615023894769416,0.19736201876596565,0.6927609182785511,0.6156528462051167,0.6547638727571421,0.1842098412899457,0.01977936221844462,0.0010131564905843519
45,7.489849118039607e-05,0.0010674950961285215,0.02109319395553597,0.2042609188357068,0.7012723236372659,0.6043439070978908,0.6579285636529022,0.19701883548992266,0.021026110523751012,0.0012011473445105128
46,8.369692093330523e-05,0.0011679792652170098,0.022409579484160395,0.21125832372735304,0.7048287135892582,0.5972082589385388,0.661557988301704,0.20352889899944207,0.022330204155896486,0.0013041884167735458
47,0.0001042935247826669,0.001506201137080863,0.02378675403587745,0.2327208884145974,0.706182043833628,0.5839729958922905,0.6731228684548213,0.21007805623171336,0.026530000737028495,0.0014150063473537108
48,0.00012249563504261585,0.0017628814653538425,0.025275503310779903,0.24734076410937353,0.7078616520530975,0.5744624604631556,0.6798884916508696,0.2167364370911705,0.02956163186197391,0.0015406429870969656
49,0.0001507869417981094,0.002057025624489812,0.028480139348334862,0.2621797550197677,0.7125154556366539,0.5623968992575306,0.6849272045059995,0.23029984344706,0.0328449000297051,0.001822492379583992
50,0.00016695532740440084,0.0022170571310379883,0.030200180002054575,0.2696706064441415,0.7144442893710321,0.5567332805613978,0.6871585770163785,0.23717200163154367,0.03457077681525714,0.0019802696054223947
51,0.00018463355103916028,0.0023878545212540113,0.03199294457394118,0.2772051319374845,0.716142563283764,0.551321577849537,0.6891662081327479,0.2440965374226773,0.03636296695408276,0.0021487653214520694
52,0.0002039400556535886,0.002569988823309519,0.03385992033400589,0.28477798555622386,0.7176123974188251,0.5461669967178061,0.6909519304398476,0.2510686929503483,0.03822273040364533,0.002328522848079525
53,0.0002479952371214281,0.0029762299006780516,0.037794659506056254,0.30001973554560546,0.719965313593342,0.5366406915212846,0.6937706605977454,0.2651370411979209,0.042178777030107605,0.002719101924807732
54,0.0002860596260601078,0.0032025943818425806,0.04204081445405824,0.30762778553319714,0.7230166889691719,0.530108500989541,0.6935538388813197,0.2793878862483122,0.04427786060230516,0.0031604258273728704
55,0.0003796964615673979,0.0044831592272681405,0.04426706854959638,0.34632725317359103,0.7166018206828885,0.5193324775168487,0.7019376902518011,0.28628949036081064,0.05557905241494986,0.0034016743258002877
56,0.0004756670006552519,0.005685015120833552,0.046686725920143675,0.37734563904594937,0.7103610071197757,0.5120977768793675,0.7066746114461228,0.2931469637503571,0.06549363076410745,0.003681091369081559
57,0.0006144351567772302,0.006415130768624866,0.0574295342050875,0.39243576500827043,0.710614776015661,0.5056102554767105,0.702842978086366,0.3216453619728096,0.07096848442484477,0.005002747100161598
58,0.0006688485030309483,0.00680457545793529,0.06033048000922204,0.39999725755478843,0.7092315200861564,0.5039902145849989,0.7020874908201145,0.3287223058468753,0.0738047433804109,0.0053797780653809125
59,0.0007588752118453892,0.007635036466495823,0.06332267161445584,0.4151027910422375,0.7053539497256688,0.5020598770265721,0.7017545008697704,0.33565997621198207,0.0796751366089493,0.005779353459992019
60,0.0009314158443771713,0.008581003453922854,0.07286836614927909,0.4297190383251774,0.7019103276910562,0.500115521879682,0.6972532323862004,0.35681913113720903,0.08592619849209479,0.007106987721159579
61,0.0011388400063895572,0.010665118396097472,0.07623070459878697,0.4590143262959604,0.6919960895871874,0.4997251070662403,0.6956619557809278,0.3632594292291316,0.09908921847245925,0.007604229580878141
62,0.0012306606898689813,0.011233225282011832,0.07977502708662701,0.46609592848607,0.689254211934885,0.4999850976117995,0.693693179638876,0.3700202632467659,0.10251586490655638,0.008147567341603046
63,0.0013290520163565015,0.011828756300993898,0.08341734550482832,0.47308872780140754,0.686367766362703,0.5004697127895099,0.6915672333897592,0.37673208156040017,0.10601880532144409,0.008718906923916421
64,0.0015477703295004913,0.01373655216755544,0.08714932138391702,0.49397787281190597,0.6777617521131138,0.5021049875110871,0.6883015792472553,0.3829395200806429,0.11687235144254304,0.009325155960496498
65,0.0016665854444530151,0.01441827664774868,0.09103411879150702,0.5006693065356286,0.674417440826315,0.5032281778630642,0.6857814089162924,0.38942476174296214,0.12059862158387223,0.009974632060924707
66,0.0023012618940430342,0.02048327347815903,0.09497092447743906,0.5529405488747038,0.6498031311104482,0.510866618083645,0.6762977599146929,0.3937262220862152,0.15185017430251974,0.0106848704095963
67,0.002913387204050977,0.023254511882713144,0.1123251095960681,0.5699524480118218,0.6365358755597605,0.5188375054631958,0.6644849510862776,0.4175166613402402,0.16446890265783334,0.013979985726984332
68,0.0032190447880934632,0.025216336040088994,0.1169059911242166,0.5811814429093204,0.629127327147832,0.5228465086890774,0.6594035550589465,0.4227148688311682,0.17307714499260768,0.014916108011359064
69,0.0034367522233713504,0.02624771677308875,0.12160827671448131,0.5864644095672507,0.6247600488770477,0.5256060305564954,0.6557896412250278,0.4281677010016558,0.17744634791966218,0.01589827221508028
70,0.0037906653193626235,0.027351743036719754,0.1313068005593503,0.591197636951342,0.6190568127035895,0.529829541483916,0.6500686356881089,0.43932947380141113,0.1819041282654173,0.017975950273340008
71,0.004181182648821011,0.02852392429267421,0.14136030869978713,0.595662008125932,0.613258572844433,0.5342373977766697,0.6441610048277868,0.45027614578916536,0.18645342450792904,0.02020963215562479
72,0.004903767619749387,0.0334433215399872,0.14645043387177853,0.6151589872567828,0.5997998711283709,0.5425078431711117,0.634143598838984,0.45375772102312234,0.2050414809262623,0.02142467963505119
73,0.005219074995857969,0.034755654835901074,0.15170693843643582,0.6194343775595819,0.5953296783361349,0.5457670198640248,0.6300538182014073,0.45850347199747943,0.20974867579621606,0.02269481622846941
74,0.006447756398320685,0.043129178182622505,0.15690908627424505,0.6451939334043215,0.5763850256292985,0.5583464218050803,0.6145307073927772,0.45985531610426467,0.23843215472203005,0.024081703942868602
75,0.006832981474469817,0.0446288026887625,0.1623286234455412,0.6487124273891867,0.5720431907160971,0.5617386015053052,0.6103028271753815,0.4639235947262925,0.24324163585528086,0.02551344017035106
76,0.007903663078924364,0.04789364210273065,0.1791129404300511,0.6544885002317354,0.5621119934017844,0.5700196458190472,0.5998555600696657,0.4764195143948286,0.2530414854652075,0.030096641574599636
77,0.008372218970562543,0.04958210963026719,0.18484433776131737,0.6574105268207677,0.5580090115843922,0.5733957758465239,0.5955393013019269,0.4801075541127471,0.2579769450327646,0.03174401914058328
78,0.00886536470353324,0.05132453461966949,0.19064476692821497,0.6601602086142733,0.5539902401442611,0.5767515007025666,0.5912144754425432,0.4836737751703338,0.26293804696716655,0.03345003848102398
79,0.009384010949116724,0.053121843228675816,0.19651097346401292,0.6627370959823036,0.5500627391458801,0.5800800738949677,0.5868870262861533,0.48711695130705873,0.26792246625208177,0.03521547450699078
80,0.010520038185746622,0.055087565044198365,0.21460650813679885,0.6635086730162664,0.5433664413467946,0.5861009509129946,0.5789564974289391,0.49870663731591763,0.2729120613205268,0.0407845899261351
81,0.011452746418105456,0.05712524560348244,0.22696003033481155,0.6646499470610154,0.5383424619152469,0.5906232087254405,0.5728446240700026,0.5058210664080068,0.2779680497230607,0.04476067190952068
82,0.0131632570382288,0.061456193388031814,0.2458504238004649,0.6669013480191335,0.5302636958121483,0.5980753450135903,0.5625165839749022,0.5154940031479758,0.2882165487041777,0.05111986206696613
83,0.014293441379450616,0.0637510448199467,0.2586669579309843,0.6671496537225521,0.5258415792657907,0.6022134296897327,0.5565904197912742,0.5217535855089627,0.29332559914416645,0.0556362442695113
84,0.01508225276451302,0.0660778518277864,0.2650895679440321,0.6682208827482363,0.5228810724329518,0.6050906619859261,0.5524510749194578,0.5242402829028786,0.29849959816948485,0.05799506649483911
85,0.016797524369530543,0.0686082255580909,0.2846955662674578,0.666664939142001,0.5177622081154367,0.6099490119565708,0.5450640913076642,0.5332480055243192,0.3035473253102266,0.0653128192799122
86,0.019102242919737326,0.07633355379710625,0.2976700159374821,0.6690877030846559,0.5115500620962267,0.6167465080703077,0.534900077818512,0.5363413809432683,0.3192257151465338,0.07053836291103409
87,0.02010035647046549,0.07902950501462784,0.30418132844321477,0.6692301948742977,0.5093880308347218,0.6191544818423056,0.5311254542033188,0.5381152845475247,0.32440289930804866,0.07325591829866382
