time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.0021906175736068,0.04676199998297873,16,1.0000000000000004,1.0000000000000004
2,1.0069994075383082,0.08348020574809477,43,1.0000000000000007,1.000000000000001
3,1.018508136479365,0.13524852871417273,57,1.0000000000000004,1.0000000000000007
4,1.0354707529630816,0.18624317884214348,62,0.9999999999999996,1.0
5,1.0524287959437935,0.2252126372851721,77,0.999999999999999,0.9999999999999992
6,1.0620788248069488,0.24431657508755822,79,0.9999999999999987,0.9999999999999989
7,1.0836321664675292,0.28166080860202947,81,0.9999999999999984,0.9999999999999984
8,1.1076923692913316,0.31729772556014957,89,0.9999999999999977,0.9999999999999987
9,1.135157262084197,0.35235396105093425,99,0.9999999999999978,0.9999999999999978
10,1.157530001094351,0.3776587638506591,101,0.9999999999999977,0.999999999999998
11,1.1728949791288368,0.39375900985029216,101,0.9999999999999966,0.9999999999999967
12,1.2063982261775699,0.42542692875281907,108,0.9999999999999962,0.9999999999999967
13,1.2669910155632322,0.47523523635213655,129,0.9999999999999956,0.9999999999999959
14,1.3324665696260853,0.5206871283169978,133,0.9999999999999954,0.9999999999999957
15,1.3521508166170133,0.5328650176117006,133,0.9999999999999947,0.9999999999999947
16,1.4339554056049812,0.5778160167030065,149,0.999999999999994,0.9999999999999943
17,1.4750585155943683,0.598610015601019,157,0.9999999999999932,0.9999999999999934
18,1.5170523570428018,0.6185625765044185,159,0.9999999999999929,0.9999999999999932
19,1.5810270802761186,0.6472301668312407,169,0.9999999999999932,0.9999999999999938
20,1.6021646166144505,0.6562093714894628,171,0.9999999999999927,0.9999999999999927
21,1.633947623924139,0.6696662233382343,173,0.9999999999999928,0.999999999999993
22,1.7660996154511128,0.7299760292491114,187,0.9999999999999915,0.9999999999999917
23,1.8049285663714894,0.7460829863444902,190,0.9999999999999931,0.9999999999999931
24,1.860203043788713,0.7748607270574265,191,0.9999999999999926,0.9999999999999926
25,1.886764273592258,0.7900577978412662,191,0.9999999999999934,0.9999999999999934
26,1.9046653868115082,0.7998313769403465,191,0.9999999999999941,0.9999999999999941
27,1.9398925075093896,0.8199644059523998,191,0.999999999999993,0.9999999999999931
28,1.9572972424550437,0.830365581940782,191,0.9999999999999929,0.9999999999999929
29,1.9745404570916467,0.8409763595522004,191,0.9999999999999917,0.9999999999999917
30,1.9916255578597148,0.8517946907836963,191,0.9999999999999918,0.9999999999999918
31,2.015423763891132,0.8696973122412764,194,0.9999999999999917,0.9999999999999918
32,2.0517203484839275,0.8899019688781835,197,0.9999999999999929,0.9999999999999929
33,2.0810794419904934,0.9162086794182989,199,0.9999999999999936,0.9999999999999936
