time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9960612367781994,0.003934875181854754,3.886120959993603e-06,1.9189863442631847e-09,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9930098490041565,0.006979749355073563,1.0393914165686475e-05,7.725727164368533e-09,8.77502862314148e-13,0.0,0.0,0.0,0.0,0.0
3,0.0,0.9787661109168244,0.021143861765209604,8.983834956341877e-05,1.8882207602117265e-07,1.4619797631024827e-10,1.2886241241458706e-13,0.0,0.0,0.0,0.0
4,0.0,0.9723682267169916,0.02748121062117354,0.00015015706122320814,4.0512594996151956e-07,4.741848673556309e-10,4.767271747287545e-13,0.0,0.0,0.0,0.0
5,0.0,0.9611832402214895,0.03852761009028565,0.00028810388286791615,1.0436631185196383e-06,2.1394961681319437e-09,2.740762465584123e-12,1.0498594189819e-15,0.0,0.0,0.0
6,0.0,0.9288970224969993,0.07009018257606794,0.0010056712930192311,7.098431388217276e-06,2.512696922937629e-08,7.546224651487014e-11,9.300139522035326e-14,0.0,0.0,0.0
7,0.0,0.9123399087445317,0.08610259923982921,0.0015433275151225058,1.4106126444883437e-05,5.8141893932963475e-08,2.3182773905866154e-10,3.48522966234499e-13,0.0,0.0,0.0
8,0.0,0.8945702992531936,0.10316773194922897,0.00223805337369672,2.3777730522729588e-05,1.3713919948283083e-07,5.527710628184364e-10,1.3849198022607947e-12,3.285481212823851e-16,0.0,0.0
9,0.0,0.81829690531959,0.17460770781072366,0.006947516632837272,0.00014655827178487588,1.2994936826698114e-06,1.2430394972482948e-08,4.078179894379801e-11,2.0240691456888767e-13,0.0,0.0
10,0.0,0.7780883877902602,0.21125829193119966,0.01035030211157206,0.0003002299913369067,2.7494550182428407e-06,3.859665015787619e-08,1.229452865178613e-10,1.0147586406958038e-12,0.0,0.0
11,0.0,0.7551300641135306,0.23154211527498314,0.012929323970058262,0.0003935518922226624,4.885233092174147e-06,5.919758134806104e-08,3.166713871969536e-10,1.855910132893736e-12,1.0254851747512557e-15,0.0
12,0.0,0.7302643502484603,0.253333613622805,0.01584293317589406,0.0005514796074121328,7.518598208791388e-06,1.0412772221095493e-07,6.152190961061556e-10,4.269917517594685e-12,4.769731473150591e-15,0.0
13,0.0,0.7139988607221325,0.2672753478902149,0.01804826854649881,0.0006671851292880772,1.0192824999381695e-05,1.4389322931209007e-07,9.867619289880214e-10,6.8585399066151685e-12,1.2256424470482931e-14,0.0
14,0.0,0.6707288864552475,0.3040223236610926,0.02408520301482657,0.0011450793318856503,1.815001590445023e-05,3.551162830123334e-07,2.3793871573189635e-09,2.5312042129370463e-11,5.6151182952365613e-14,0.0
15,0.0,0.6320708752707029,0.33413945990594046,0.03216087685265514,0.0015892512677221087,3.886872646722925e-05,6.603497829997049e-07,7.562712435202364e-09,6.367091133060787e-11,3.4018068568416313e-13,3.6772315398108784e-16
16,0.0,0.6081636339361808,0.3521686378730736,0.03762016258486645,0.0019902783655663453,5.62520130199344e-05,1.0219895540030626e-06,1.3115706040982308e-08,1.2127505634632308e-10,7.508855051377173e-13,1.3093127230551775e-15
17,0.0,0.5754237970509748,0.3765614674370576,0.045155530817498055,0.0027736583150213792,8.370759053426464e-05,1.8134497726487823e-06,2.5061628687686376e-08,2.7556566655995255e-10,1.9365798546767977e-12,4.723946646006985e-15
18,0.0,0.537215655577072,0.4023372577508898,0.05641400420275023,0.003887359874788818,0.00014223947219763029,3.4258964073148492e-06,5.652932885830504e-08,6.904722836830284e-10,6.061860142003809e-12,2.5706643082052834e-14
19,0.0,0.47879385626332904,0.4385233513365291,0.07557380397630228,0.006821223338073665,0.00027829465226721035,9.301156980866831e-06,1.6626130102819187e-07,2.988536112311619e-09,2.642302170301051e-11,2.5147991262982187e-13
20,0.0,0.4462409177105517,0.45563570732222486,0.08822123177152098,0.009484788191344498,0.0004004291115090321,1.662419053854955e-05,2.9476412454320557e-07,6.880338187848203e-09,5.7044078432333404e-11,7.969443841951331e-13
21,0.0,0.4224559321829342,0.46461493746119803,0.10105448838960034,0.011266938375535784,0.0005841908766235724,2.2967245661513036e-05,5.346046384197713e-07,1.07278384632572e-08,1.3451911284023522e-10,1.44433330086685e-12
22,0.0,0.3944028505167647,0.4723849812428015,0.11824045728652376,0.014042321542780206,0.0008922222817785015,3.6128552197468215e-05,1.0174074660467556e-06,2.0842211424432907e-08,3.2378734227604636e-10,3.682935110087186e-12
23,0.0,0.37078947951060764,0.4765976858422685,0.13306403267706518,0.018263083513901216,0.0012257392211860142,5.819883656681192e-05,1.737786283222377e-06,4.192375237193373e-08,6.790099675731381e-10,9.353120235522787e-12
24,0.0,0.3571612115102414,0.4769485319164354,0.14362479036512082,0.02066560739380676,0.0015227172585666928,7.463714488010651e-05,2.4431068163987748e-06,6.02005855375774e-08,1.0883623625683564e-09,1.5178833144906622e-11
25,0.0,0.3412267586909428,0.47512553817514924,0.15705949773657998,0.024506789393642012,0.0019731699509682224,0.00010443271591258806,3.712694861888573e-06,9.867491796628065e-08,1.937629096220894e-09,2.939016083335345e-11
26,0.0,0.3244288815358755,0.4664091646577767,0.1740736201861148,0.03219362909462791,0.0027134091026358373,0.0001747171011344902,6.360996276182608e-06,2.132131110892571e-07,4.030175710965333e-09,8.226541040386132e-11
27,0.0,0.31887943902622223,0.46269910665669944,0.18052570584413952,0.03462952086197639,0.003056337554625679,0.0002018955994464079,7.726257264651296e-06,2.627954242792212e-07,5.2965141190293926e-09,1.0768096369176376e-10
28,0.0,0.306862494750174,0.45484762362854925,0.19487922104184352,0.039199838278651346,0.00393555078945341,0.00026330150276392426,1.1574039370206706e-05,3.864382007083444e-07,9.352540487795913e-09,1.7844667349307727e-10
