time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9982471983770175,0.0017520327020618,7.687522652367042e-07,1.6865555691411746e-10,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.996061045821439,0.003935737553819611,3.215316002526486e-06,1.3086255591546271e-09,1.132140300639055e-13,0.0,0.0,0.0,0.0,0.0
3,0.0,0.9858641865792148,0.014107717372559144,2.8059261826306567e-05,3.6766619218397554e-08,1.977243807560236e-11,8.062629630180091e-15,0.0,0.0,0.0,0.0
4,0.0,0.980702062919931,0.019240563970945854,5.727857386950536e-05,9.445161461587832e-08,8.359482624494972e-11,4.378752624866467e-14,0.0,0.0,0.0,0.0
5,0.0,0.9719487654222992,0.027906604488142757,0.00014428524148050545,3.443773969239095e-07,4.702050924327922e-10,4.749916294589896e-13,0.0,0.0,0.0,0.0
6,0.0,0.9611844026366225,0.03851829998998866,0.00029622600558544207,1.06955403971892e-06,1.8106917149083583e-09,3.0707096126020463e-12,5.397913517264392e-16,0.0,0.0,0.0
7,0.0,0.9484899357365253,0.050973327213196216,0.000533965946498869,2.765401250385323e-06,5.6886590493311014e-09,1.38626926815608e-11,6.1742578276879645e-15,0.0,0.0,0.0
8,0.0,0.9285103405876578,0.07049971123114537,0.0009832896583182337,6.632780097885071e-06,2.5679236662509335e-08,6.344997917354986e-11,9.271575297211515e-14,0.0,0.0,0.0
9,0.0,0.8998444168622267,0.09820556674691218,0.0019312022191824317,1.870865919985808e-05,1.0513082500063664e-07,3.8076139561897227e-10,8.895185755599224e-13,5.939515568732534e-16,0.0,0.0
10,0.0,0.8673847089313563,0.12915617750410952,0.003413589503999199,4.517926228833294e-05,3.430858478987e-07,1.7067390803804283e-09,5.647791454172641e-12,9.470271853120583e-15,0.0,0.0
11,0.0,0.8235789461711288,0.17027676964264243,0.006030668565875515,0.00011248082764252584,1.1268325307142487e-06,7.924901349896682e-09,3.51717102800351e-11,1.0426172985970737e-13,0.0,0.0
12,0.0,0.7935582250922062,0.19769908407808984,0.008551577889181726,0.00018876056397310176,2.333128898438398e-06,1.9139667763465637e-08,1.0757550277939302e-10,4.0452621611242454e-13,0.0,0.0
13,0.0,0.7390285614773899,0.2458148644469655,0.01472489989257997,0.00042440114210023737,7.193621363269362e-06,7.8830348736527e-08,5.858628356261791e-10,3.381092701089197e-12,5.4416198219993974e-15,0.0
14,0.0,0.7050586534544276,0.27542336184353033,0.018858321528953552,0.0006469867403267316,1.2515146867579355e-05,1.5987009726281518e-07,1.4067949268650542e-09,8.970246558556089e-12,2.8827680670911606e-14,0.0
