time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.0021906175736068,0.04676199998297873,16,1.0000000000000004,1.0000000000000004
2,1.0113495202103568,0.10612732471339426,49,1.0,1.0000000000000002
3,1.0161214446919105,0.12629222887578076,55,1.0000000000000004,1.0000000000000004
4,1.0217391572190864,0.1463957426253772,57,1.0,1.0
5,1.032242685505875,0.17763279898265932,61,0.9999999999999997,1.0
6,1.0475918818401797,0.21494443806145702,74,0.9999999999999999,1.0
7,1.0676616843727476,0.25448415918847805,81,0.9999999999999994,0.9999999999999994
8,1.083631385782106,0.2816548947837787,81,0.999999999999999,0.999999999999999
9,1.095494662754281,0.29985703269298575,81,0.9999999999999988,0.9999999999999989
10,1.1351634209581682,0.35237310167715846,101,0.999999999999999,0.9999999999999992
11,1.182693903097842,0.40260586261743975,107,0.9999999999999983,0.9999999999999987
12,1.1987857538652653,0.4178742813770853,109,0.9999999999999977,0.9999999999999977
13,1.240538581132016,0.45421892654281737,116,0.9999999999999979,0.9999999999999988
14,1.2777957329931378,0.4818133460298622,127,0.9999999999999971,0.9999999999999971
15,1.3141101964471216,0.5078132242451471,133,0.9999999999999976,0.9999999999999976
16,1.3525195335425677,0.5329059287663269,133,0.9999999999999961,0.9999999999999966
17,1.3824518323042219,0.5508035674182914,133,0.999999999999996,0.9999999999999964
18,1.4130472589531016,0.5679892762756299,139,0.9999999999999963,0.9999999999999971
19,1.45441043878865,0.5892717219736698,153,0.9999999999999946,0.999999999999995
20,1.4859952015739268,0.6049253404496931,153,0.9999999999999947,0.9999999999999949
21,1.5608663033646615,0.639734153669031,165,0.9999999999999937,0.999999999999994
22,1.5922315492021322,0.6528083531252588,167,0.999999999999994,0.9999999999999947
23,1.613381317535318,0.6617024537461494,167,0.9999999999999934,0.9999999999999937
24,1.6453506635769406,0.6753255727029192,172,0.9999999999999931,0.9999999999999934
25,1.676535802225424,0.6878677217860566,176,0.9999999999999934,0.9999999999999939
26,1.7596373640172496,0.7225750157460251,190,0.9999999999999925,0.9999999999999926
27,1.8303692918225012,0.7532460486388244,191,0.9999999999999934,0.9999999999999934
28,1.8502925284023197,0.7623677516907804,191,0.9999999999999932,0.9999999999999932
29,1.889135725470807,0.7804544540580961,191,0.9999999999999938,0.9999999999999938
30,1.908558187859838,0.7900346753441277,191,0.9999999999999932,0.9999999999999932
31,1.9376232121840649,0.8049603653131202,191,0.9999999999999923,0.9999999999999925
32,1.956593649471052,0.8149703946934679,191,0.9999999999999916,0.9999999999999916
33,1.9844577767989797,0.8301146044680078,192,0.9999999999999928,0.999999999999993
