time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.0010960776839959,0.03309472625290055,16,1.0,1.0
2,1.0054717451553314,0.07384924237685744,39,1.0,1.0
3,1.008961770728192,0.09440673525470147,45,0.9999999999999999,1.0000000000000004
4,1.0193559519809812,0.13819161605519326,57,1.0000000000000002,1.0000000000000002
5,1.0294391554012214,0.1697963518675478,61,1.0000000000000002,1.0000000000000002
6,1.0399226441650535,0.1972100948428727,69,1.0000000000000002,1.0000000000000002
7,1.056889138397129,0.23440884041809354,75,0.9999999999999998,1.0000000000000002
8,1.066928046028541,0.25344301643776773,81,0.9999999999999999,0.9999999999999999
9,1.0777150816643792,0.27217486161692717,81,0.9999999999999999,0.9999999999999999
10,1.089229978140904,0.29058573005089444,81,0.9999999999999989,0.999999999999999
11,1.115007000177189,0.32693542901624606,97,0.9999999999999998,0.9999999999999999
12,1.1915365453290874,0.4106651354404946,109,0.999999999999999,0.9999999999999992
13,1.2078427445447302,0.42564197825244965,109,0.9999999999999994,0.9999999999999994
14,1.2596142155081818,0.4682673778022867,125,0.9999999999999991,0.9999999999999991
15,1.3079517793409645,0.5008909365513088,131,0.9999999999999987,0.9999999999999988
16,1.3354868100779775,0.5192939144679025,133,0.9999999999999999,0.9999999999999999
17,1.4178427423838729,0.5617687507775785,143,0.9999999999999989,0.9999999999999996
18,1.4582387650979847,0.5805193716329526,145,0.9999999999999977,0.9999999999999982
19,1.526299520400968,0.6150203095322981,161,0.9999999999999974,0.9999999999999978
20,1.5566863012625962,0.6294536912350664,161,0.999999999999998,0.9999999999999982
21,1.607916039853443,0.652530776298768,172,0.9999999999999974,0.9999999999999977
22,1.670500886380792,0.6804507463046289,180,0.9999999999999976,0.9999999999999979
23,1.735757960140264,0.7072546201638591,188,0.9999999999999969,0.9999999999999969
24,1.777133327579966,0.7262239405934112,191,0.9999999999999976,0.9999999999999976
