time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9982471983770175,0.0017520327020618,7.687522652367042e-07,1.6865555691411746e-10,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9925757747019792,0.007414685390442461,9.52856481675074e-06,1.1342315842338425e-08,4.4517243817642367e-13,0.0,0.0,0.0,0.0,0.0
3,0.0,0.9807016704040973,0.019238064681084233,6.011715201401976e-05,1.4769807741362384e-07,6.46670303687858e-11,5.995861870099334e-14,0.0,0.0,0.0,0.0
4,0.0,0.9747180031045508,0.025175708429648842,0.00010598741012841627,3.00796973495063e-07,2.5846384363456916e-10,2.3405280667429494e-13,0.0,0.0,0.0,0.0
5,0.0,0.9679302506093048,0.03189393779390773,0.00017522264910285664,5.881626257656308e-07,7.842055831912329e-10,8.523748442247483e-13,0.0,0.0,0.0,0.0
6,0.0,0.9468734694227593,0.05264071468824204,0.00048307068530949014,2.7390936790228824e-06,6.096247018979546e-09,1.375446817016792e-11,7.910890489936024e-15,0.0,0.0,0.0
7,0.0,0.9374534780351897,0.06185732015832157,0.0006847619582093196,4.427048460446422e-06,1.2768585277666421e-08,3.1202386593220984e-11,3.0303915999493844e-14,0.0,0.0,0.0
8,0.0,0.9273366492904007,0.07171315817649143,0.0009432101299701769,6.957457633536269e-06,2.4877138904844692e-08,6.827062874112669e-11,9.386570998877309e-14,0.0,0.0,0.0
9,0.0,0.8787338455375235,0.11858469505547914,0.002645617891147736,3.564205355362606e-05,1.9831318240095425e-07,1.1466848942436897e-09,2.4210185521762016e-12,6.145922601191917e-15,0.0,0.0
10,0.0,0.8497243045218122,0.1462450761740079,0.003958762190127207,7.141325916571405e-05,4.402807720212137e-07,3.566009980941814e-09,8.069256022061596e-12,3.4151122152923424e-14,0.0,0.0
11,0.0,0.8357568069193874,0.15931176390680052,0.004837582752909873,9.315723935935946e-05,6.837200784114853e-07,5.445109977977602e-09,1.6290993031173536e-11,6.167149262394749e-14,0.0,0.0
12,0.0,0.821372340237529,0.17265588157780973,0.0058500680494229015,0.0001206684574925749,1.0332798276311665e-06,8.366735576376099e-09,3.106396469125896e-11,1.1613910380717198e-13,0.0,0.0
13,0.0,0.7935653551647235,0.1976990215573518,0.008542963025517752,0.00019029604460684034,2.3451181558928656e-06,1.898241591304953e-08,1.0682203967741649e-10,4.0372522794968604e-13,0.0,0.0
14,0.0,0.771012213262825,0.217740449927374,0.010971306698754147,0.00027206705457990984,3.926711296853433e-06,3.611372996738679e-08,2.303922885592836e-10,1.0443301052882415e-12,2.3614533928770273e-16,0.0
