time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9982471983770175,0.0017520327020618,7.687522652367042e-07,1.6865555691411746e-10,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9925757768655638,0.00741602746819231,8.190908708343108e-06,4.756019098932181e-09,1.5162649471332092e-12,0.0,0.0,0.0,0.0,0.0
3,0.0,0.9843494824893592,0.015600252984766229,5.018412334043236e-05,8.036805732392614e-08,3.444884547513762e-11,2.7962484314728954e-14,0.0,0.0,0.0,0.0
4,0.0,0.9787661115040157,0.021143855252123533,8.9844247974976e-05,1.8885156614375236e-07,1.442039172811425e-10,1.1496066102559012e-13,0.0,0.0,0.0,0.0
5,0.0,0.9611828699059946,0.038526504153399324,0.00028958015323996255,1.0437161648994683e-06,2.0684591925952875e-09,2.7398212846302627e-12,1.6484959517552412e-15,0.0,0.0,0.0
6,0.0,0.9484861547957908,0.050987382207074605,0.0005238033556223135,2.6531452636480654e-06,6.482771501599893e-09,1.3464601340913172e-11,1.1304307936129988e-14,0.0,0.0,0.0
7,0.0,0.9390400933367025,0.06022166181283417,0.0007338290370157473,4.402422740472165e-06,1.3359291496164315e-08,3.137715706487576e-11,3.664374553803804e-14,0.0,0.0,0.0
8,0.0,0.8931109538957723,0.10461764200243362,0.002242133020914275,2.9164617075511925e-05,1.0576203439918729e-07,7.009195278580781e-10,8.451432543307286e-13,2.8375087735319575e-15,0.0,0.0
9,0.0,0.8805178386460831,0.11662984157738544,0.002812424832538536,3.9711391961166825e-05,1.8242701899015357e-07,1.1229423692603862e-09,2.061886372762987e-12,5.2468205760588314e-15,0.0,0.0
10,0.0,0.8673896573064828,0.12906973506678557,0.003486732745187116,5.357108228323205e-05,3.0195956229080905e-07,1.8351328498063203e-09,4.552286826410045e-12,1.046492969596445e-14,0.0,0.0
11,0.0,0.8406654743622154,0.1540206315446852,0.00522418122008379,8.889871702061846e-05,8.093494733872013e-07,4.7866650889746784e-09,1.9807249856878163e-11,4.536191169273627e-14,0.0,0.0
12,0.0,0.8189463070772579,0.174041712976332,0.0068776057750402145,0.00013289335529584394,1.4706081417474737e-06,1.0159573451685182e-08,4.820862704064626e-11,1.4629919796571782e-13,0.0,0.0
13,0.0,0.7794865924443566,0.20993375845830065,0.010311645615366044,0.0002647118096385758,3.2594508022717772e-06,3.204642857432833e-08,1.7422815046356365e-10,8.745902465951905e-13,5.261109974620238e-16,0.0
14,0.0,0.7561723790660483,0.23052387033725558,0.012935316921278302,0.00036291377271537945,5.463436987847424e-06,5.6081015781979546e-08,3.827727624387881e-10,1.9190559314884736e-12,2.9407157333301544e-15,0.0
