time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,6.007193459156135e-07,0.00021930450012974784,0.9999924872127879,0.005470003150013239,0.0,0.0,0.0
2,0.0,1.1543857431499582e-13,2.6346639015986234e-10,2.9029920737420906e-06,0.0019674986790158833,0.9999702864310681,0.010694100469129312,2.4023493398005675e-06,1.0536348985568127e-09,0.0
3,1.0104497502003915e-15,6.399457212397084e-12,4.8632049002438986e-09,2.0113962551475454e-05,0.007836239680722577,0.9998656704635239,0.021690935912335743,2.3051518931610238e-05,3.357575002839897e-08,1.039516269631727e-12
4,9.270356346156162e-15,2.4719731699006973e-11,1.3612660797175594e-08,4.4148189692765115e-05,0.01063988504468734,0.9997261577769767,0.031084395881423248,4.026840435192423e-05,9.987317287381258e-08,8.631351726390664e-12
5,1.7041062293349375e-13,1.68978331178475e-10,6.539243281395816e-08,0.00011656458178644158,0.017485028644483105,0.9993294020121559,0.048129840045433844,0.0001009185782272381,3.984057283692908e-07,9.128472524550699e-11
6,1.0434340233753644e-12,4.160494517439775e-10,5.002376663986969e-07,0.00016342827436577624,0.03596230430949217,0.9989061898567577,0.054536073826053307,0.00037096862443355006,6.930634283049127e-07,1.2937429271938017e-09
7,3.73356210109701e-12,1.0226657448537926e-09,1.227143004401432e-06,0.00023162224051299796,0.05388023091450007,0.9982858777685181,0.06126086508615569,0.0007078993802743093,1.232948660260262e-06,3.8530097374775696e-09
8,4.971724406625356e-11,1.4724415386684445e-08,2.031504019261781e-06,0.0009983537805307253,0.0676460121469453,0.9956935504595934,0.10862803970554366,0.001010575109271,9.617465597439963e-06,7.27138569440007e-09
9,1.310469344497748e-10,2.2500042563208446e-08,7.526918650695603e-06,0.001217922245235396,0.0987329002718024,0.9937619782334649,0.1175313430288275,0.0020832778192951327,1.2795089789204014e-05,4.6161177634046915e-08
10,3.417837342336458e-10,3.7550129530420204e-08,1.7613125184800743e-05,0.0015026466556452736,0.1346652020170195,0.9908519109673559,0.12657037914548636,0.0036008500852803553,1.7653427314395594e-05,1.3257294640401385e-07
11,1.3995143739317775e-09,1.880936858791045e-07,2.115809473892172e-05,0.003453121428309079,0.1443168056593614,0.9859137927148838,0.17554847505531462,0.004060918332734169,5.649960511041835e-05,1.663789323871773e-07
12,2.3542075687656774e-09,2.940476640025565e-07,2.71530549183886e-05,0.0044900089990434905,0.15401144966487706,0.9828011957795021,0.1967173090554846,0.004641415531827089,7.976867378952033e-05,2.364297677610596e-07
13,4.6400662947001266e-09,3.913126219051626e-07,6.392729295859938e-05,0.005134614994962699,0.1947184360307384,0.9774293574543161,0.20738308780855513,0.007527127099933502,9.665976460091116e-05,7.3683856476899e-07
14,9.117532126515156e-09,5.469881914646481e-07,0.0001202436457203902,0.005900551708705854,0.23843096648594186,0.9704034875042984,0.2179680288157495,0.011191847785454455,0.00011940597181583309,1.6059092919349987e-06
15,2.119486985608846e-08,1.5100783209354976e-06,0.00013829739094405115,0.00958714156177388,0.24971081479952636,0.9622646716410895,0.26175372178811857,0.012244007038295052,0.0002405495881730676,1.9063317003747842e-06
16,3.047301988808557e-08,1.882786939183721e-06,0.00019005369741841624,0.010695156977414329,0.2721795862237727,0.9567166629492116,0.27289737484283566,0.014724706558327215,0.00028104149051623705,2.899769579497027e-06
17,4.362456123646528e-08,2.3640416700455745e-06,0.0002535420102725992,0.011914232491007952,0.2949947138697809,0.950602072476027,0.283996276581674,0.017486081668368108,0.0003287081812766352,4.205687847066018e-06
18,6.543111880615665e-08,3.5778316970457063e-06,0.00029068896651854856,0.014600577300187873,0.30647057215185886,0.9440661075973066,0.3063837256566604,0.01898318866443979,0.00043992278544060154,5.012118932431695e-06
19,8.295626811377885e-08,4.331936421161465e-06,0.0003347560522733064,0.016071660520498212,0.3178832217771287,0.9393990347156271,0.3176247692440333,0.02060483578599749,0.0005041972701352291,6.032826584285523e-06
20,1.2005452922768556e-07,6.188829396123164e-06,0.00038429983114659594,0.01927940200008784,0.329275375048341,0.9319472902176568,0.3401795940801685,0.022322899661692607,0.0006518600872180527,7.229783765415608e-06
21,2.974930655158452e-07,1.1301888655498947e-05,0.0007934068207681246,0.025221734567149823,0.3978392788772825,0.906478256095548,0.37255142286545784,0.03444890881821387,0.00097663167204215,1.825048928696375e-05
22,5.450190764308556e-07,1.923735930381444e-05,0.0010921425834671968,0.03224336001657397,0.43155287452465313,0.8871701620162813,0.40431799070483665,0.041774376222623553,0.001409048774836528,2.7443424985109277e-05
