time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9971536185692678,0.002844652623263105,1.7284282718640414e-06,3.7919762446173446e-10,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9945343003533429,0.005459751936066075,5.9450689633649935e-06,2.6413898188722196e-09,2.377933084276333e-13,0.0,0.0,0.0,0.0,0.0
3,0.0,0.9886706010656512,0.0113079684050813,2.1411689102299344e-05,1.8830990621398923e-08,9.172142094808924e-12,2.2164875695562968e-15,0.0,0.0,0.0,0.0
4,0.0,0.978765624089483,0.0211412142236172,9.295775280072756e-05,2.0381565604020672e-07,1.1830843104879702e-10,1.3407506129037154e-13,0.0,0.0,0.0,0.0
5,0.0,0.9651740641502621,0.03458324585016414,0.00024185037759972405,8.384568881396488e-07,1.1634864498577299e-09,1.5983930620920141e-12,5.335776747042356e-16,0.0,0.0,0.0
6,0.0,0.9484856826312579,0.05098635739397249,0.0005252799604483124,2.6735779409110446e-06,6.423853764624155e-09,1.2514541729004329e-11,1.100141322979806e-14,0.0,0.0,0.0
7,0.0,0.9100755426162629,0.08838442326282744,0.0015217058279993455,1.828919236629188e-05,3.884492875292777e-08,2.554393644229789e-10,1.7372572894986463e-13,5.304451270371068e-16,0.0,0.0
8,0.0,0.8983710664967225,0.09965599946020329,0.0019477974322081766,2.506087335926137e-05,7.532280577359641e-08,4.141830212491897e-10,5.150202678212885e-13,1.0084378157523969e-15,0.0,0.0
9,0.0,0.8537706269678396,0.1419080866283729,0.004251156807698379,6.9627931783557e-05,4.988100330278292e-07,2.844930187062746e-09,9.31802032264173e-12,2.266990603905158e-14,0.0,0.0
10,0.0,0.8330496684032138,0.16114615179069872,0.005700143843789795,0.00010305381446349822,9.760936803406487e-07,6.028626408573311e-09,2.545462662160029e-11,7.056936713890324e-14,0.0,0.0
