time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.997809815150001,0.0021897523398621,4.322966667782414e-07,2.1347029821205136e-10,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9956251510295889,0.0043724968626670645,2.3509122758754716e-06,1.1953488347622305e-09,1.1956865449498237e-13,0.0,0.0,0.0,0.0,0.0
3,0.0,0.991053998267618,0.008931584870662394,1.4405492289430697e-05,1.136439695625652e-08,5.032466025830425e-12,9.579563248871503e-16,0.0,0.0,0.0,0.0
4,0.0,0.9685996209922876,0.03128640797107327,0.00011344179293891276,5.290222302610489e-07,2.2081543492009963e-10,6.545299305003716e-13,0.0,0.0,0.0,0.0
5,0.0,0.9562531669170757,0.04352479350083008,0.0002207511445927642,1.287415718166374e-06,1.019125181292544e-09,2.657685206403396e-12,0.0,0.0,0.0,0.0
6,0.0,0.9354811724427795,0.06388167094689527,0.0006331513520116982,3.994216138548849e-06,1.1018586211048218e-08,2.3568179161900214e-11,2.0244660740160266e-14,0.0,0.0,0.0
7,0.0,0.9188594311455974,0.08013766632250677,0.0009946410870190203,8.23371600159787e-06,2.764396409719778e-08,8.48065773754646e-11,1.03991418081262e-13,0.0,0.0,0.0
8,0.0,0.9078171867740693,0.09083147716319968,0.0013390111039449804,1.2273714728836902e-05,5.1073059031463706e-08,1.707119774851799e-10,2.855886992783589e-13,0.0,0.0,0.0
9,0.0,0.8839166560049685,0.11378245338658052,0.002274767415579197,2.5971932723563467e-05,1.5061974411157704e-07,6.388169161861662e-10,1.5853956391312276e-12,9.569546355754218e-16,0.0,0.0
10,0.0,0.871124806616376,0.1259527302771937,0.002885634538077148,3.658254199955725e-05,2.44866923103034e-07,1.1560424431053977e-09,3.3835371420694337e-12,3.332175120420701e-15,0.0,0.0
11,0.0,0.85208055160898,0.14376268271673684,0.004097472453436946,5.880008386685254e-05,4.904842813263776e-07,2.6429459634065784e-09,9.735271841626395e-12,1.576488381458459e-14,0.0,0.0
