time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0006585646876326034,0.1833084836601313,0.06675960380716219,0.032591593918546706,0.0,0.0,0.0
2,0.0,1.6216558874185987e-09,1.4786102235560194e-05,0.0008485111788172077,0.23087791080885348,0.10600919516187299,0.038203905198956625,7.154970434779362e-05,2.37004074374906e-08,0.0
3,3.382718790274389e-11,1.5597821523312523e-08,0.00011983147206844107,0.0010343008698639826,0.2683147870056874,0.14753674148542129,0.059172204997291124,0.001021424728054154,3.797643906502007e-07,5.033457132396648e-10
4,6.821827075988893e-10,7.593754444423411e-08,0.00017826264636298375,0.001619259552146992,0.29468875291449637,0.18047265012666824,0.07103682316237377,0.0011170825264367212,5.9117374224728425e-05,2.4399060195627934e-09
5,4.4737823568211945e-09,2.1172048363785604e-07,0.00026813578108609226,0.0022957120077625555,0.31571848623847526,0.21370742262217776,0.08962388008959482,0.0016193172199248788,6.276238958524284e-05,3.515637331605127e-08
6,7.12595822594987e-09,4.1361764447003187e-07,0.00034456541082068993,0.002995764367060817,0.3301979567808039,0.24455811147452874,0.10271590002777259,0.001919186212248448,6.57866046798762e-05,6.120129495460626e-08
7,5.159949523965927e-08,7.225148968489147e-07,0.0005774869897473971,0.0037071853778611994,0.33841142433747257,0.2756769940868663,0.11180331463265768,0.0022664850080506872,7.749684328091255e-05,1.5866624229701716e-07
8,7.447515454252634e-08,1.293957978349711e-06,0.0008203862841487965,0.004873549627141915,0.33975000622063756,0.292449228283212,0.12379227810280422,0.0029389863444766883,0.0001131677122080595,3.151503969529179e-07
9,1.7526150957931878e-07,2.8249111556912803e-06,0.0011540388401175853,0.006489362623779295,0.33759431748546026,0.3100638888686157,0.13617199690076953,0.003436358568642377,0.00016580263081776716,5.654865564427098e-07
10,2.3466020841328228e-07,4.103870937697698e-06,0.0015374029370322849,0.0075610562504710545,0.33107840888259027,0.3265972877637352,0.1431959956526665,0.004226800925293846,0.00019427550020949808,8.534027919650982e-07
11,3.6165372653792567e-07,6.150987467668834e-06,0.0019566250402652504,0.009399367158440745,0.32669933126470446,0.33368061433543833,0.15785232686152395,0.005195869801709591,0.00027490790392398966,1.372800417943476e-06
12,6.601279178320961e-07,9.335951165709097e-06,0.0026412748416515474,0.01097295748278284,0.31726764181728584,0.3382163328712007,0.16524401787214396,0.0062212982397687015,0.0003929927578746968,2.393015706413756e-06
13,1.1777345579559426e-06,1.5692372639242493e-05,0.0032817122129932953,0.014093090107588264,0.3091035864294436,0.3380562337325443,0.16949239220420886,0.007403102837028136,0.0005100582060888397,3.882234467079319e-06
14,1.8870264598978222e-06,2.1109262167568102e-05,0.004076810052549839,0.015720686612019422,0.3002400067563533,0.336958494220294,0.17305416042408064,0.008800397874674041,0.0006156518772040345,6.206895859058077e-06
15,2.465084125123319e-06,2.8700888568454167e-05,0.004779089900397727,0.017751631466509838,0.28949670413160816,0.33324677108047046,0.17596017682943108,0.00972438029954176,0.0007404273074318846,8.38058588038447e-06
16,3.5958917772446382e-06,4.060085992841761e-05,0.0057643232851558295,0.01956945522081504,0.28112700958793696,0.32737167702322506,0.1789474207049404,0.011125881698258556,0.0009614809801192155,1.6833199929465835e-05
17,5.448942043581453e-06,5.032771501307624e-05,0.007109948815391599,0.021283232301403568,0.27724594822552856,0.32154190407007854,0.1815792674899541,0.013276310134618012,0.001347665334393075,3.2393894459292684e-05
18,8.024249207178812e-06,6.449455636404545e-05,0.008603266135223898,0.023773440303421097,0.27195850899144425,0.31797507621300275,0.18526859520510577,0.015120548209483073,0.0016704922014641542,3.7261312602833363e-05
19,1.190223360363099e-05,8.202765941122086e-05,0.010220821202014495,0.026180312735537035,0.2769440218512064,0.31484802686957797,0.19269044159566295,0.01711086861460172,0.001807635940483431,5.261755661852862e-05
20,1.9219733266561264e-05,0.00010480480928738711,0.012186304983392173,0.028325317863923494,0.2848681963861022,0.31926146471615785,0.1949875651769542,0.018852111181579263,0.002042424885360082,7.393742521411314e-05
21,2.616193700677626e-05,0.00013809049750747378,0.014005912481905039,0.03050952083496598,0.28916218354397016,0.31904847007650405,0.19375177058524456,0.02085825113307624,0.002758155692820692,8.316177414585853e-05
22,3.7366542513892684e-05,0.0001692168252409844,0.01674923209229568,0.03253273898656632,0.2893129851589268,0.3189874534760987,0.19589959700552892,0.02258941415794504,0.0033424634586900204,0.00011489589900292595
23,4.817501756570204e-05,0.00019976687847192128,0.018845262908041175,0.034121928939124524,0.2944798361966148,0.31888978005062696,0.19265321388220755,0.0239576806629616,0.0037973853383016874,0.00013779194565212194
24,5.8818655598887005e-05,0.0002362691195946132,0.020607284148072936,0.035889372240145864,0.30054081663539745,0.3234600037082045,0.19108892750330772,0.025416490590290206,0.004285557558711831,0.00015797832495736627
25,7.88174875799417e-05,0.00027583042868499166,0.022636335470995278,0.0374467651878533,0.31013325143726495,0.32763929772253797,0.1913296020813073,0.02738717345308476,0.004640967126622439,0.0001817996299785904
26,9.521286076970165e-05,0.00034013151357177324,0.024143256952345607,0.03920064316027273,0.3166571842660976,0.33107310117804223,0.1865016650992746,0.029321973227614803,0.006302569667729627,0.0002150344971788549
27,0.00011320549986318773,0.00040657665700113434,0.026011156462283497,0.04166193920233446,0.32734738161730464,0.3381440832799384,0.1804004825414326,0.030935174375660172,0.007573044792360371,0.0002405238749033934
28,0.0001408903366153332,0.0004789902216285356,0.02836718570905472,0.04413432931710284,0.3358986625623759,0.3411537581807565,0.17955523325776482,0.03266988396386884,0.008140416330956877,0.00029601628745611823
29,0.00018437953468655496,0.0005472749111138259,0.0324038323046449,0.045925779250872524,0.34130861064442725,0.34098042362039466,0.17466804168057543,0.03461050067122555,0.008993842202652454,0.0003445150572644345
30,0.00023610457536063622,0.0006240414216974002,0.03424460509901974,0.047437983497082184,0.34101650380063653,0.3358498825757134,0.17291454342601315,0.036243292668379584,0.009926727460778896,0.000393400794854162
31,0.0002902454348943435,0.000714502517953922,0.036875565943259546,0.04906860606209603,0.3427728800412352,0.3333365282978587,0.17080321699703946,0.03806389506520852,0.009881773763160188,0.0004509170626942336
32,0.0003347535271030761,0.0008238608104552143,0.03845629718663818,0.05138607501635008,0.34471377289749017,0.32977847538171506,0.16426120223138593,0.039566518464352746,0.01147808792493329,0.0004999352225425614
33,0.00039473042858526313,0.000981265960112466,0.040706142134780174,0.05366459779031326,0.34527371533469403,0.322524791606649,0.1611531716949463,0.041934691815265705,0.011999085455297598,0.0005502131865288689
34,0.000486314495277511,0.0010815066752369725,0.04234956900139987,0.055436997136249305,0.34063384248778306,0.31813019859017755,0.15739623617789925,0.04306100657772582,0.012952399177011242,0.000595119541515965
35,0.0005123538163620666,0.0012264852625741645,0.044174124813849996,0.05715764391162996,0.3382114163888195,0.313038664203522,0.1547885589358277,0.04366841383397372,0.013899536266863426,0.0006529827643531826
36,0.0005807011202099493,0.0013633966550381088,0.04666902061706553,0.05909310505841447,0.33576965092606864,0.3075511332088889,0.1503178851466129,0.04524036121305582,0.014355165310136796,0.0007884636315897969
37,0.0006954078201005311,0.0015022694149758912,0.04879134501529232,0.060884273535391484,0.3316813098344498,0.29941947507870065,0.14468465408691772,0.04689438965485807,0.01745359741472395,0.0009238557799603378
38,0.000756913918202456,0.0017177568888962495,0.05226470894897798,0.06289161566366963,0.3313912307673465,0.29765908091558346,0.14395794212005017,0.04808332591920526,0.018622400977071657,0.0010076329060814528
39,0.0008017088650410294,0.0018606340863544471,0.054712219912000544,0.06482913827323405,0.32909057898103594,0.2916907982346696,0.1391722073014752,0.04904988537234878,0.019740970742677163,0.0010544091839762924
40,0.0008781701235144307,0.002042367357811445,0.05797177671139374,0.06628567486053609,0.3262771795467519,0.28770442466533097,0.136317603954277,0.0514861607406839,0.02068711135714342,0.0011699554591274633
41,0.0009817407523481482,0.0022150909262763775,0.06002934621603887,0.06809858448107908,0.3242821384587468,0.284463520121451,0.1359506116004805,0.05240396281371506,0.02082960704536249,0.0012799488119572535
42,0.0011308548516376046,0.002479928213417139,0.0629755429813508,0.0692456839163881,0.3235191540110745,0.2862372041466538,0.1361896676645514,0.054910638994114754,0.022031010057069964,0.0014586859844862824
43,0.001258322565150277,0.0027186941986105913,0.06529537088055158,0.07033516662902999,0.3224291929240647,0.28539948381259217,0.13815682142155414,0.05677627060258696,0.022409145116443523,0.0015361286874901743
44,0.0015250678644556455,0.002955549176846268,0.06698005837664865,0.07162366029033553,0.32097624369852784,0.2848609937438931,0.13910325756894887,0.05862579609111229,0.022833353487650497,0.00168512987819287
45,0.001639854633850551,0.003146534664054857,0.06882667157619846,0.0733221123609033,0.3200688784581596,0.2875423409969685,0.1399854851978274,0.060420182863411435,0.02419194659435432,0.0018059675868427817
46,0.0018461553079310814,0.0033671167657223244,0.06971689379105211,0.07448616422720773,0.3179256841873496,0.2889225330406155,0.14493256571119761,0.06276171816786842,0.024226510667341376,0.0018920656199926196
47,0.0020593915584379485,0.0036090131111102906,0.0720661720580234,0.07576399312366194,0.31630928920719315,0.28827360239334565,0.14835847174482425,0.06422009872705768,0.024412711208693646,0.0019776389314609616
48,0.002205384647325561,0.0039703737135385496,0.07388496932988152,0.07774351051972002,0.3151784731708572,0.2884887585926865,0.14769368484812578,0.06721367827342789,0.02608111574501924,0.002057905508752461
49,0.0024182337190896894,0.004270685049864423,0.07618962776909066,0.07892261041449077,0.31081814217135056,0.2879664393016121,0.14729026348352106,0.07088973667281087,0.02729378112156413,0.002151201794144095
50,0.0026453134967519445,0.004493837973124797,0.07854645812688903,0.07993788059518923,0.307603324837859,0.28662162875067665,0.14561527063360583,0.07423116088544138,0.027995981747369055,0.0022862176123233545
51,0.0028903145087222737,0.004842699311317811,0.07998982614692275,0.08189228605872384,0.3051903288326966,0.28558452086917846,0.14228380569738727,0.07603154709128017,0.03066221959209194,0.0024075219731678156
