time_step,mean_distance,variance
0.0,0.0,0.0
1.0,0.0006751453099512087,0.0006748012019570292
2.0,0.0024427526830560933,0.0024377786358300443
3.0,0.005100046211051411,0.0050778002386739135
4.0,0.00880838799837842,0.008741517828784294
5.0,0.013450700002404595,0.013294470235766425
6.0,0.01905669828086386,0.018742433695921643
7.0,0.025552337487629084,0.024987034670887347
8.0,0.03287032461698141,0.03193513963209737
9.0,0.040957856769658955,0.03950685468255616
10.0,0.049963324646946014,0.047808056044808735
11.0,0.059381454643497304,0.05634218731406007
12.0,0.06991716495892875,0.06571410213349797
13.0,0.08065609294332435,0.07507378886311092
14.0,0.09212256770789988,0.08485713893431159
15.0,0.10399878835858731,0.09476540633321247
16.0,0.11635404985338066,0.10482829418465578
17.0,0.12895431153289658,0.11484127732481514
18.0,0.14163386677736772,0.12466425541901763
19.0,0.1550154930663171,0.13476340754000407
20.0,0.16865646913301025,0.14477153114732744
21.0,0.18227430752000656,0.15448542638716142
22.0,0.19589725337586758,0.16393097861537193
23.0,0.20985627104125915,0.17333551176895767
24.0,0.22380158776239323,0.18245507623603666
25.0,0.23800708525442463,0.19148076210922346
26.0,0.2521414559648016,0.20018914485578887
27.0,0.2664837046781128,0.20876374327092773
28.0,0.2806191062317845,0.2169574590655895
29.0,0.29479736482076907,0.22493546077104848
30.0,0.30901339831074687,0.2326923716588396
31.0,0.3231271630397051,0.2401752006551885
32.0,0.33704754854171787,0.24733578277152496
33.0,0.3509325779839959,0.2542910936165582
34.0,0.3650021163471312,0.26115368524848526
35.0,0.37875521396899436,0.26768124922024283
36.0,0.3925680564444608,0.27406107882559777
37.0,0.40636037007718345,0.28027960621781195
38.0,0.42005450056120996,0.286309829083889
39.0,0.43389084990327464,0.2922732411248418
40.0,0.4474068579499452,0.29796564779152207
41.0,0.46076946910794886,0.30348254880445247
42.0,0.47414497665508554,0.3089136635583639
43.0,0.4874220388823425,0.31420773185905115
44.0,0.5005660336803023,0.31937697574531687
45.0,0.5138500487405074,0.32451845013154484
46.0,0.5271484988579049,0.3296157165498271
47.0,0.5403745703132519,0.33462593869340007
48.0,0.5533440505998939,0.339483276981008
49.0,0.5663427131724472,0.3443161974183518
50.0,0.5790773540206631,0.3490112344794276
51.0,0.5919442410638042,0.3537249240077169
52.0,0.6050010229867748,0.35849350455980566
53.0,0.6177950830944638,0.36314422850816075
54.0,0.6302863886108981,0.36767830562323434
55.0,0.6430193120327753,0.3723012287643192
56.0,0.6559086696653853,0.3769754190214719
57.0,0.6686447305482739,0.38160715658509653
58.0,0.6814830651808178,0.38627405077498705
59.0,0.6942540965069037,0.39093218597291274
60.0,0.7068809384899332,0.39553880043988743
61.0,0.7198787704470908,0.40031815637793555
62.0,0.7327033014313403,0.4050622708745347
63.0,0.7454509822367819,0.4097925474238664
64.0,0.7584168900160823,0.41462858135537883
65.0,0.7711603798591666,0.41942470943680976
66.0,0.7837525353091854,0.42421238647060044
