time_step,front_position,front_width
0,0,0.0
1,0,0.02597693596167626
2,0,0.04937386591943195
3,0,0.07125868535605967
4,0,0.09349608456392329
5,0,0.11530164888572246
6,0,0.13690300835234281
7,1,0.1580728777206493
8,1,0.17870405600348685
9,1,0.1987633132209165
10,1,0.21865053406019552
11,1,0.23736509287184598
12,1,0.2563476197149057
13,1,0.27399596504896007
14,1,0.2913024870033066
15,1,0.30783990373766107
16,1,0.32377197868971885
17,1,0.33888239453358315
18,1,0.3530782567916321
19,1,0.36710135867360133
20,1,0.38048854272806615
21,1,0.39304634127181676
22,1,0.4048839075776807
23,1,0.41633581610156684
24,1,0.4271476047410738
25,1,0.4375851484102534
26,1,0.4474250159029878
27,1,0.4569067117814398
28,1,0.46578692453265524
29,1,0.47427361382544625
30,1,0.48238197692165047
31,1,0.4900767293548923
32,1,0.4973286466427657
33,1,0.5042728364849314
34,2,0.5110319806513925
35,2,0.5173792122034309
36,2,0.5235084324302691
37,2,0.5294143993298746
38,2,0.5350792736444657
39,2,0.54062301201932
40,2,0.5458622974629427
41,2,0.5508925020405092
42,2,0.555800021193202
43,2,0.560542355098213
44,2,0.5651344758067028
45,2,0.5696652088126364
46,2,0.5741216914120448
47,2,0.5784686151325757
48,2,0.5826519346754184
49,2,0.586784626092361
50,2,0.5907717278944784
51,2,0.5947477818434608
52,2,0.5987432709933413
53,2,0.6026144941072701
54,2,0.606364828814497
55,2,0.610164919316343
56,2,0.6139832400167547
57,2,0.6177436010070007
58,2,0.6215094937126763
59,2,0.6252457004833483
60,2,0.6289187550390652
61,2,0.6327070067400358
62,2,0.6364450258070483
63,2,0.6401504100005453
64,2,0.6439165950302717
65,2,0.6476300714426484
66,2,0.6513158883910328
67,2,0.6550548511533444
68,2,0.6587428527117843
69,3,0.6624912491966611
70,3,0.6662569162251323
71,3,0.6700334876325609
72,3,0.673858375177413
73,3,0.6777419819213376
74,3,0.6815396712172361
75,3,0.6853769440126172
76,3,0.6892945922346787
77,3,0.6932353056200757
78,3,0.6972980720523423
79,3,0.7012687345799676
80,3,0.7053648411647528
81,3,0.7094879281716814
82,3,0.7136201089200975
83,3,0.7178779407164331
84,3,0.7221807428076676
85,3,0.7265351029474671
86,3,0.7308802804248865
87,3,0.7353975665601954
88,3,0.7398834450339102
89,3,0.7444588586515515
90,3,0.7491325303769124
91,3,0.753832082404285
92,3,0.7585867306819442
93,3,0.7633860494511916
94,3,0.7681814507332468
95,3,0.7731686301294602
96,3,0.7782978621298942
97,3,0.7834614345878669
98,3,0.7887520097472075
99,3,0.7941173625757136
100,3,0.7995416505499676
101,3,0.8050547495690454
102,3,0.8106049201087334
103,3,0.8162970308718076
104,3,0.8219536018000727
105,3,0.8277849159003628
106,3,0.8335716751464766
107,4,0.8394760469432626
108,4,0.8454596435720502
109,4,0.8515314895665637
110,4,0.8575361086418782
111,4,0.8636393981179007
112,4,0.8699242425671839
113,4,0.8761068452705368
114,4,0.8824811691493335
115,4,0.8888062035573602
116,4,0.8951220987227245
117,4,0.9015877406183272
118,4,0.9080372037736643
119,4,0.9145885917576491
120,4,0.9210724173552706
121,4,0.9277083629285956
122,4,0.9344344245551384
123,4,0.9410548471013951
124,4,0.9475928834382038
125,4,0.9542461169683631
126,4,0.9609510324984003
127,4,0.9677465771854121
128,4,0.9746579527347303
129,4,0.9813518239515977
130,4,0.98820326778364
131,4,0.9949599426938088
132,4,1.0017405743211762
133,4,1.0083148223884824
134,4,1.0151229436541815
135,4,1.0217238643764606
136,5,1.0284074179812275
137,5,1.0351384516563558
138,5,1.0418078760017861
139,5,1.0484329696809946
140,5,1.0551685432186138
141,5,1.0616787776398138
142,5,1.0682720443979334
143,5,1.0747347978686124
144,5,1.0811953942414736
145,5,1.0877096010720875
146,5,1.094246673976903
147,5,1.100659835221472
148,5,1.107023902611593
149,5,1.1132321095535958
150,5,1.1194184258538786
151,5,1.1256352948884683
152,5,1.131799913232828
153,5,1.1378939795337433
154,5,1.1439364068698115
155,5,1.1499977337384863
156,5,1.1558938694771093
157,5,1.1618868369835815
158,5,1.1678238491486843
159,5,1.1736492299024746
160,5,1.179399011635547
161,5,1.1851432834890758
162,5,1.1908587907030925
163,5,1.1964868413068046
164,5,1.2021122460342066
165,5,1.2076234599917501
166,5,1.2131765567254846
167,5,1.2186421647298828
168,5,1.2239525033005219
169,5,1.2293202856769492
170,5,1.2346339088101086
171,5,1.2397475225287462
172,5,1.2449099950813123
173,5,1.2500780972097318
174,5,1.2551429011251167
175,5,1.2602443276882274
176,5,1.2652401939484907
177,5,1.270287915446541
178,5,1.2752339846361014
179,5,1.2799949366866308
180,5,1.2847339895853027
181,5,1.2894591462324012
182,5,1.2940821388338566
183,5,1.2986787488705396
184,5,1.3032736387815433
185,5,1.3077641537160527
186,5,1.3122181581808352
187,5,1.3166107655259742
188,5,1.3209703017603789
189,5,1.3252213271830446
190,5,1.3294067375335465
191,5,1.3335051822694017
192,5,1.3376508604214155
193,5,1.3416861853026176
194,5,1.3456567382062383
195,5,1.3496302763522259
196,5,1.353508974396515
197,5,1.3573039718584616
198,5,1.3610618011564775
199,5,1.3647429067104024
200,5,1.3683500495805399
201,5,1.3719715469661926
202,5,1.3754868254605461
203,5,1.3789736757477515
204,5,1.3823936958251406
205,5,1.3858161868748733
206,5,1.3892082480897923
207,5,1.3925373633575708
208,5,1.395811839435905
209,5,1.3989749262812192
210,5,1.4020890340364958
211,5,1.4052012224929533
212,5,1.408290924063145
213,5,1.4112479651265726
214,5,1.4142153031529898
215,5,1.4171488561192744
216,5,1.4200100533252478
217,5,1.4228083798694224
218,5,1.4255374404436123
219,5,1.4282542727485168
220,5,1.4308771901189647
221,5,1.4334689731599477
222,5,1.4360481034087174
223,5,1.4386152266852028
224,5,1.4410728115128824
225,5,1.4435234229121918
226,5,1.445956212345661
227,5,1.4483163838882551
228,5,1.450672529414439
229,5,1.4529503737401295
230,5,1.4551721089251326
231,5,1.4573509736948311
232,5,1.4595182908713693
233,5,1.4616360571243452
234,5,1.4637482190773041
235,5,1.4658310243500337
236,5,1.467862298207591
237,5,1.469855334262791
238,5,1.471812988415121
239,5,1.4737200634427368
240,5,1.4756251363741577
241,5,1.4774585431036438
242,5,1.4792562993626737
243,5,1.4810322363581734
244,5,1.48280067387597
245,5,1.4845417350414716
246,5,1.4861939938108388
247,5,1.4878047947189854
248,5,1.4894243337936521
249,5,1.4909871907344283
250,5,1.4925459045926124
251,5,1.4940656407519188
252,5,1.4955101903787267
253,5,1.4969379394715865
254,5,1.4983271701789076
255,5,1.4996871894315802
256,5,1.5010058155449368
257,5,1.5022816948870479
258,5,1.5035141182070022
259,5,1.5047344319590772
260,5,1.505895388843545
261,5,1.5070276434205572
262,5,1.5081144316578627
263,5,1.5091566897860438
264,5,1.5101847017844492
265,5,1.5111628544919535
266,5,1.5121020595171937
267,5,1.513013617008811
268,5,1.513876521775751
269,5,1.5146917587787345
270,5,1.5154910181165773
271,5,1.516230115363518
272,5,1.5169444218867725
273,5,1.5176132191673242
274,5,1.5182443258052636
275,5,1.518824343227852
276,5,1.5193741808565286
277,5,1.5198786905164596
278,5,1.520354835246276
279,5,1.5207822573348604
280,5,1.5211778275317072
281,5,1.5215291199355507
282,5,1.5218441395831623
283,5,1.5221239790670713
284,5,1.522363201757659
285,5,1.5225624423557513
286,5,1.5227280933456933
287,5,1.5228526737016
288,5,1.522941630756454
289,5,1.5229975236196076
290,5,1.5230139332014037
291,5,1.5229995427450167
292,5,1.5229452667906171
293,5,1.5228642022659453
294,5,1.522745436942578
295,5,1.5225944689273856
296,5,1.522417323765572
297,5,1.5222040507775758
298,5,1.521965074882454
299,5,1.5216889564796077
300,5,1.5213865087360159
301,5,1.5210581904426106
302,5,1.52070007483676
303,5,1.5203079574794198
304,5,1.5198908887588405
