time_step,mean_distance,variance
0.0,0.0,0.0
1.0,0.11131928267379936,0.09903087690182193
2.0,0.2502211243519511,0.1880663623298658
3.0,0.3838869962494442,0.23783496143896565
4.0,0.502910840103906,0.2529983003967071
5.0,0.6062936074262792,0.24458826932543093
6.0,0.6829430092403879,0.22708468735486365
7.0,0.730408745704923,0.21361410619495536
8.0,0.7431666217569417,0.2160127572773215
9.0,0.7087893673209014,0.24018936868003415
10.0,0.6510510305089067,0.27036324018742763
11.0,0.5882500546727045,0.29473748842966485
12.0,0.5312837419518266,0.31015510183336387
13.0,0.4801855665952091,0.3191751835202133
14.0,0.4524651742038274,0.32544847318472364
15.0,0.439896378106285,0.3320188694941139
16.0,0.45136604966974986,0.3395313282331251
17.0,0.4714117994053754,0.3483067191854601
18.0,0.5051077545148956,0.354047799961239
19.0,0.5452441858463201,0.35888168272939097
20.0,0.5761494087943847,0.3613596200335773
21.0,0.6106070413810686,0.36319046863590493
22.0,0.63986627396995,0.3667547184496998
23.0,0.6566395532624979,0.37475928914867807
24.0,0.6680216049384363,0.3860730325380586
25.0,0.671535780393133,0.40215136922795075
26.0,0.6659877243380447,0.42260449162811675
27.0,0.6576579799053388,0.44225750682818926
28.0,0.6502054653932589,0.45961704202303316
29.0,0.6395587402533455,0.4779162258422076
30.0,0.6346339784016143,0.4968736497606098
31.0,0.6350261789539133,0.5106220332277311
32.0,0.6469785639350025,0.518617885747436
33.0,0.6621491182753168,0.5255228972180459
34.0,0.6846648140518812,0.5296840289505683
35.0,0.7043540291186644,0.534631600816424
36.0,0.7197035514401855,0.5428913196669781
37.0,0.7379619718094985,0.5471580599958722
38.0,0.7520457506984026,0.5544654918922686
39.0,0.7663378869123386,0.5639411014183763
40.0,0.7757872961267124,0.5764976276754216
41.0,0.7814139369278386,0.5921255701406751
42.0,0.792786690127064,0.6068137330366126
43.0,0.8008428840465065,0.6209919732769011
44.0,0.8049556483067698,0.6359808562685643
45.0,0.8098708747029695,0.6542221045544777
46.0,0.8183855934905157,0.6649730054414653
47.0,0.8252090180827235,0.6788521750918189
48.0,0.8354340349392972,0.6888321719872644
49.0,0.8466074471146527,0.6981700653642883
50.0,0.8608456149113964,0.702728608263946
51.0,0.8688532762730277,0.7131160067158973
52.0,0.8810678090823338,0.7191404266506403
53.0,0.8926875319587522,0.7241093288108356
54.0,0.9039742065169906,0.7305795237851033
55.0,0.9176627793169052,0.7332442563418837
56.0,0.932721981382729,0.7402135776304434
57.0,0.9437155810342112,0.7502084864625033
58.0,0.9519880140581959,0.7653091693550588
59.0,0.9591377700342215,0.7786679830696008
60.0,0.9618946866379726,0.8038423355087065
61.0,0.9709434257291203,0.8192867148810956
62.0,0.977625939963677,0.8339380040029362
63.0,0.9884773677067268,0.8425581415229954
64.0,1.000796755336553,0.8446388576431536
65.0,1.011976781205251,0.8456166164394099
66.0,1.0206409178599944,0.8534598313907922
67.0,1.0288248233044994,0.8626836287826287
68.0,1.0388987849028888,0.8668259182033369
69.0,1.047712096450746,0.8806822984747662
70.0,1.056429105991195,0.8946274404780352
71.0,1.065875518899192,0.9049385859480439
72.0,1.074414053523467,0.914996121262756
73.0,1.0864711060683974,0.9229710171238299
74.0,1.095613635117848,0.936911299406425
75.0,1.1062495079116819,0.9425627893477362
76.0,1.1158841955906678,0.947084984816096
77.0,1.124315934275708,0.9568180147599417
78.0,1.1327962192703644,0.9603929060585854
79.0,1.1432134025753098,0.9644684831312647
80.0,1.153143620356872,0.9676627725206643
81.0,1.1613793189247712,0.9824455812677264
82.0,1.171325548625708,0.9965447560285245
83.0,1.1803019115984983,1.0078103872460613
84.0,1.1889459804497264,1.016045829630957
85.0,1.1974801647299114,1.0260618761284155
86.0,1.2071076108837617,1.0361190856096252
87.0,1.216272354468273,1.0423784330494499
88.0,1.2247200395564488,1.0513906754818971
89.0,1.2345973675112236,1.0599156343182068
90.0,1.2444046518978327,1.0689803644687845
91.0,1.253950680709677,1.0831729174731128
92.0,1.2639693009815116,1.0896295475795919
93.0,1.2735942146787131,1.0904192488151856
94.0,1.2828796616776188,1.0968564332169315
95.0,1.291608567448874,1.1064334866130905
96.0,1.3002650377144658,1.1204468593970769
97.0,1.309393805891341,1.1285437463747325
98.0,1.3184491774537745,1.1390266253989947
99.0,1.3265739624639148,1.151805470636564
100.0,1.3360463158893623,1.1620035847124734
101.0,1.3457397688525976,1.1669930382533933
102.0,1.3545281177369437,1.1810308552424729
103.0,1.3633815619332796,1.1901280729523485
104.0,1.3731134681415278,1.197544052294689
105.0,1.3821140062511492,1.2012002529454744
106.0,1.3919482727504977,1.209841695016444
107.0,1.4004362722089994,1.2142638277563491
108.0,1.4094650399927344,1.2250785439619392
109.0,1.417958643584333,1.2346635548874763
110.0,1.4271316547816237,1.2409673380095505
111.0,1.4358958835740596,1.2506803821823484
112.0,1.4454425844849144,1.257948606322064
113.0,1.4547479412912534,1.2687658789990004
114.0,1.4646209775348875,1.2780821677245653
115.0,1.4747987439338852,1.2874567323635815
116.0,1.4846159158858296,1.297085735873396
117.0,1.4938573777477884,1.3080498526943058
118.0,1.5034888495715366,1.3190531764211388
119.0,1.511785074643842,1.3347330397694033
120.0,1.5199701639543428,1.3473547710288774
121.0,1.5286858815607933,1.3551508537325803
122.0,1.5372001249098681,1.3601854240161941
123.0,1.5461939744303708,1.3668551191005034
124.0,1.5555865039845256,1.3756509832424002
125.0,1.5652533539554834,1.380010284003319
126.0,1.5745031051957683,1.3898114864065283
127.0,1.5838399550274735,1.398700480675089
128.0,1.5930332204871234,1.4060307073862148
129.0,1.6022893572077337,1.4138774526823403
130.0,1.6122857850053274,1.423642784027531
131.0,1.6218574390359421,1.433649877265104
132.0,1.6316754699395553,1.4469563929666354
133.0,1.6417982685580328,1.4592688802816323
134.0,1.6509825878248987,1.4682168041774637
135.0,1.6602524089321316,1.4766808711617858
136.0,1.6690919997366458,1.4847834955392032
137.0,1.6774830751463714,1.4907384082544524
