time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.173622603051513,0.37918454077945035,16,1.0,1.0
2,1.5013533330874702,0.5035494328845814,63,1.0,1.0
3,1.509173205530835,0.5104706817960778,100,0.9999999999999998,0.9999999999999998
4,1.2515280008762033,0.465583121325022,133,0.9999999999999998,1.0000000000000004
5,1.2548311018767544,0.47614638598230696,137,0.9999999999999998,1.0000000000000002
6,1.1107844889799057,0.41361008516053316,182,0.9999999999999993,0.9999999999999993
7,1.1501601021366032,0.45219662092039975,182,0.9999999999999989,0.9999999999999991
8,1.23721414713444,0.5237527517697903,189,0.9999999999999987,0.9999999999999987
9,1.4146451901350803,0.625831688632814,196,0.9999999999999991,0.9999999999999991
10,1.486441263399717,0.6544276282218885,194,0.999999999999999,0.999999999999999
11,1.5571885664531717,0.6814197123781902,200,0.9999999999999991,0.9999999999999991
12,1.7115996357118992,0.7413580452558733,200,0.9999999999999991,0.9999999999999991
13,1.7865313065591617,0.7797793100782495,200,0.9999999999999987,0.9999999999999987
14,1.8704658025431284,0.9242996294471011,200,1.0,1.0
15,1.8768455644152702,0.9855078166564355,200,1.0,1.0
16,1.8812502904325392,1.0597546848881374,200,1.0000000000000007,1.0000000000000007
17,1.8178418652391937,1.2431627746270062,200,1.0000000000000002,1.0000000000000002
18,1.9227451662446202,1.336786997429775,200,0.9999999999999992,0.9999999999999992
19,1.953570665663728,1.342457482529392,200,0.9999999999999992,0.9999999999999992
20,2.134882844452073,1.285058474967376,200,1.0,1.0
21,2.1644310987577158,1.2814503820306655,200,1.0000000000000002,1.0000000000000002
22,2.2562633988790677,1.2167498708580355,200,0.9999999999999998,0.9999999999999998
23,2.2759084184558023,1.2182422034307736,200,0.9999999999999999,0.9999999999999999
24,2.291072004714385,1.2105337254775033,200,0.9999999999999994,0.9999999999999994
25,2.2080530856375415,1.2485663380518732,200,0.9999999999999992,0.9999999999999992
26,1.9883890084048566,1.3384597179923674,200,0.9999999999999996,0.9999999999999996
27,1.9849025136603933,1.343566526478124,200,0.9999999999999994,0.9999999999999994
28,2.142628354416932,1.267558182860245,200,0.9999999999999974,0.9999999999999974
29,2.268504601839563,1.2017324260989066,200,0.9999999999999993,0.9999999999999993
30,2.433674491481441,1.2771251226907214,200,0.9999999999999993,0.9999999999999993
31,2.434227338948352,1.4003843169837995,200,1.0000000000000002,1.0000000000000002
32,2.482478920988136,1.56122168254545,200,0.9999999999999992,0.9999999999999992
33,2.5390555235546977,1.575703666487379,200,0.9999999999999996,0.9999999999999996
34,2.645911727951976,1.5579399882068954,200,1.0000000000000002,1.0000000000000002
35,2.7748117688915652,1.522558835450407,200,1.0000000000000009,1.0000000000000009
36,2.8525483186230876,1.4945500113721382,200,1.0000000000000007,1.0000000000000007
37,2.7989452890577597,1.6246550920160792,200,1.0000000000000004,1.0000000000000004
38,2.7875317032205444,1.6576462101513554,200,0.9999999999999999,0.9999999999999999
39,2.771096577476234,1.6932257391017342,200,1.000000000000001,1.000000000000001
40,2.762162356807414,1.7199741593194935,200,1.0000000000000002,1.0000000000000002
41,2.776787870374278,1.737831796781973,200,1.0000000000000004,1.0000000000000004
42,2.8018139137335956,1.7292291096284296,200,0.9999999999999999,0.9999999999999999
