time_step,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9912758915492748,0.008717220485173614,6.8864547410958664e-06,1.5108103247874958e-09,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.9489111163665362,0.05095600207938958,0.00013258674773972536,2.9449486097777903e-07,3.1126048297689687e-10,2.128352600980989e-13,0.0,0.0,0.0,0.0
3,0.0,0.7574557283628117,0.24056555663234203,0.0019412723824036905,3.732610247253731e-05,1.1610572602455147e-07,4.134793698810823e-10,7.638977992196088e-13,3.98167324930546e-16,0.0,0.0
4,0.0,0.6267141357182919,0.36557268878326465,0.007491334676623575,0.0002199300518304985,1.8974735796751903e-06,1.323466087091794e-08,6.157441705003827e-11,1.7346293040301534e-13,0.0,0.0
5,0.0,0.5343893991179222,0.4472739742552706,0.017543023692368924,0.00078120533317381,1.2239803015377237e-05,1.5653676106987418e-07,1.2541820490852958e-09,7.279388093952636e-12,2.536690585757808e-14,0.0
6,0.0,0.470517861804758,0.496465933962139,0.030169864947617038,0.0027878336560367904,5.682369095661651e-05,1.6654710089934585e-06,1.6251910590875708e-08,2.1440029110677087e-10,1.1655255068392283e-12,5.681974350423905e-15
7,0.0,0.8502870522007235,0.09238225054864575,0.027118406162166268,0.029780269275983106,0.00031455959386756163,0.00011698092990850305,4.2291354863031096e-07,5.824378194605724e-08,1.2441190921687354e-10,6.96140038452672e-12
8,0.0,0.7930047283486042,0.14136480432179732,0.018498279757870686,0.04617202241176073,0.0005328186321873174,0.00042352734852834815,3.330201993669798e-06,4.857370090233331e-07,3.0919196432686537e-09,1.4832741727985908e-10
9,0.0,0.7353015063731524,0.1962311666023543,0.021672010633551817,0.045142523255913884,0.0011700872953554389,0.000472343859949349,9.656213135260165e-06,6.940288140170302e-07,1.1444725875058777e-08,2.9304536249478293e-10
10,0.0,0.48722167250355874,0.43018734612583887,0.045452901059696064,0.03523426149901447,0.0010474048091602683,0.0008348345959244387,1.2524059002085306e-05,8.967651914169605e-06,6.77101389820875e-08,1.9985749522016103e-08
11,0.0,0.5419197320552881,0.368128076466286,0.05074106627963154,0.03581232026444672,0.0025956274982398783,0.0007563510394805862,3.468651511074608e-05,1.174167119838596e-05,3.635062459443376e-07,3.4704069665465496e-08
12,0.0,0.8414668574937496,0.10536462015857535,0.0006468449473047605,0.04758789611753661,0.004392297523997112,0.00047590917867733654,3.668722870601189e-05,2.8008898539406522e-05,5.635938316033765e-07,3.1485907968642247e-07
13,0.0,0.806765202850692,0.13826507351165643,0.003999170169010749,0.04531408933107437,0.004944031126667586,0.0006298810880004345,5.04949579036113e-05,3.089087316940385e-05,7.057487840974878e-07,4.6034303910287524e-07
14,0.0,0.7180949056213343,0.21525289735284253,0.020109509297822376,0.040389518699860016,0.005126645357102769,0.0009192334339679551,7.249598791323439e-05,3.331455610099651e-05,8.619919815653575e-07,6.177010720749819e-07
15,0.0,0.6570798349223147,0.2659963430525325,0.03223758071961059,0.03764854371466531,0.005815377020006137,0.0010864561222017563,9.930138672630584e-05,3.457046767148658e-05,1.3190382638789426e-06,6.735560047139518e-07
16,0.0,0.6025142505151972,0.30870964191410033,0.04532221060431765,0.03551366747818599,0.006511597670545775,0.001256421599252356,0.0001333742310227807,3.6199024661113575e-05,1.9140033729388223e-06,7.229593420277884e-07
17,0.0,0.37171393875680847,0.4530533292675515,0.12640472713131065,0.04124372299443721,0.005216094429546528,0.0020463658242975444,0.0002327088623134847,8.460062168482184e-05,3.25080418572972e-06,1.2613078624849226e-06
18,0.0,0.35501700816052023,0.4491285513481628,0.13879257225308567,0.04871276743857568,0.005975332080942246,0.0020035540249353978,0.00026170747414251303,0.00010261818331927308,4.553364355427879e-06,1.3356719591785374e-06
19,0.0,0.3335201175715954,0.44039256651790487,0.16017416248028865,0.055241703257353406,0.00819675327573021,0.0020035710461146247,0.0003462208856314958,0.000115172658161146,8.339895069036142e-06,1.3924121496901156e-06
20,0.0,0.32794610189520124,0.43057710196908777,0.16826812739383784,0.06124448028980811,0.009482404888683139,0.001962750706239029,0.0003777379232465797,0.0001291614821148347,1.0652393483898866e-05,1.4810582964326191e-06
21,0.0,0.3783749379309569,0.3513039073763704,0.1545155144983274,0.09956774798203699,0.014364335576416256,0.0012917390375501384,0.0003381828111309303,0.000224282946450604,1.708245909767954e-05,2.269381661463834e-06
22,0.0,0.40753741988775,0.3104631750500834,0.14286167742910377,0.11896961399785537,0.018452124064251375,0.0011032668801759233,0.0003163318024980927,0.00027085498849083205,2.2553918096164095e-05,2.981981693956711e-06
23,0.0,0.5807918773045081,0.1253281755177236,0.04225749914845291,0.21742567765565188,0.03028560548732562,0.003138285468434889,0.00021907950111660666,0.0005120007535484576,2.9668731905330502e-05,1.2130431331202926e-05
24,0.0,0.3883756730399279,0.3952624634894192,0.12843020627259336,0.06596918664232636,0.018761074453216016,0.002333372201440271,0.0006476645729737763,0.0002016732620504019,1.645158854959286e-05,2.234477501650903e-06
25,0.0,0.3617055982017327,0.4055744620159909,0.14248810951487076,0.06681726703517733,0.019744273915457276,0.0027204598527397284,0.0007281663516776654,0.000199206425413972,2.0039212911293575e-05,2.4174740271741365e-06
26,0.0,0.2833448357456174,0.43308493475972765,0.2005157979627184,0.062845168366921,0.015584096296483305,0.003611188911221873,0.0008374729659888466,0.0001515754322998462,2.188451046543758e-05,3.0450485554126153e-06
27,0.0,0.34825559926008776,0.29438503991762627,0.1672558025684427,0.14893167574359845,0.03736220647002887,0.002545351816636287,0.0006536912435131925,0.0005298307544754269,7.407790250386316e-05,6.724323086265083e-06
28,0.0,0.3902244023798245,0.24494447482360193,0.12806207381608975,0.1828856805452384,0.04895959037157528,0.0035157332325010627,0.000602461359204176,0.0006958086877532005,9.737611937590777e-05,1.2398664834871745e-05
29,0.0,0.31273758879064323,0.2076064828212672,0.16710516372611664,0.23540482500750587,0.030918140236326483,0.042458374493338835,0.00170670982526389,0.001914145488728547,4.8490437934666814e-05,0.00010007917287359096
30,0.0,0.27508962358939887,0.22999697836749414,0.1963267999245582,0.21826370870383077,0.029761196399111817,0.046136275364835125,0.00216769207543274,0.0020931027457315363,6.210562898475881e-05,0.00010251720062093529
31,0.0,0.3117770724079148,0.25870668372535766,0.172681581143942,0.1699356857978335,0.04763698206104945,0.03471459591174251,0.001162319743411853,0.0031776210417909572,0.0001496604048866229,5.779776206955999e-05
32,0.0,0.33918483065796223,0.2642980878231982,0.13815713006551958,0.16637854909398767,0.05903829647333329,0.028360733969825018,0.0011095206908306656,0.0032241478686985477,0.00020454794796181207,4.415540868185211e-05
33,0.0,0.3971460706505559,0.27805261048457297,0.06684765078358078,0.16222717451795132,0.07654935371692036,0.01502930144797688,0.0007130183583111562,0.003146196653553224,0.00026781789297997127,2.0805493596419517e-05
34,0.0,0.39647809343014334,0.3018265399832468,0.04761221333662175,0.15322283054851676,0.08484348065757132,0.011930614205074066,0.0007746977697445158,0.0029543214281338376,0.00033824883664367955,1.895980430298601e-05
35,0.0,0.3936749296041235,0.32043660003496,0.03829993825499143,0.1455553301427367,0.0882810129794704,0.009737014389805482,0.0008732529670951002,0.0027443112612900097,0.0003771192894482954,2.0491076078435575e-05
36,0.0,0.33805051589815055,0.36289406745472025,0.09567054539065763,0.12085463200974067,0.0690232819153008,0.00876980215247264,0.0025947374190283413,0.0017819674433440541,0.0003138679449617651,4.6582371622755594e-05
37,0.0,0.30346599420125453,0.3719378784205904,0.1331224742533452,0.11417006861869819,0.060885679362841665,0.010979328150817445,0.003573470836013128,0.001495522124894623,0.0003117920443437996,5.779198720035086e-05
38,0.0,0.25027624844096563,0.3623301720274009,0.19532320990005497,0.11960255552539853,0.04984911697722966,0.01516166849976791,0.005670019705202402,0.0013584383722834103,0.0003593699371643432,6.920061453172228e-05
39,0.0,0.20382486488562657,0.3277698904787417,0.24314389307467293,0.1501103377489404,0.051262870218089465,0.013597339735621768,0.007231260506124,0.002513370774350702,0.0004823214579742027,6.385111985801591e-05
40,0.0,0.27155630471222,0.22444883638543286,0.11527861813102847,0.2547954339195674,0.11223475594952621,0.009395455513218472,0.0036678444799976315,0.007593123193863485,0.0009292786922460497,0.00010034902289937113
41,0.0,0.3042823826270195,0.17475557169038142,0.05398443101995741,0.2858034115402154,0.1378634197086389,0.029232560978895754,0.0026991028970213154,0.00985201284269025,0.001257539339772633,0.0002695673554076414
42,0.0,0.267960937011466,0.14789426616468648,0.12702160614203312,0.2620816424707898,0.09908998128619231,0.0766999817244397,0.007754523975353008,0.009849478136020504,0.0010350030058320938,0.0006125800831874152
43,0.0,0.2771470231394921,0.28959391532040213,0.07027318964813112,0.16306662059465843,0.14788338643600119,0.03698463501719813,0.002992816747281686,0.01014679519004001,0.0017130214114502486,0.00019859649534523572
44,0.0,0.28635964966402505,0.30069717482637115,0.05258832082401735,0.15574145364069775,0.15757648718751854,0.032326432935386396,0.002990752234164167,0.009509152060595456,0.002031810850008361,0.0001787657772161878
45,0.0,0.29988018983343867,0.3061728588612604,0.04160055911935786,0.15348141503167534,0.1587147990806567,0.02608535838768623,0.00313030031239554,0.008604146903403984,0.0021708469369156307,0.0001595255332101345
46,0.0,0.3095190324597374,0.3008010744358346,0.040226555631728625,0.14507871032643282,0.1598390191404952,0.03031131384816325,0.0037501827940796236,0.00765501449767494,0.0025984598557323366,0.00022063701012121258
47,0.0,0.31535616933804617,0.2953020787495573,0.041394305842432755,0.14327534207910927,0.1578042265319348,0.03248963437190616,0.004138188304166383,0.007243017712523897,0.0027422204420870042,0.00025481662823657723
48,0.0,0.26275946821691826,0.2766759416982074,0.15576976837782877,0.16557901587409157,0.08113456543242563,0.03407124851604415,0.01713028981235901,0.004483232540702536,0.001985747008938411,0.0004107225224845529
49,0.0,0.21601442013602884,0.23678374344155026,0.12213206542193714,0.22246903246118474,0.14851325789451358,0.016698799663823666,0.013813455306740049,0.019640822120410156,0.003522067214635107,0.000412336339176828
50,0.0,0.22538722291996138,0.22588594954483351,0.09456081892781686,0.22148876952585866,0.1729391045068392,0.02180772358406173,0.011204638152829243,0.021580892130978614,0.004636913537308032,0.000507967169513192
51,0.0,0.23874998334982012,0.21299705927221116,0.07051526189901679,0.21925331716003982,0.19204627835700575,0.02803226347441245,0.008657060825799623,0.02372862685389112,0.0053868052528592255,0.0006333435549445621
52,0.0,0.28152542503003314,0.1444980898606728,0.058902138303666904,0.19314104067848906,0.18261185191898582,0.0904550205516706,0.013387742028095275,0.027600757906395,0.006139777655957509,0.0017381560660345078
53,0.0,0.27649097374019727,0.1409025970360379,0.07238185500901326,0.18430388690985833,0.170633089694407,0.10319382240860939,0.017222017933845427,0.026753973595709035,0.006166826264359947,0.0019509574079629567
54,0.0,0.2676319566324193,0.14426134615043973,0.0815633529871487,0.17340852342775942,0.16542187114584553,0.11160529761098643,0.021607290316624145,0.02578851147590835,0.00665728739438879,0.002054562858480262
55,0.0,0.18570722517046573,0.20284146646761805,0.15646086571526796,0.12486106295162776,0.12200631460213958,0.14185217779933068,0.031111710999613032,0.026041179553358086,0.0064638291759178635,0.0026541675646620678
56,0.0,0.1845171373733482,0.21070899577892022,0.14680168003605826,0.12162419340961365,0.13141812082353038,0.13624296020296084,0.03241318991177761,0.026363147779584234,0.007393876555102501,0.002516698129105084
57,0.0,0.2631944937838735,0.21208310695347066,0.033469486834033856,0.14607377050119247,0.22978275296062312,0.06276475995339427,0.00857914211696926,0.03140421741170197,0.011171341140622423,0.0014769283441197672
58,0.0,0.29357711023362354,0.18240545456847912,0.042338254764980786,0.18228336814221155,0.19799958035569193,0.046087811011945354,0.01815998052433521,0.024547439153026974,0.010921030938958453,0.0016799703067483423
59,0.0,0.3010978807307696,0.16809136596845678,0.05071229132877498,0.18962188592411855,0.1815713350736724,0.05077489284030601,0.0228902379627402,0.021873144107461297,0.011520465021109752,0.001846501042591885
60,0.0,0.24781256149397737,0.1779458191380776,0.12121127211898734,0.22283584623910882,0.10311996809128612,0.05165977560437835,0.04862475163782781,0.01472835590194625,0.009614731822960151,0.002446917951451611
61,0.0,0.23757349513919188,0.18001782112694203,0.12678829373374984,0.22790161006489143,0.09648102595605076,0.05173511180416518,0.051668052176625894,0.015398135489440076,0.010028639990972912,0.002407814517971613
62,0.0,0.2442494987594134,0.16842709955042937,0.12074104491668008,0.23588284221987207,0.09399209418806555,0.05391021304745033,0.0528686431216444,0.016549664615520286,0.011177515821642005,0.0022013837592842014
63,0.0,0.2500204558576932,0.15935873094534478,0.11615750702793415,0.24131249974060062,0.09229328046326804,0.05589952372124067,0.05331544078491739,0.017542348751890806,0.01202008691975803,0.002080125787354398
64,0.0,0.25287104532309784,0.1542321281810609,0.1135702623900332,0.24444939688728995,0.09120791883488095,0.05723590962168956,0.05349185526104175,0.018346250006348312,0.01257144167301695,0.0020237918215427267
65,0.0,0.21467261300725266,0.19926819886064862,0.09888555272944968,0.21443709929524746,0.13136335783626876,0.04931819340164592,0.045398978774658254,0.02886357350585367,0.015566957528619857,0.0022254750603575364
66,0.0,0.2412513814087675,0.20465379976913106,0.04251940013392932,0.13860537391914576,0.2200621001230777,0.05845049916335954,0.019914162443248243,0.04938222919708666,0.02142603408702648,0.0037350197552302655
67,0.0,0.2424374151054819,0.20355184755082997,0.039338232858831555,0.12735024676707732,0.22373805332554142,0.06819936754426746,0.01849381357923249,0.048711336136462904,0.02378225297733671,0.004397434154941438
68,0.0,0.2755090171652164,0.17813864737057034,0.030943097007465503,0.0750389358271259,0.22012672915386083,0.11059103045758668,0.023148730249176665,0.052036645687642866,0.027335615960361256,0.007131551120996644
69,0.0,0.27745506078120113,0.1739945392834596,0.036056916218483566,0.062368658352581,0.20655759078798064,0.12581930537521974,0.030664620155430544,0.0505442965987528,0.028553662868728468,0.007985349578165435
70,0.0,0.2183549858365892,0.17097994775323133,0.11281354251293782,0.04929028891020127,0.09374997533321901,0.18995973563551738,0.07381559544637083,0.05399622691305416,0.02425750185338233,0.012782199805499786
71,0.0,0.19833261838405714,0.1873517371984084,0.10703297007126623,0.05283240568451549,0.1026495681886526,0.17395550487429814,0.0805264719947077,0.05533010928569389,0.030765102258671902,0.011223512059731487
72,0.0,0.1882271396121054,0.19212076713860682,0.09936856207835056,0.06028417574189637,0.11842552391205323,0.1607540352580743,0.0764826375012869,0.058256222844286665,0.03545629146421827,0.010624644449124537
73,0.0,0.23490549246802805,0.13175451720654635,0.0362126347208926,0.13451740845348206,0.20349808884395096,0.10915300718305174,0.024719923225363306,0.06781042031133991,0.046573310627773534,0.010855196959574636
74,0.0,0.27919420240615156,0.06735324819177917,0.027487038702117675,0.21712673113380998,0.17487078824181826,0.08069271945408855,0.0432621445870644,0.05106703662900814,0.04867769505638107,0.010268395597784693
75,0.0,0.26786637642249295,0.061479464155355885,0.054463576751150836,0.2499475116486946,0.12444801929122752,0.07114975440406736,0.07733386552730476,0.036689840871733465,0.047016849547373604,0.009604741380602716
76,0.0,0.20356349449460504,0.12194060321235291,0.09768033660233538,0.23412331508854844,0.0899091147167597,0.06094549984024984,0.10202707979165934,0.03418139179000562,0.045377635483793095,0.010251528979694304
77,0.0,0.19866200896626307,0.12489746557407577,0.10150990093175694,0.22551787749033322,0.09189517108403766,0.06429403932591206,0.09732707572116464,0.03721723300095062,0.04916154909887029,0.00951767880663961
78,0.0,0.19685153699381697,0.1879057389481734,0.06134385961523742,0.13150641656974582,0.1631148505459178,0.0775990073332514,0.04359848789717362,0.06656042051059544,0.05694750464649483,0.014572176939597177
79,0.0,0.24311825660432848,0.1919641877362877,0.024943754300094913,0.056051659857908304,0.18080020196872346,0.11129268216686046,0.031599221232641764,0.07764777554612151,0.06437684633774242,0.018205414249294987
80,0.0,0.2500147566976307,0.18543489305553362,0.041199954574328415,0.029334117879071368,0.14225626414430284,0.1321752114636882,0.06591217213717625,0.07014339459965523,0.06568484808384653,0.01784438736477099
81,0.0,0.23367451825212612,0.18582984305785177,0.06788680000275732,0.021396456154970604,0.1082062322537147,0.13999159926325075,0.09640792826460197,0.06323714305121239,0.06682001899929371,0.01654946070022505
82,0.0,0.1745306395754749,0.1820117393469732,0.11267712635341011,0.044256152547145475,0.09056915552402797,0.14084224771937726,0.10262020053906135,0.06706200813389722,0.06687488496397646,0.018555845296660513
83,0.0,0.17197290789323405,0.16416501793273897,0.08670033021802986,0.08554346459055169,0.1269157437678156,0.1271093316159592,0.06562725419535745,0.07619870145142649,0.07396458852737055,0.02180265980752077
84,0.0,0.21044553134313254,0.10942204442026966,0.03387816030775653,0.16395451990321805,0.162884237048947,0.10643622716773271,0.03045497089422159,0.07543847816994359,0.08187722319363663,0.025208607551146726
85,0.0,0.22251796566874554,0.05474586876481288,0.06854081210481229,0.23882782370184769,0.10442934810903129,0.06918788912495448,0.10009351449828424,0.04000379557059999,0.08494947157042655,0.016703510886490233
86,0.0,0.2152175042974378,0.05701014732192469,0.07895651475389807,0.2328135988907707,0.1001523702105592,0.07071304030893417,0.10377882956717827,0.03822895148081499,0.08817893847465255,0.014950104693834988
87,0.0,0.20975886367821184,0.05859826018102465,0.08535865753421158,0.223883397678418,0.10156036975443167,0.07516745068289567,0.1010607413073836,0.03883047256348074,0.09227547262570174,0.013506313994246108
88,0.0,0.192733099545879,0.06778525782124534,0.10906295301129199,0.2131648885161864,0.0903221970390156,0.07286366366582257,0.11149320487009194,0.037640946019497995,0.09362122752420421,0.011312561986770688
89,0.0,0.1839928289949479,0.07356229047861901,0.11890196614773946,0.2044753162378754,0.0887586046815952,0.07388373722278858,0.11147412022005491,0.039234542174049966,0.09513377143996102,0.010582822402374053
90,0.0,0.1660551455529305,0.09099696948514695,0.1325433311293551,0.18566293259295766,0.0891417828337448,0.07597286320986285,0.10657678996578834,0.044655832501870975,0.09688647679151337,0.011507875936835305
91,0.0,0.15041297922073169,0.11317439634661147,0.13448925392758004,0.1637539909121063,0.09756234565757652,0.0815435635784052,0.09079371295569869,0.0532846917285417,0.09865305275706893,0.016332012915685333
92,0.0,0.14406226741104072,0.14910301366454626,0.10341418219203434,0.13928921065496647,0.1211700269913569,0.08692121087702186,0.06261453124792905,0.0662027093700335,0.09882297073449957,0.028399876856577418
93,0.0,0.14434204161291472,0.15751323013407742,0.09261652740878677,0.1318001154357858,0.12824763758397026,0.09004974306094858,0.05374868419145755,0.0686018217966121,0.0998078585914729,0.03327234018398022
94,0.0,0.14930011934445497,0.17045370977088076,0.06899493303664603,0.11769615607286663,0.14065640726830442,0.09523072030206597,0.041117214948700916,0.06919714031589935,0.10322900706494598,0.0441245918752409
95,0.0,0.16907670808725211,0.174526918852432,0.04069425173047474,0.09590199253632407,0.15278966649952455,0.09136082248270179,0.045993881418933305,0.0698946781158227,0.11118509393234774,0.048575986344193176
96,0.0,0.15670698017015497,0.11910530076572849,0.1487842185901145,0.059434737496087096,0.09271312972724982,0.09063392060607009,0.1039302274963538,0.06534075713956594,0.12553489746193022,0.03781583054675161
97,0.0,0.15306421646409016,0.11896009161367606,0.1508846829506475,0.061585259057683,0.09115346335703144,0.08780025505998174,0.10569033089542282,0.06474067280913559,0.13126681220828076,0.03485421558405764
98,0.0,0.13522536545577632,0.12916973235862542,0.10887276918006125,0.10989498517603062,0.11539809989627717,0.09447815342979611,0.059873488887558626,0.07309544438197066,0.11840098973609632,0.055590971497814515
99,0.0,0.1442435298832806,0.13057787312101446,0.06311545634053481,0.1398208115241731,0.14037645881628533,0.09122308275357391,0.04276335116281895,0.07012922820901467,0.11774583035418379,0.06000437783512755
100,0.0,0.15951378106950623,0.11529705659743959,0.0423851272985365,0.15722630271658833,0.15602208350108485,0.0870331345284899,0.04872761691845237,0.05685246460146423,0.12619770420733126,0.05074472856111412
101,0.0,0.15927749387849843,0.11292791389880061,0.04568568647737676,0.15330494737251976,0.15722420216418911,0.08889775877424837,0.05141860076155133,0.05382134326536903,0.12841771065784655,0.04902434274960744
102,0.0,0.16250877953577744,0.09624958631965451,0.06837985252077822,0.148246509854189,0.14818383818393485,0.09011537446903276,0.06708214161277641,0.04633368804933704,0.13726674111041048,0.035633488344116906
103,0.0,0.15924600548808315,0.09434851788642692,0.07837793548727505,0.1382909952176109,0.14749051622543513,0.0952491022150648,0.06906127844276691,0.0453508873910073,0.13902744906222259,0.03355731258411532
104,0.0,0.13433699188720322,0.1347860329892878,0.05737311674597768,0.12015101221339386,0.1579439837737419,0.07948681233023329,0.04518882491869919,0.08016925275331846,0.12142775662386505,0.06913621576428769
105,0.0,0.1463358491684466,0.13014436557679762,0.045169350892542856,0.11511619598586934,0.16649462915430568,0.07149232573358286,0.04563047781454308,0.08155345590725391,0.12670529749795184,0.07135805226871471
106,0.0,0.151758720586501,0.12299575160088205,0.045852944887270757,0.11128884020049294,0.16887580448439882,0.06867297155953658,0.049621807673557214,0.07493892959750725,0.1337573558833046,0.07223687352655735
107,0.0,0.15551555918029566,0.11832423736440516,0.04616977199804411,0.10900646505665985,0.17079628525124546,0.06697222110969525,0.05154418136110016,0.07208563168140268,0.13685136931736555,0.07273427767979482
108,0.0,0.16336010058605624,0.10857151008163934,0.04881317036250729,0.10480609359654261,0.17241970551561273,0.061487323370028726,0.057811605011372585,0.0697861261032828,0.14591895753169196,0.06702540784127455
109,0.0,0.16821566344997624,0.10258549034682636,0.04950550991363521,0.10212623730666534,0.17466190303012508,0.05954534684867854,0.05956984672264884,0.06772996992476968,0.14927643979739372,0.06678359265928992
110,0.0,0.1744842826873106,0.08885476913467436,0.06331426853390548,0.09672143288730274,0.16821138331290802,0.05455594397455474,0.07126142122503165,0.06589420763980289,0.16687634814358096,0.04982594246093763
111,0.0,0.16004061359807165,0.07085155171537295,0.12570249644431986,0.08849616617508974,0.11836316490528785,0.06472016484178264,0.0945779183307659,0.06297354870010631,0.2007460849858475,0.013528290303364717
112,0.0,0.15424899541610013,0.07141966980675445,0.13190645529466113,0.0899941485489797,0.10671575481617421,0.07066530640907533,0.09197780628314955,0.06456981881083543,0.20728655606051619,0.01121548855376267
113,0.0,0.15387323883445075,0.0716354323384248,0.13086587509023118,0.09060279968384985,0.10527014802002424,0.07173357500277257,0.09037221904588051,0.0654965354215412,0.20903270380770633,0.011117472755127528
114,0.0,0.13877031256962888,0.10086204220151544,0.10801997352008322,0.09329656296252808,0.11077591593961379,0.08851351364922323,0.06761835330627702,0.06489941769049222,0.17313996796750003,0.05410394019314743
115,0.0,0.1382606688993407,0.10730405648291755,0.09467556482444577,0.09251437081975901,0.1186234555126476,0.09017758529189746,0.061332692267347985,0.06531305226933233,0.1672433457049756,0.0645552079273454
116,0.0,0.137619562043144,0.10874649946696788,0.09006405633120207,0.09084200328251162,0.12025024007591266,0.09140000984088803,0.058894504939808474,0.0676078961619285,0.1676892133805901,0.0668860144770559
117,0.0,0.13887552272785716,0.11398876840880277,0.07838000912319767,0.08722137776636389,0.1289297247839299,0.09401196501834247,0.05302897804328517,0.06751977699197949,0.15966998738545965,0.07837388975079121
118,0.0,0.14142607138237653,0.1178695884164234,0.06778333382432226,0.0828882546767611,0.13789970586088868,0.09636066854904497,0.048312721743536936,0.06629590675909948,0.1530161069678225,0.08814764181973335
119,0.0,0.15959458106637173,0.11622445013539687,0.043217300389650035,0.06547742363034507,0.1659419502885175,0.10113789371411815,0.04286071496542554,0.05387166250500372,0.14970871562246502,0.10196530768271578
120,0.0,0.16587413827131664,0.11038254907451933,0.042910949945754014,0.05620512333011528,0.16864878419115853,0.1076548433378166,0.0439002443313555,0.05010559065145024,0.15680845099352564,0.097509325872998
121,0.0,0.1722694222220767,0.10131407590693017,0.04800053247315159,0.04808586345946929,0.16609844760477963,0.11453233249351305,0.04765368014881552,0.045205794792742636,0.16945716180721748,0.0873826890913137
122,0.0,0.17609750169528987,0.09245862462794263,0.0561640505860742,0.04117052308165996,0.15731415819888972,0.12547167028510903,0.05126616859206766,0.042296241027582795,0.18315095395525172,0.07461010795014232
123,0.0,0.1777400152460062,0.08591584022926232,0.06346530387345774,0.03711176450381554,0.14618424095841714,0.13703521379764805,0.05368287390552425,0.041403586426030724,0.19389851582114856,0.06356264523869966
124,0.0,0.17547134059558941,0.06979017532502366,0.08972431219022617,0.03555682936184681,0.11653040483861173,0.15069070096355802,0.06567391029540788,0.037360295863412926,0.2205470975887562,0.03865493297757735
125,0.0,0.14985632625166637,0.06335547992873193,0.11301592325283563,0.055329239729006593,0.08097149593540225,0.15366561703517362,0.07285879042249976,0.05197833559479168,0.21394931623125052,0.045019475618651966
126,0.0,0.14305309557033719,0.06895089022265453,0.09756870590002216,0.06803478694645583,0.08440866744971445,0.14935303841162742,0.06682494887046948,0.06596000445634193,0.19310231784019988,0.0627435443321875
127,0.0,0.15687523033415435,0.039349596428194945,0.10676999724382913,0.11947575068589857,0.07049262551587115,0.09717518798632303,0.06738831697728503,0.10952919662036417,0.22235469312630923,0.010589405081780726
128,0.0,0.15292032078275372,0.04488445148233797,0.10773555004696789,0.11533126789511804,0.06940282372663695,0.10260702030341633,0.06559038727545621,0.10881107160295664,0.21513789808667966,0.017579208797686822
129,0.0,0.1479924555132342,0.09390791802374687,0.06434887836345636,0.06872520922831409,0.12369853535865882,0.1312198743328663,0.04197601997835917,0.09254946352570238,0.13957325072667084,0.09600839494900125
130,0.0,0.16591374466491027,0.09714120716085665,0.03809744867003691,0.048756517689363794,0.14225456987914195,0.15459582520798415,0.030211338245780418,0.07836471367431379,0.14130641589704654,0.10335821891057623
131,0.0,0.17099742490530365,0.09334720970831932,0.036933621100195185,0.046696247896890815,0.13680586978493964,0.16357393736820733,0.02927823539472705,0.07648409052993597,0.14824679979458322,0.09763656351690857
