time_step,avg_weight,std_weight,num_strings,kept_norm,total_norm
0,1.0,0.0,1,1.0,1.0
1,1.000438584955845,0.02094012400351503,16,1.0,1.0
2,1.0017534744920944,0.04185271645402426,39,1.0000000000000002,1.0000000000000002
3,1.0074324229715859,0.08598489936658038,41,0.9999999999999997,1.0000000000000002
4,1.0344049119370078,0.1827225853044981,57,0.9999999999999993,0.9999999999999996
5,1.0415854185103939,0.20039135783515616,59,0.9999999999999989,0.9999999999999991
6,1.0495648969782412,0.21819813306789823,63,0.9999999999999986,0.999999999999999
7,1.058327923605089,0.23603438357549195,71,0.9999999999999982,0.9999999999999983
8,1.0678576635362886,0.2538171511228856,73,0.9999999999999977,0.9999999999999981
9,1.078135931454241,0.271481340416062,77,0.999999999999998,0.9999999999999983
10,1.08914325688457,0.28897472833852234,81,0.9999999999999981,0.9999999999999981
11,1.100858953863062,0.30625467819622926,81,0.999999999999997,0.999999999999997
12,1.113261194655527,0.3232859397946631,81,0.9999999999999972,0.9999999999999974
13,1.1263270872056408,0.34003915238730015,85,0.9999999999999966,0.999999999999997
14,1.1400327559703145,0.3564898101162143,91,0.9999999999999957,0.9999999999999963
15,1.1543534257882968,0.37261753645629786,97,0.9999999999999964,0.9999999999999968
16,1.1692635084156293,0.3884055678807922,101,0.9999999999999962,0.9999999999999962
17,1.184736691351243,0.40384038070040934,103,0.9999999999999959,0.9999999999999959
18,1.200746028567533,0.4189114165773993,103,0.9999999999999949,0.9999999999999954
19,1.2172640327541455,0.43361087621356503,107,0.9999999999999949,0.9999999999999951
20,1.2342627686784897,0.4479335599537633,109,0.9999999999999952,0.9999999999999953
21,1.4062585633769928,0.544850642701102,135,0.999999999999995,0.9999999999999952
22,1.4242095987090482,0.5540702145160555,135,0.9999999999999946,0.9999999999999947
23,1.442316204330476,0.5631542384863103,135,0.9999999999999951,0.9999999999999952
24,1.4605543030314916,0.5721135271777705,135,0.9999999999999941,0.9999999999999944
25,1.4789004917922886,0.5809605049379495,135,0.9999999999999934,0.999999999999994
26,1.4973321069161556,0.5897089992617933,139,0.9999999999999934,0.9999999999999942
27,1.5774145188583386,0.6197948094499458,161,0.9999999999999932,0.9999999999999933
28,1.5941136596917973,0.6278210204954953,161,0.9999999999999933,0.9999999999999933
29,1.6107683632310366,0.6359487862646218,161,0.9999999999999922,0.9999999999999925
30,1.6273650025268056,0.644190709264303,161,0.9999999999999917,0.9999999999999922
31,1.643891048925334,0.6525589909415211,161,0.999999999999991,0.9999999999999916
32,1.6603350881187708,0.6610652690766442,165,0.9999999999999909,0.9999999999999915
