time_step,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,5.589431751938946e-08,0.00036909789114270757,0.9999997524081808,0.000306391554280812,0.0,0.0,0.0
2,0.0,2.1833957173734138e-15,1.4248962322018824e-11,4.3508626231968633e-07,0.0013029969769268132,0.9999978256259385,0.0011447354639891904,6.255390036494927e-08,9.419414989974634e-12,0.0
3,0.0,2.760123144765937e-14,1.279969253249069e-10,1.488479625021642e-06,0.002696692982025224,0.9999942592040936,0.0024256748231990576,4.027230135830256e-07,9.900483373571745e-11,1.317859903381812e-15
4,7.671595415199342e-19,2.082168642075867e-13,6.596921692697841e-10,3.977574837743211e-06,0.00462102125601496,0.9999855378185998,0.0042546584934833225,1.4250371424357071e-06,5.621551943924598e-10,2.2454531839854666e-14
5,1.93693788743335e-17,1.0730632338449917e-12,2.2855115513918306e-09,8.821379000961297e-06,0.006992130370691641,0.9999699257138883,0.006616363134440197,3.67898952955965e-06,2.113339027960039e-09,1.702645198762876e-13
6,2.3038385899685795e-16,3.810077874489262e-12,6.666388535306242e-09,1.6753347824165676e-05,0.009926894607508487,0.9999431316862274,0.009448627274785659,8.127741658254674e-06,6.116330304162252e-09,8.890055542514686e-13
7,1.5916138483859369e-15,1.151866373932412e-11,1.6377347589748694e-08,2.9176170225534467e-05,0.01332353163306399,0.9999004834264955,0.012805252515233715,1.5680975130816357e-05,1.516599431259437e-08,3.36015021351376e-12
8,8.101582648526085e-15,3.081048745141256e-11,3.575540847439435e-08,4.7380777260167074e-05,0.017211923158208013,0.9998361618873556,0.016617497212210387,2.749832462728427e-05,3.360337775626329e-08,1.0492392316881119e-11
9,3.020922306420435e-14,7.19994838784124e-11,7.183989603650044e-08,7.231617245578926e-05,0.021644298647304855,0.999747235766655,0.020811199008440962,4.5335357794512644e-05,6.601536860609289e-08,2.8795760186171927e-11
10,9.664439520791557e-14,1.6351154495761492e-10,1.3485276025235904e-07,0.00010771508881995525,0.026630758328246906,0.9996225306725657,0.025572889978156613,7.09062552989736e-05,1.2461851894669808e-07,7.035427571972024e-11
11,2.6061429517160454e-13,3.333329025271952e-10,2.3245703035628882e-07,0.0001530727688660008,0.03184287948518923,0.999462427872708,0.030721247430060276,0.00010417803985086896,2.1886710771089507e-07,1.5249429241620624e-10
12,6.734930000010262e-13,6.624233872074188e-10,3.990591739407214e-07,0.00021424827014207565,0.03785269864730209,0.9992421605209925,0.03650206256571912,0.00015144928639566525,3.727200341577234e-07,3.3150830215767835e-10
13,1.483500079406888e-12,1.1982282869355299e-09,6.312604406297685e-07,0.0002885976849674824,0.04404437406535838,0.9989773634372495,0.04255541044911675,0.00020898612442745915,5.96831481302837e-07,6.24803584698983e-10
14,3.1610098447028343e-12,2.1011319271050414e-09,9.83793294960765e-07,0.0003814855362865005,0.050860843470342636,0.9986394494393932,0.04906690896567524,0.00028391608097211627,9.287796747009789e-07,1.155919966155264e-09
15,6.370583471731944e-12,3.5900588116968318e-09,1.4826280638090582e-06,0.0004960972131916291,0.05803001227263194,0.9982268137984769,0.05597955916124526,0.00037589060726987884,1.4017301923038905e-06,2.030652070621462e-09
16,1.2161566035423607e-11,5.808441312520541e-09,2.1881195783459045e-06,0.0006313298685880187,0.0657441251583268,0.9977303624979487,0.06322612107417755,0.000490797878205467,2.0443881750014262e-06,3.4783279836775793e-09
17,2.2149267814840382e-11,9.245303012419995e-09,3.1131709081739133e-06,0.0007941899911249661,0.07364779991121402,0.9971509377135895,0.07090571624985884,0.0006257643829420126,2.9258533241225935e-06,5.668130695849288e-09
18,3.8333020088902455e-11,1.4262387740123858e-08,4.287871405728896e-06,0.0009852566300400652,0.08165200199146709,0.9964859013591069,0.07892200047137514,0.0007801795731186062,4.090941188403257e-06,8.81935204456251e-09
19,6.613859268932836e-11,2.168943496864734e-08,5.91329398301293e-06,0.0012132280796802047,0.09038686033179069,0.9956787632863449,0.08746220665666656,0.0009726337322062037,5.654429256147546e-06,1.387834731363025e-08
20,1.1002460342047288e-10,3.226230982207661e-08,7.992632982071352e-06,0.0014786497020093045,0.09945869442956533,0.9947473639598904,0.09640508177695017,0.0011947248307628677,7.697187607024045e-06,2.0942162122237586e-08
21,1.7718288596967773e-10,4.680326126695972e-08,1.06052242697538e-05,0.001779456612100772,0.10873410945721561,0.9937016313375433,0.10551723474763913,0.0014489529222532574,1.0258276831334334e-05,3.085965707271245e-08
22,2.792088389764627e-10,6.659153971384546e-08,1.3878929792323168e-05,0.002119652895597851,0.11818404143993834,0.9925256415546299,0.11486678010301762,0.0017377540397181005,1.3459012027154156e-05,4.465520051542274e-08
23,4.345617294923112e-10,9.387044690844242e-08,1.8030447375873745e-05,0.002510538479795157,0.1281476884609313,0.9911777128945196,0.12458497690119345,0.002075650057249599,1.7520044715906357e-05,6.401663664420397e-08
24,6.566847991851662e-10,1.2939504895387503e-07,2.3145943140405624e-05,0.0029441186114902928,0.13838284794750272,0.9896858265552615,0.13444474549776375,0.002459387469854213,2.237767150939135e-05,9.037010193862678e-08
25,9.957636246835368e-10,1.7760914821622268e-07,2.9647012950081277e-05,0.003436618431882456,0.14904127313082088,0.9879843434984109,0.14467614538004855,0.0029056092695490554,2.8488177561520882e-05,1.275564144791619e-07
26,1.4712153442911249e-09,2.41521953419922e-07,3.7253252607670896e-05,0.003994938731009922,0.15968230610785633,0.9861172015289099,0.15526382024714233,0.0033872453161599347,3.600257512421024e-05,1.7427344015092411e-07
27,2.1528939131130072e-09,3.255050240202064e-07,4.664509398293676e-05,0.004618949166626718,0.17078656546759308,0.984022634534586,0.16613324486034078,0.003939859596591426,4.513413939793734e-05,2.3733308047614035e-07
28,3.0816152966374356e-09,4.296883319708334e-07,5.7756467516999256e-05,0.005295718498475375,0.18198135430274615,0.98175565774124,0.17702762423967106,0.004547032310887122,5.585803378546147e-05,3.1829301577747455e-07
29,4.374755931717439e-09,5.647614595586499e-07,7.107116521569975e-05,0.006053177036586186,0.19332239951943056,0.9792659474928689,0.1882527033590212,0.005215523654265297,6.871789013327823e-05,4.2203823882589985e-07
